 Date,CCMP_EC Open,CCMP_EC Low,CCMP_EC High,CCMP_EC Close,CCMP_EC Adj. Close
9/16/2003,"1,848.41","1,848.41","1,887.87","1,887.25","1,887.25"
9/15/2003,"1,857.12","1,843.79","1,861.81","1,845.70","1,845.70"
9/12/2003,"1,833.97","1,821.98","1,855.04","1,855.03","1,855.03"
9/11/2003,"1,830.44","1,819.42","1,852.60","1,846.09","1,846.09"
9/10/2003,"1,859.21","1,823.81","1,859.21","1,823.81","1,823.81"
9/9/2003,"1,883.00","1,867.81","1,886.27","1,873.43","1,873.43"
9/8/2003,"1,863.88","1,863.88","1,888.65","1,888.62","1,888.62"
9/5/2003,"1,861.29","1,850.69","1,879.70","1,858.24","1,858.24"
9/4/2003,"1,853.12","1,848.95","1,870.00","1,868.97","1,868.97"
9/3/2003,"1,852.47","1,846.51","1,863.55","1,852.90","1,852.90"
9/2/2003,"1,817.92","1,804.30","1,841.48","1,841.48","1,841.48"
8/29/2003,"1,796.10","1,794.83","1,813.82","1,810.45","1,810.45"
8/28/2003,"1,787.77","1,772.98","1,800.65","1,800.18","1,800.18"
8/27/2003,"1,767.78","1,764.63","1,783.12","1,782.13","1,782.13"
8/26/2003,"1,756.08","1,737.15","1,771.22","1,770.65","1,770.65"
8/25/2003,"1,763.78","1,752.12","1,768.12","1,764.31","1,764.31"
8/22/2003,"1,804.81","1,765.30","1,812.49","1,765.32","1,765.32"
8/21/2003,"1,771.39","1,762.97","1,783.64","1,777.55","1,777.55"
8/20/2003,"1,749.08","1,747.01","1,768.52","1,760.54","1,760.54"
8/19/2003,"1,747.00","1,737.37","1,761.63","1,761.11","1,761.11"
8/18/2003,"1,707.17","1,706.93","1,739.59","1,739.49","1,739.49"
8/15/2003,"1,697.75","1,693.88","1,705.33","1,702.01","1,702.01"
8/14/2003,"1,688.13","1,681.52","1,700.34","1,700.34","1,700.34"
8/13/2003,"1,693.36","1,681.31","1,695.83","1,686.61","1,686.61"
8/12/2003,"1,666.61","1,660.66","1,687.48","1,687.01","1,687.01"
8/11/2003,"1,646.95","1,646.59","1,668.06","1,661.51","1,661.51"
8/8/2003,"1,659.06","1,640.88","1,662.78","1,644.03","1,644.03"
8/7/2003,"1,651.46","1,641.74","1,658.43","1,652.18","1,652.18"
8/6/2003,"1,664.26","1,648.42","1,675.46","1,652.68","1,652.68"
8/5/2003,"1,710.69","1,671.04","1,711.11","1,673.50","1,673.50"
8/4/2003,"1,714.84","1,687.77","1,723.27","1,714.06","1,714.06"
8/1/2003,"1,731.63","1,714.01","1,733.14","1,715.62","1,715.62"
7/31/2003,"1,735.47","1,728.34","1,757.37","1,735.02","1,735.02"
7/30/2003,"1,731.57","1,717.07","1,733.40","1,720.91","1,720.91"
7/29/2003,"1,740.27","1,713.21","1,744.60","1,731.37","1,731.37"
7/28/2003,"1,734.68","1,726.24","1,740.59","1,735.36","1,735.36"
7/25/2003,"1,703.58","1,685.89","1,730.91","1,730.70","1,730.70"
7/24/2003,"1,732.19","1,700.29","1,740.80","1,701.42","1,701.42"
7/23/2003,"1,710.82","1,695.20","1,720.04","1,719.18","1,719.18"
7/22/2003,"1,695.02","1,686.15","1,710.34","1,706.10","1,706.10"
7/21/2003,"1,706.15","1,675.18","1,706.29","1,681.41","1,681.41"
7/18/2003,"1,709.09","1,688.82","1,714.84","1,708.50","1,708.50"
7/17/2003,"1,727.76","1,693.47","1,729.59","1,698.02","1,698.02"
7/16/2003,"1,766.35","1,734.14","1,767.90","1,747.97","1,747.97"
7/15/2003,"1,769.95","1,742.10","1,771.78","1,753.21","1,753.21"
7/14/2003,"1,757.43","1,748.88","1,776.10","1,754.82","1,754.82"
7/11/2003,"1,720.98","1,720.98","1,737.41","1,733.93","1,733.93"
7/10/2003,"1,731.35","1,707.49","1,735.13","1,715.86","1,715.86"
7/9/2003,"1,743.66","1,735.30","1,758.18","1,747.46","1,747.46"
7/8/2003,"1,715.99","1,713.76","1,747.44","1,746.46","1,746.46"
7/7/2003,"1,685.41","1,685.41","1,721.25","1,720.71","1,720.71"
7/3/2003,"1,665.95","1,660.95","1,683.77","1,663.46","1,663.46"
7/2/2003,"1,648.13","1,648.13","1,678.77","1,678.73","1,678.73"
7/1/2003,"1,617.30","1,598.92","1,641.77","1,640.13","1,640.13"
6/30/2003,"1,634.86","1,621.44","1,643.68","1,622.80","1,622.80"
6/27/2003,"1,636.03","1,621.25","1,653.74","1,625.26","1,625.26"
6/26/2003,"1,611.31","1,606.47","1,636.15","1,634.01","1,634.01"
6/25/2003,"1,608.50","1,600.28","1,629.97","1,602.66","1,602.66"
6/24/2003,"1,605.69","1,598.25","1,622.47","1,605.61","1,605.61"
6/23/2003,"1,642.33","1,601.45","1,643.21","1,610.75","1,610.75"
6/20/2003,"1,657.31","1,638.93","1,660.47","1,644.72","1,644.72"
6/19/2003,"1,677.05","1,646.79","1,686.10","1,648.64","1,648.64"
6/18/2003,"1,663.03","1,653.25","1,685.04","1,677.14","1,677.14"
6/17/2003,"1,673.10","1,656.57","1,674.09","1,668.44","1,668.44"
6/16/2003,"1,633.80","1,629.59","1,667.77","1,666.58","1,666.58"
6/13/2003,"1,656.61","1,624.12","1,660.43","1,626.49","1,626.49"
6/12/2003,"1,653.05","1,640.12","1,661.12","1,653.62","1,653.62"
6/11/2003,"1,625.00","1,612.22","1,647.57","1,646.02","1,646.02"
6/10/2003,"1,611.17","1,606.08","1,627.77","1,627.67","1,627.67"
6/9/2003,"1,623.00","1,597.32","1,625.61","1,603.97","1,603.97"
6/6/2003,"1,670.03","1,625.18","1,684.06","1,627.42","1,627.42"
6/5/2003,"1,620.79","1,613.99","1,646.01","1,646.01","1,646.01"
6/4/2003,"1,604.84","1,603.17","1,638.57","1,634.65","1,634.65"
6/3/2003,"1,589.72","1,584.70","1,603.74","1,603.56","1,603.56"
6/2/2003,"1,612.10","1,586.48","1,620.79","1,590.75","1,590.75"
5/30/2003,"1,583.23","1,582.52","1,599.92","1,595.91","1,595.91"
5/29/2003,"1,565.38","1,564.14","1,591.26","1,574.95","1,574.95"
5/28/2003,"1,560.11","1,553.70","1,571.85","1,563.24","1,563.24"
5/27/2003,"1,504.87","1,504.22","1,558.28","1,556.69","1,556.69"
5/23/2003,"1,506.64","1,501.38","1,514.49","1,510.09","1,510.09"
5/22/2003,"1,493.39","1,489.08","1,512.80","1,507.55","1,507.55"
5/21/2003,"1,488.27","1,478.15","1,490.82","1,489.87","1,489.87"
5/20/2003,"1,498.05","1,480.13","1,505.18","1,491.09","1,491.09"
5/19/2003,"1,530.38","1,492.46","1,536.04","1,492.77","1,492.77"
5/16/2003,"1,544.84","1,534.35","1,550.44","1,538.53","1,538.53"
5/15/2003,"1,541.43","1,536.03","1,552.98","1,551.38","1,551.38"
5/14/2003,"1,545.88","1,526.14","1,549.94","1,534.90","1,534.90"
5/13/2003,"1,533.14","1,529.56","1,548.59","1,539.68","1,539.68"
5/12/2003,"1,518.52","1,512.72","1,544.41","1,541.40","1,541.40"
5/9/2003,"1,500.65","1,500.10","1,520.15","1,520.15","1,520.15"
5/8/2003,"1,492.49","1,486.91","1,504.04","1,489.69","1,489.69"
5/7/2003,"1,513.48","1,503.06","1,523.91","1,506.76","1,506.76"
5/6/2003,"1,503.42","1,503.31","1,531.82","1,523.71","1,523.71"
5/5/2003,"1,508.31","1,502.66","1,519.70","1,504.04","1,504.04"
5/2/2003,"1,470.09","1,469.84","1,504.22","1,502.88","1,502.88"
5/1/2003,"1,463.00","1,451.32","1,478.85","1,472.56","1,472.56"
4/30/2003,"1,467.84","1,459.04","1,472.69","1,464.31","1,464.31"
4/29/2003,"1,468.03","1,459.48","1,482.49","1,471.30","1,471.30"
4/28/2003,"1,437.86","1,436.35","1,465.40","1,462.24","1,462.24"
4/25/2003,"1,451.13","1,432.02","1,452.17","1,434.54","1,434.54"
4/24/2003,"1,453.23","1,448.05","1,465.92","1,457.23","1,457.23"
4/23/2003,"1,453.95","1,447.65","1,468.08","1,466.16","1,466.16"
4/22/2003,"1,417.00","1,414.40","1,452.34","1,451.36","1,451.36"
4/21/2003,"1,425.96","1,413.71","1,432.08","1,424.37","1,424.37"
4/17/2003,"1,395.62","1,393.13","1,425.50","1,425.50","1,425.50"
4/16/2003,"1,411.70","1,391.99","1,418.52","1,394.72","1,394.72"
4/15/2003,"1,381.67","1,376.03","1,394.03","1,391.01","1,391.01"
4/14/2003,"1,361.35","1,359.32","1,386.50","1,384.95","1,384.95"
4/11/2003,"1,379.48","1,353.74","1,387.33","1,358.85","1,358.85"
4/10/2003,"1,359.43","1,351.10","1,368.11","1,365.61","1,365.61"
4/9/2003,"1,385.28","1,356.60","1,393.37","1,356.74","1,356.74"
4/8/2003,"1,388.53","1,376.60","1,392.52","1,382.94","1,382.94"
4/7/2003,"1,425.23","1,389.51","1,430.11","1,389.51","1,389.51"
4/4/2003,"1,400.97","1,378.22","1,400.97","1,383.51","1,383.51"
4/3/2003,"1,404.99","1,389.95","1,412.08","1,396.58","1,396.58"
4/2/2003,"1,374.71","1,374.71","1,400.86","1,396.72","1,396.72"
4/1/2003,"1,347.54","1,338.23","1,356.37","1,348.30","1,348.30"
3/31/2003,"1,351.61","1,336.61","1,357.00","1,341.17","1,341.17"
3/28/2003,"1,375.26","1,367.89","1,384.82","1,369.60","1,369.60"
3/27/2003,"1,375.90","1,369.31","1,392.46","1,384.25","1,384.25"
3/26/2003,"1,390.27","1,383.35","1,397.94","1,387.45","1,387.45"
3/25/2003,"1,374.21","1,369.32","1,400.14","1,391.01","1,391.01"
3/24/2003,"1,390.04","1,368.37","1,392.40","1,369.78","1,369.78"
3/21/2003,"1,422.06","1,403.15","1,425.73","1,421.84","1,421.84"
3/20/2003,"1,385.66","1,371.90","1,411.41","1,402.77","1,402.77"
3/19/2003,"1,396.27","1,378.57","1,401.24","1,397.07","1,397.07"
3/18/2003,"1,392.00","1,378.83","1,400.55","1,400.55","1,400.55"
3/17/2003,"1,329.95","1,326.28","1,392.41","1,392.27","1,392.27"
3/14/2003,"1,344.26","1,329.97","1,352.84","1,340.33","1,340.33"
3/13/2003,"1,297.74","1,290.59","1,340.78","1,340.77","1,340.77"
3/12/2003,"1,266.99","1,253.22","1,279.59","1,279.24","1,279.24"
3/11/2003,"1,280.73","1,269.48","1,288.99","1,271.47","1,271.47"
3/10/2003,"1,295.46","1,277.18","1,299.55","1,278.37","1,278.37"
3/7/2003,"1,285.30","1,280.72","1,310.53","1,305.29","1,305.29"
3/6/2003,"1,306.07","1,299.81","1,312.61","1,302.89","1,302.89"
3/5/2003,"1,305.28","1,302.05","1,317.69","1,314.40","1,314.40"
3/4/2003,"1,320.28","1,307.27","1,321.89","1,307.77","1,307.77"
3/3/2003,"1,344.21","1,316.85","1,353.31","1,320.29","1,320.29"
2/28/2003,"1,327.87","1,325.15","1,342.73","1,337.52","1,337.52"
2/27/2003,"1,312.13","1,305.56","1,331.79","1,323.94","1,323.94"
2/26/2003,"1,323.01","1,302.83","1,331.47","1,303.68","1,303.68"
2/25/2003,"1,307.39","1,291.96","1,331.35","1,328.98","1,328.98"
2/24/2003,"1,342.50","1,321.44","1,343.09","1,322.38","1,322.38"
2/21/2003,"1,331.33","1,316.04","1,352.07","1,349.02","1,349.02"
2/20/2003,"1,339.70","1,329.09","1,344.29","1,331.23","1,331.23"
2/19/2003,"1,343.37","1,322.12","1,344.59","1,334.32","1,334.32"
2/18/2003,"1,319.99","1,319.52","1,346.92","1,346.54","1,346.54"
2/14/2003,"1,283.41","1,279.66","1,310.37","1,310.17","1,310.17"
2/13/2003,"1,280.92","1,261.79","1,281.32","1,277.44","1,277.44"
2/12/2003,"1,292.08","1,278.74","1,301.11","1,278.97","1,278.97"
2/11/2003,"1,301.54","1,285.77","1,315.04","1,295.46","1,295.46"
2/10/2003,"1,286.51","1,275.19","1,298.57","1,296.68","1,296.68"
2/7/2003,"1,310.92","1,278.54","1,314.52","1,282.47","1,282.47"
2/6/2003,"1,298.70","1,291.47","1,310.51","1,301.73","1,301.73"
2/5/2003,"1,314.67","1,299.35","1,332.82","1,301.50","1,301.50"
2/4/2003,"1,310.48","1,292.20","1,310.48","1,306.15","1,306.15"
2/3/2003,"1,324.74","1,318.00","1,335.76","1,323.79","1,323.79"
1/31/2003,"1,308.10","1,303.64","1,331.04","1,320.91","1,320.91"
1/30/2003,"1,360.55","1,322.06","1,363.08","1,322.35","1,322.35"
1/29/2003,"1,335.90","1,320.35","1,363.31","1,358.06","1,358.06"
1/28/2003,"1,335.43","1,321.44","1,346.50","1,342.18","1,342.18"
1/27/2003,"1,329.81","1,320.32","1,349.83","1,325.27","1,325.27"
1/24/2003,"1,382.35","1,340.22","1,382.35","1,342.14","1,342.14"
1/23/2003,"1,377.50","1,365.11","1,393.67","1,388.27","1,388.27"
1/22/2003,"1,361.01","1,358.23","1,379.61","1,359.48","1,359.48"
1/21/2003,"1,380.43","1,364.25","1,386.71","1,364.25","1,364.25"
1/17/2003,"1,401.37","1,376.18","1,401.37","1,376.19","1,376.19"
1/16/2003,"1,440.56","1,420.11","1,449.13","1,423.75","1,423.75"
1/15/2003,"1,461.04","1,435.29","1,463.99","1,438.80","1,438.80"
1/14/2003,"1,445.07","1,442.63","1,461.12","1,460.99","1,460.99"
1/13/2003,"1,461.73","1,436.98","1,467.35","1,446.04","1,446.04"
1/10/2003,"1,423.62","1,418.79","1,457.45","1,447.72","1,447.72"
1/9/2003,"1,414.47","1,414.47","1,445.09","1,438.46","1,438.46"
1/8/2003,"1,423.29","1,399.06","1,424.12","1,401.07","1,401.07"
1/7/2003,"1,424.26","1,416.23","1,442.26","1,431.57","1,431.57"
1/6/2003,"1,390.19","1,390.09","1,428.65","1,421.32","1,421.32"
1/3/2003,"1,382.36","1,374.61","1,389.44","1,387.08","1,387.08"
1/2/2003,"1,346.93","1,336.98","1,384.91","1,384.85","1,384.85"
12/31/2002,"1,336.83","1,327.19","1,345.11","1,335.51","1,335.51"
12/30/2002,"1,349.43","1,329.64","1,353.38","1,339.54","1,339.54"
12/27/2002,"1,363.64","1,346.65","1,369.21","1,348.31","1,348.31"
12/26/2002,"1,375.14","1,363.61","1,392.58","1,367.89","1,367.89"
12/24/2002,"1,375.96","1,372.38","1,382.93","1,372.47","1,372.47"
12/23/2002,"1,359.92","1,358.29","1,384.29","1,381.69","1,381.69"
12/20/2002,"1,364.19","1,358.80","1,370.79","1,363.10","1,363.10"
12/19/2002,"1,358.61","1,346.18","1,384.58","1,354.10","1,354.10"
12/18/2002,"1,380.63","1,355.55","1,380.63","1,361.51","1,361.51"
12/17/2002,"1,396.33","1,385.37","1,408.16","1,392.05","1,392.05"
12/16/2002,"1,367.74","1,365.66","1,400.49","1,400.33","1,400.33"
12/13/2002,"1,387.71","1,362.42","1,387.71","1,362.42","1,362.42"
12/12/2002,"1,407.02","1,388.51","1,411.69","1,399.55","1,399.55"
12/11/2002,"1,382.10","1,377.71","1,407.15","1,396.59","1,396.59"
12/10/2002,"1,374.56","1,373.89","1,397.84","1,390.76","1,390.76"
12/9/2002,"1,411.40","1,367.07","1,411.40","1,367.14","1,367.14"
12/6/2002,"1,395.18","1,391.10","1,430.39","1,422.44","1,422.44"
12/5/2002,"1,444.74","1,410.58","1,445.95","1,410.75","1,410.75"
12/4/2002,"1,427.05","1,412.92","1,444.18","1,430.35","1,430.35"
12/3/2002,"1,474.69","1,445.23","1,474.69","1,448.96","1,448.96"
12/2/2002,"1,507.94","1,474.59","1,521.44","1,484.78","1,484.78"
11/29/2002,"1,495.81","1,478.72","1,497.44","1,478.78","1,478.78"
11/27/2002,"1,463.27","1,462.62","1,491.45","1,487.94","1,487.94"
11/26/2002,"1,473.23","1,441.12","1,478.73","1,444.43","1,444.43"
11/25/2002,"1,470.64","1,461.13","1,486.94","1,481.90","1,481.90"
11/22/2002,"1,453.05","1,449.50","1,475.35","1,468.74","1,468.74"
11/21/2002,"1,431.13","1,430.08","1,468.72","1,467.55","1,467.55"
11/20/2002,"1,375.69","1,375.41","1,419.64","1,419.35","1,419.35"
11/19/2002,"1,387.11","1,367.76","1,394.93","1,374.51","1,374.51"
11/18/2002,"1,422.54","1,393.66","1,425.42","1,393.69","1,393.69"
11/15/2002,"1,396.11","1,386.14","1,413.53","1,411.14","1,411.14"
11/14/2002,"1,378.94","1,378.94","1,411.63","1,411.52","1,411.52"
11/13/2002,"1,342.22","1,334.13","1,371.74","1,361.34","1,361.34"
11/12/2002,"1,328.08","1,328.08","1,367.97","1,349.56","1,349.56"
11/11/2002,"1,355.10","1,319.07","1,355.10","1,319.19","1,319.19"
11/8/2002,"1,376.37","1,354.28","1,389.77","1,359.28","1,359.28"
11/7/2002,"1,397.54","1,371.47","1,400.08","1,376.71","1,376.71"
11/6/2002,"1,408.22","1,386.52","1,419.04","1,418.99","1,418.99"
11/5/2002,"1,386.87","1,379.33","1,401.37","1,401.17","1,401.17"
11/4/2002,"1,394.57","1,388.68","1,420.03","1,396.54","1,396.54"
11/1/2002,"1,320.95","1,313.72","1,360.83","1,360.70","1,360.70"
10/31/2002,"1,330.73","1,323.09","1,347.58","1,329.75","1,329.75"
10/30/2002,"1,307.49","1,300.55","1,334.63","1,326.73","1,326.73"
10/29/2002,"1,313.14","1,279.19","1,318.93","1,300.54","1,300.54"
10/28/2002,"1,345.72","1,310.63","1,346.21","1,315.83","1,315.83"
10/25/2002,"1,297.33","1,297.17","1,331.33","1,331.13","1,331.13"
10/24/2002,"1,325.08","1,296.54","1,330.99","1,298.71","1,298.71"
10/23/2002,"1,288.24","1,279.46","1,320.25","1,320.23","1,320.23"
10/22/2002,"1,285.54","1,280.66","1,307.60","1,292.80","1,292.80"
10/21/2002,"1,276.76","1,267.76","1,312.53","1,309.67","1,309.67"
10/18/2002,"1,270.13","1,253.44","1,288.08","1,287.86","1,287.86"
10/17/2002,"1,272.26","1,263.46","1,283.21","1,272.29","1,272.29"
10/16/2002,"1,239.54","1,229.06","1,253.61","1,232.42","1,232.42"
10/15/2002,"1,259.87","1,259.87","1,282.74","1,282.44","1,282.44"
10/14/2002,"1,198.50","1,193.42","1,221.60","1,220.53","1,220.53"
10/11/2002,"1,179.90","1,179.90","1,220.12","1,210.47","1,210.47"
10/10/2002,"1,116.76","1,108.49","1,165.83","1,163.37","1,163.37"
10/9/2002,"1,117.14","1,112.08","1,135.89","1,114.11","1,114.11"
10/8/2002,"1,129.82","1,109.64","1,144.13","1,129.21","1,129.21"
10/7/2002,"1,135.79","1,113.36","1,145.79","1,119.40","1,119.40"
10/4/2002,"1,174.58","1,135.27","1,175.75","1,139.90","1,139.90"
10/3/2002,"1,183.11","1,164.51","1,197.96","1,165.56","1,165.56"
10/2/2002,"1,208.03","1,183.76","1,222.72","1,187.30","1,187.30"
10/1/2002,"1,180.26","1,160.71","1,214.01","1,213.72","1,213.72"
9/30/2002,"1,187.48","1,160.07","1,190.74","1,172.06","1,172.06"
9/27/2002,"1,213.77","1,198.12","1,235.08","1,199.16","1,199.16"
9/26/2002,"1,231.85","1,206.91","1,239.62","1,221.61","1,221.61"
9/25/2002,"1,195.60","1,184.12","1,227.23","1,222.29","1,222.29"
9/24/2002,"1,170.95","1,169.04","1,200.45","1,182.17","1,182.17"
9/23/2002,"1,209.13","1,177.41","1,209.72","1,184.93","1,184.93"
9/20/2002,"1,229.47","1,216.24","1,232.96","1,221.09","1,221.09"
9/19/2002,"1,233.94","1,216.19","1,242.91","1,216.45","1,216.45"
9/18/2002,"1,244.52","1,233.08","1,263.90","1,252.13","1,252.13"
9/17/2002,"1,292.91","1,258.85","1,298.50","1,259.94","1,259.94"
9/16/2002,"1,286.85","1,267.69","1,292.73","1,275.88","1,275.88"
9/13/2002,"1,272.94","1,270.59","1,292.36","1,291.40","1,291.40"
9/12/2002,"1,305.72","1,279.09","1,305.72","1,279.68","1,279.68"
9/11/2002,"1,328.35","1,314.96","1,347.27","1,315.45","1,315.45"
9/10/2002,"1,306.13","1,299.53","1,322.43","1,320.09","1,320.09"
9/9/2002,"1,286.75","1,270.73","1,310.33","1,304.60","1,304.60"
9/6/2002,"1,280.27","1,280.27","1,304.02","1,295.30","1,295.30"
9/5/2002,"1,274.76","1,251.00","1,274.76","1,251.00","1,251.00"
9/4/2002,"1,268.65","1,261.00","1,294.65","1,292.31","1,292.31"
9/3/2002,"1,302.67","1,263.23","1,302.67","1,263.84","1,263.84"
8/30/2002,"1,326.05","1,314.69","1,337.92","1,314.85","1,314.85"
8/29/2002,"1,304.21","1,295.79","1,345.37","1,335.77","1,335.77"
8/28/2002,"1,339.42","1,312.25","1,340.01","1,314.38","1,314.38"
8/27/2002,"1,395.04","1,346.21","1,396.40","1,347.78","1,347.78"
8/26/2002,"1,387.20","1,360.43","1,394.24","1,391.74","1,391.74"
8/23/2002,"1,411.75","1,377.64","1,411.75","1,380.62","1,380.62"
8/22/2002,"1,410.75","1,398.83","1,426.76","1,422.95","1,422.95"
8/21/2002,"1,389.56","1,378.09","1,410.88","1,409.25","1,409.25"
8/20/2002,"1,384.47","1,370.98","1,389.84","1,376.59","1,376.59"
8/19/2002,"1,362.29","1,359.14","1,397.06","1,394.54","1,394.54"
8/16/2002,"1,333.26","1,325.99","1,368.69","1,361.01","1,361.01"
8/15/2002,"1,339.60","1,322.11","1,350.92","1,345.01","1,345.01"
8/14/2002,"1,273.94","1,265.19","1,334.31","1,334.30","1,334.30"
8/13/2002,"1,300.73","1,268.99","1,324.43","1,269.28","1,269.28"
8/12/2002,"1,293.88","1,286.91","1,311.43","1,306.84","1,306.84"
8/9/2002,"1,301.83","1,290.77","1,322.07","1,306.12","1,306.12"
8/8/2002,"1,278.34","1,263.31","1,316.52","1,316.52","1,316.52"
8/7/2002,"1,290.23","1,243.49","1,298.12","1,280.90","1,280.90"
8/6/2002,"1,224.80","1,224.80","1,279.57","1,259.55","1,259.55"
8/5/2002,"1,243.38","1,205.68","1,247.84","1,206.01","1,206.01"
8/2/2002,"1,279.10","1,235.57","1,282.06","1,247.92","1,247.92"
8/1/2002,"1,322.47","1,276.88","1,326.10","1,280.00","1,280.00"
7/31/2002,"1,331.82","1,307.01","1,335.79","1,328.26","1,328.26"
7/30/2002,"1,322.99","1,313.49","1,354.48","1,344.19","1,344.19"
7/29/2002,"1,286.81","1,286.54","1,335.25","1,335.25","1,335.25"
7/26/2002,"1,250.72","1,234.46","1,264.67","1,262.12","1,262.12"
7/25/2002,"1,277.16","1,220.93","1,289.72","1,240.08","1,240.08"
7/24/2002,"1,203.88","1,192.42","1,290.40","1,290.23","1,290.23"
7/23/2002,"1,287.59","1,228.88","1,295.59","1,229.05","1,229.05"
7/22/2002,"1,309.84","1,272.46","1,332.10","1,282.65","1,282.65"
7/19/2002,"1,336.39","1,309.94","1,350.21","1,319.15","1,319.15"
7/18/2002,"1,390.41","1,356.80","1,395.29","1,356.95","1,356.95"
7/17/2002,"1,408.10","1,370.21","1,426.28","1,397.25","1,397.25"
7/16/2002,"1,371.91","1,364.88","1,407.59","1,375.26","1,375.26"
7/15/2002,"1,365.79","1,315.30","1,382.70","1,382.62","1,382.62"
7/12/2002,"1,391.30","1,363.11","1,402.45","1,373.50","1,373.50"
7/11/2002,"1,339.65","1,323.59","1,375.58","1,374.43","1,374.43"
7/10/2002,"1,396.67","1,345.22","1,396.95","1,346.01","1,346.01"
7/9/2002,"1,405.37","1,379.57","1,415.31","1,381.12","1,381.12"
7/8/2002,"1,439.85","1,401.28","1,452.56","1,405.61","1,405.61"
7/5/2002,"1,401.03","1,401.03","1,448.66","1,448.36","1,448.36"
7/3/2002,"1,348.61","1,336.06","1,380.38","1,380.17","1,380.17"
7/2/2002,"1,395.37","1,356.03","1,396.25","1,357.82","1,357.82"
7/1/2002,"1,457.04","1,402.51","1,459.84","1,403.80","1,403.80"
6/28/2002,"1,454.98","1,454.71","1,486.25","1,463.21","1,463.21"
6/27/2002,"1,446.37","1,412.96","1,459.41","1,459.20","1,459.20"
6/26/2002,"1,379.87","1,375.53","1,436.57","1,429.33","1,429.33"
6/25/2002,"1,472.19","1,419.25","1,475.58","1,423.99","1,423.99"
6/24/2002,"1,429.56","1,414.69","1,476.56","1,460.34","1,460.34"
6/21/2002,"1,456.61","1,435.85","1,480.05","1,440.96","1,440.96"
6/20/2002,"1,494.80","1,461.59","1,503.01","1,464.75","1,464.75"
6/19/2002,"1,531.05","1,496.08","1,538.36","1,496.83","1,496.83"
6/18/2002,"1,544.19","1,542.77","1,567.99","1,542.96","1,542.96"
6/17/2002,"1,519.65","1,519.26","1,555.07","1,553.29","1,553.29"
6/14/2002,"1,471.97","1,445.44","1,507.01","1,504.74","1,504.74"
6/13/2002,"1,512.23","1,495.64","1,526.41","1,496.86","1,496.86"
6/12/2002,"1,491.36","1,474.56","1,519.16","1,519.12","1,519.12"
6/11/2002,"1,542.16","1,496.66","1,547.50","1,497.18","1,497.18"
6/10/2002,"1,536.98","1,526.96","1,551.80","1,530.69","1,530.69"
6/7/2002,"1,500.15","1,495.81","1,549.17","1,535.48","1,535.48"
6/6/2002,"1,583.65","1,550.72","1,584.06","1,554.88","1,554.88"
6/5/2002,"1,580.06","1,563.55","1,595.42","1,595.26","1,595.26"
6/4/2002,"1,559.25","1,548.31","1,587.79","1,578.12","1,578.12"
6/3/2002,"1,613.50","1,561.17","1,621.50","1,562.56","1,562.56"
5/31/2002,"1,641.10","1,615.62","1,651.47","1,615.73","1,615.73"
5/30/2002,"1,613.42","1,607.30","1,637.65","1,631.92","1,631.92"
5/29/2002,"1,639.27","1,624.31","1,644.29","1,624.39","1,624.39"
5/28/2002,"1,670.35","1,632.75","1,671.35","1,652.17","1,652.17"
5/24/2002,"1,680.66","1,658.78","1,681.10","1,661.49","1,661.49"
5/23/2002,"1,678.42","1,651.89","1,697.77","1,697.63","1,697.63"
5/22/2002,"1,654.34","1,643.96","1,676.64","1,673.45","1,673.45"
5/21/2002,"1,708.57","1,660.22","1,717.93","1,664.18","1,664.18"
5/20/2002,"1,726.78","1,696.11","1,726.89","1,701.59","1,701.59"
5/17/2002,"1,745.17","1,723.06","1,754.22","1,741.39","1,741.39"
5/16/2002,"1,723.69","1,713.81","1,734.71","1,730.44","1,730.44"
5/15/2002,"1,705.45","1,694.34","1,759.33","1,725.56","1,725.56"
5/14/2002,"1,694.15","1,691.42","1,722.66","1,719.05","1,719.05"
5/13/2002,"1,611.26","1,602.60","1,653.10","1,652.54","1,652.54"
5/10/2002,"1,657.18","1,599.64","1,657.45","1,600.85","1,600.85"
5/9/2002,"1,684.44","1,650.46","1,692.58","1,650.49","1,650.49"
5/8/2002,"1,625.73","1,625.73","1,696.35","1,696.29","1,696.29"
5/7/2002,"1,589.58","1,560.29","1,594.57","1,573.82","1,573.82"
5/6/2002,"1,611.05","1,577.93","1,622.83","1,578.48","1,578.48"
5/3/2002,"1,643.17","1,605.97","1,643.87","1,613.03","1,613.03"
5/2/2002,"1,673.72","1,640.80","1,695.07","1,644.82","1,644.82"
5/1/2002,"1,683.76","1,643.24","1,687.56","1,677.53","1,677.53"
4/30/2002,"1,655.02","1,652.93","1,697.03","1,688.23","1,688.23"
4/29/2002,"1,668.52","1,640.97","1,678.56","1,656.93","1,656.93"
4/26/2002,"1,722.83","1,663.78","1,728.52","1,663.89","1,663.89"
4/25/2002,"1,705.80","1,697.27","1,724.01","1,713.70","1,713.70"
4/24/2002,"1,739.13","1,711.11","1,746.52","1,713.34","1,713.34"
4/23/2002,"1,757.92","1,723.93","1,762.94","1,730.29","1,730.29"
4/22/2002,"1,779.18","1,747.65","1,779.18","1,758.68","1,758.68"
4/19/2002,"1,816.35","1,795.27","1,816.62","1,796.83","1,796.83"
4/18/2002,"1,806.28","1,778.10","1,818.79","1,802.43","1,802.43"
