 Date,USDCHF Open,USDCHF Low,USDCHF High,USDCHF Close,USDCHF Adj. Close,USDCHF SMA (200D),USDCHF SMA (50D)
3/10/2003,1.3355,1.3242,1.3364,1.3259,1.3259,1.4543,1.3648
3/7/2003,1.335,1.3245,1.3394,1.3361,1.3361,1.4555,1.366
3/6/2003,1.3299,1.3294,1.3366,1.3353,1.3353,1.4567,1.3671
3/5/2003,1.3351,1.3261,1.3352,1.3298,1.3298,1.4578,1.3684
3/4/2003,1.3383,1.3341,1.3405,1.3349,1.3349,1.459,1.37
3/3/2003,1.3562,1.3365,1.358,1.3384,1.3384,1.4602,1.3715
2/28/2003,1.3615,1.3513,1.3627,1.352,1.352,1.4614,1.3731
2/27/2003,1.3551,1.35,1.3641,1.3618,1.3618,1.4626,1.3745
2/26/2003,1.3584,1.3533,1.3619,1.3548,1.3548,1.4637,1.3757
2/25/2003,1.3557,1.3492,1.3612,1.3583,1.3583,1.4647,1.3771
2/24/2003,1.3704,1.3553,1.3733,1.3559,1.3559,1.4658,1.3785
2/21/2003,1.3567,1.3522,1.3669,1.3648,1.3648,1.4669,1.3802
2/20/2003,1.3678,1.3553,1.3688,1.3568,1.3568,1.468,1.3818
2/19/2003,1.3764,1.3661,1.3784,1.3675,1.3675,1.4692,1.3837
2/18/2003,1.3726,1.3657,1.3777,1.3766,1.3766,1.4704,1.3855
2/17/2003,1.366,1.3648,1.3794,1.3725,1.3725,1.4716,1.3872
2/14/2003,1.3542,1.353,1.3658,1.3621,1.3621,1.4727,1.3889
2/13/2003,1.3712,1.3525,1.3724,1.3549,1.3549,1.4738,1.3908
2/12/2003,1.367,1.3623,1.3723,1.3716,1.3716,1.475,1.3931
2/11/2003,1.3684,1.3632,1.3751,1.3674,1.3674,1.4762,1.3951
2/10/2003,1.3561,1.3544,1.3695,1.3683,1.3683,1.4773,1.3973
2/7/2003,1.3534,1.3534,1.367,1.3557,1.3557,1.4784,1.3995
2/6/2003,1.3603,1.3491,1.3615,1.3541,1.3541,1.4796,1.402
2/5/2003,1.3472,1.3409,1.3667,1.3605,1.3605,1.4808,1.4046
2/4/2003,1.359,1.3437,1.3621,1.3467,1.3467,1.4821,1.4072
2/3/2003,1.3621,1.3581,1.3736,1.3591,1.3591,1.4834,1.4099
1/31/2003,1.3558,1.3544,1.3694,1.3639,1.3639,1.4847,1.4124
1/30/2003,1.3553,1.3551,1.3699,1.3561,1.3561,1.486,1.4147
1/29/2003,1.3569,1.3479,1.3597,1.3554,1.3554,1.4874,1.4169
1/28/2003,1.3535,1.3533,1.3624,1.3572,1.3572,1.4888,1.4191
1/27/2003,1.3528,1.3458,1.3604,1.3531,1.3531,1.4903,1.4213
1/24/2003,1.3631,1.3506,1.3635,1.3531,1.3531,1.4918,1.4233
1/23/2003,1.3637,1.3575,1.367,1.3632,1.3632,1.4932,1.4253
1/22/2003,1.3631,1.3614,1.3686,1.3638,1.3638,1.4946,1.4273
1/21/2003,1.3673,1.361,1.3742,1.3635,1.3635,1.4961,1.4291
1/20/2003,1.3705,1.3673,1.3735,1.3674,1.3674,1.4976,1.4307
1/17/2003,1.3751,1.3666,1.3762,1.3682,1.3682,1.4991,1.4323
1/16/2003,1.3836,1.3725,1.386,1.3747,1.3747,1.5006,1.4337
1/15/2003,1.3864,1.3808,1.3933,1.3834,1.3834,1.502,1.4352
1/14/2003,1.3863,1.3792,1.3871,1.3867,1.3867,1.5034,1.4367
1/13/2003,1.3795,1.3787,1.3876,1.3864,1.3864,1.5048,1.4383
1/10/2003,1.3915,1.3788,1.3945,1.3805,1.3805,1.5063,1.4398
1/9/2003,1.3873,1.3835,1.3947,1.3921,1.3921,1.5077,1.4416
1/8/2003,1.4013,1.3823,1.4084,1.387,1.387,1.5091,1.4433
1/7/2003,1.3934,1.3931,1.4023,1.401,1.401,1.5104,1.4453
1/6/2003,1.3981,1.388,1.3987,1.3933,1.3933,1.5118,1.4471
1/3/2003,1.4023,1.3948,1.4064,1.3982,1.3982,1.5131,1.449
1/2/2003,1.384,1.3823,1.4049,1.4017,1.4017,1.5145,1.4511
1/1/2003,1.3836,1.3836,1.3836,1.3836,1.3836,1.5159,1.4531
12/31/2002,1.3866,1.381,1.3923,1.3836,1.3836,1.5174,1.4555
12/30/2002,1.3922,1.3855,1.3965,1.3873,1.3873,1.5188,1.4579
12/27/2002,1.4018,1.3898,1.4041,1.3902,1.3902,1.5202,1.4603
12/26/2002,1.4057,1.401,1.4074,1.4019,1.4019,1.5216,1.4628
12/25/2002,1.4094,1.4048,1.4116,1.4086,1.4086,1.5229,1.465
12/24/2002,1.418,1.4057,1.4195,1.4081,1.4081,1.5241,1.4667
12/23/2002,1.4239,1.4134,1.4252,1.4181,1.4181,1.5254,1.4684
12/20/2002,1.423,1.4227,1.4275,1.4242,1.4242,1.5266,1.4697
12/19/2002,1.4227,1.4217,1.4325,1.4235,1.4235,1.5277,1.4709
12/18/2002,1.4284,1.4227,1.4327,1.4229,1.4229,1.5289,1.4721
12/17/2002,1.443,1.4254,1.4447,1.4283,1.4283,1.5301,1.4732
12/16/2002,1.4427,1.4411,1.4481,1.4429,1.4429,1.5314,1.4746
12/13/2002,1.4503,1.4393,1.4519,1.4427,1.4427,1.5326,1.4755
12/12/2002,1.4607,1.4476,1.4632,1.4503,1.4503,1.5337,1.4765
12/11/2002,1.4607,1.4594,1.4648,1.461,1.461,1.5348,1.477
12/10/2002,1.4569,1.4536,1.4627,1.4612,1.4612,1.5359,1.4774
12/9/2002,1.4566,1.4537,1.4629,1.457,1.457,1.5371,1.4779
12/6/2002,1.4705,1.4526,1.4717,1.4576,1.4576,1.5383,1.4783
12/5/2002,1.4718,1.4694,1.476,1.4704,1.4704,1.5395,1.479
12/4/2002,1.4754,1.467,1.4776,1.4717,1.4717,1.5407,1.4796
12/3/2002,1.4768,1.4722,1.4791,1.4752,1.4752,1.5418,1.4802
12/2/2002,1.483,1.4742,1.498,1.4767,1.4767,1.543,1.4805
11/29/2002,1.485,1.4821,1.4873,1.4832,1.4832,1.5441,1.4809
11/28/2002,1.4894,1.4818,1.4899,1.4849,1.4849,1.5451,1.481
11/27/2002,1.4829,1.4814,1.4922,1.4897,1.4897,1.5462,1.481
11/26/2002,1.485,1.4823,1.4895,1.4827,1.4827,1.5473,1.4812
11/25/2002,1.4769,1.4766,1.4913,1.4849,1.4849,1.5483,1.4817
11/22/2002,1.4658,1.4651,1.4782,1.4774,1.4774,1.5494,1.4823
11/21/2002,1.4667,1.4631,1.4715,1.4658,1.4658,1.5505,1.483
11/20/2002,1.4644,1.4617,1.4685,1.467,1.467,1.5516,1.4836
11/19/2002,1.4542,1.447,1.4671,1.4647,1.4647,1.5528,1.4843
11/18/2002,1.4521,1.4488,1.4586,1.454,1.454,1.5539,1.4849
11/15/2002,1.4601,1.4513,1.4645,1.4522,1.4522,1.555,1.4856
11/14/2002,1.4539,1.4504,1.4617,1.4612,1.4612,1.5562,1.4863
11/13/2002,1.4438,1.4437,1.4587,1.4543,1.4543,1.5574,1.4865
11/12/2002,1.4467,1.4433,1.4527,1.4437,1.4437,1.5586,1.487
11/11/2002,1.4451,1.4385,1.4493,1.4469,1.4469,1.5599,1.4875
11/8/2002,1.4501,1.4412,1.4532,1.4428,1.4428,1.5611,1.4884
11/7/2002,1.457,1.4493,1.4647,1.4498,1.4498,1.5625,1.4896
11/6/2002,1.463,1.456,1.4718,1.4576,1.4576,1.5638,1.4905
11/5/2002,1.4659,1.454,1.4675,1.4629,1.4629,1.5651,1.4913
11/4/2002,1.4679,1.4652,1.4734,1.466,1.466,1.5663,1.4919
11/1/2002,1.4765,1.4624,1.4789,1.4674,1.4674,1.5675,1.4929
10/31/2002,1.4885,1.4758,1.489,1.4767,1.4767,1.5687,1.4938
10/30/2002,1.4899,1.4865,1.4919,1.4888,1.4888,1.5697,1.4947
10/29/2002,1.4887,1.4844,1.4941,1.49,1.49,1.5706,1.4949
10/28/2002,1.5032,1.4876,1.5086,1.4885,1.4885,1.5714,1.4951
10/25/2002,1.5004,1.4972,1.5034,1.5033,1.5033,1.5723,1.4954
10/24/2002,1.5054,1.5,1.5095,1.5005,1.5005,1.5731,1.4951
10/23/2002,1.502,1.4977,1.5061,1.5051,1.5051,1.5739,1.4949
10/22/2002,1.511,1.4981,1.5126,1.5017,1.5017,1.5747,1.4947
10/21/2002,1.5115,1.5059,1.517,1.5113,1.5113,1.5755,1.4944
10/18/2002,1.5118,1.5075,1.5147,1.5121,1.5121,1.5762,1.494
10/17/2002,1.4946,1.494,1.5141,1.512,1.512,1.5769,1.4938
10/16/2002,1.4937,1.4921,1.4992,1.4947,1.4947,1.5777,1.4939
10/15/2002,1.4813,1.4797,1.4988,1.4938,1.4938,1.5785,1.4939
10/14/2002,1.4808,1.478,1.4835,1.4813,1.4813,1.5793,1.4942
10/11/2002,1.4844,1.4815,1.4883,1.4823,1.4823,1.5801,1.4942
10/10/2002,1.4785,1.4745,1.4864,1.4843,1.4843,1.581,1.4939
10/9/2002,1.4975,1.4777,1.5007,1.4783,1.4783,1.5818,1.4937
10/8/2002,1.4886,1.4861,1.5019,1.4974,1.4974,1.5827,1.4938
10/7/2002,1.4927,1.4874,1.4947,1.4888,1.4888,1.5835,1.4935
10/4/2002,1.4776,1.4767,1.4949,1.4918,1.4918,1.5843,1.4935
10/3/2002,1.4784,1.473,1.4817,1.4774,1.4774,1.5852,1.493
10/2/2002,1.4891,1.4776,1.4914,1.4786,1.4786,1.5862,1.4922
10/1/2002,1.4751,1.473,1.4887,1.4886,1.4886,1.5873,1.4918
9/30/2002,1.4936,1.4713,1.4938,1.4752,1.4752,1.5883,1.4914
9/27/2002,1.5016,1.4928,1.504,1.4943,1.4943,1.5894,1.4908
9/26/2002,1.4993,1.493,1.5074,1.5015,1.5015,1.5902,1.4897
9/25/2002,1.4892,1.4857,1.5017,1.4995,1.4995,1.5908,1.4886
9/24/2002,1.4965,1.4872,1.5012,1.4898,1.4898,1.5915,1.4877
9/23/2002,1.4944,1.4848,1.5016,1.4965,1.4965,1.5922,1.4869
9/20/2002,1.4818,1.481,1.4979,1.4909,1.4909,1.5929,1.4863
9/19/2002,1.5019,1.4815,1.5036,1.4817,1.4817,1.5936,1.4861
9/18/2002,1.5085,1.4974,1.5164,1.5014,1.5014,1.5945,1.4862
9/17/2002,1.5153,1.5073,1.5304,1.5085,1.5085,1.5952,1.4858
9/16/2002,1.5114,1.5092,1.5183,1.5155,1.5155,1.5959,1.4853
9/13/2002,1.4965,1.4889,1.5119,1.5109,1.5109,1.5966,1.4847
9/12/2002,1.501,1.4955,1.5048,1.4965,1.4965,1.5974,1.4846
9/11/2002,1.4974,1.4952,1.5091,1.5008,1.5008,1.5981,1.4846
9/10/2002,1.4894,1.4829,1.5023,1.4976,1.4976,1.5989,1.4845
9/9/2002,1.4856,1.483,1.4921,1.4892,1.4892,1.5997,1.4842
9/6/2002,1.473,1.466,1.4873,1.4848,1.4848,1.6005,1.4841
9/5/2002,1.4758,1.4609,1.4768,1.4729,1.4729,1.6013,1.484
9/4/2002,1.47,1.4664,1.4778,1.476,1.476,1.6022,1.4843
9/3/2002,1.4952,1.47,1.4969,1.47,1.47,1.6031,1.4847
9/2/2002,1.4976,1.4923,1.5026,1.4949,1.4949,1.604,1.4852
8/30/2002,1.4953,1.4896,1.5018,1.4988,1.4988,1.6048,1.4856
8/29/2002,1.5026,1.4867,1.5029,1.4947,1.4947,1.6057,1.4858
8/28/2002,1.4925,1.4911,1.5029,1.5019,1.5019,1.6065,1.4864
8/27/2002,1.5134,1.4903,1.5165,1.4927,1.4927,1.6073,1.4871
8/26/2002,1.5125,1.5111,1.5198,1.5144,1.5144,1.6081,1.4882
8/23/2002,1.5201,1.5118,1.5238,1.5131,1.5131,1.6088,1.4892
8/22/2002,1.4973,1.4969,1.5217,1.5198,1.5198,1.6095,1.4901
8/21/2002,1.5009,1.4914,1.5062,1.4971,1.4971,1.6102,1.491
8/20/2002,1.504,1.4956,1.5089,1.5008,1.5008,1.6111,1.4924
8/19/2002,1.4899,1.4857,1.5048,1.5041,1.5041,1.6119,1.4935
8/16/2002,1.4908,1.4853,1.4951,1.4887,1.4887,1.6126,1.4946
8/15/2002,1.4947,1.4856,1.501,1.4902,1.4902,1.6133,1.496
8/14/2002,1.4863,1.4759,1.4956,1.4948,1.4948,1.6141,1.4973
8/13/2002,1.4939,1.4854,1.5003,1.4863,1.4863,1.6148,1.4987
8/12/2002,1.5034,1.4921,1.5047,1.4937,1.4937,1.6156,1.5003
8/9/2002,1.5125,1.4985,1.5153,1.5032,1.5032,1.6163,1.5017
8/8/2002,1.4963,1.492,1.5162,1.5126,1.5126,1.6169,1.503
8/7/2002,1.5092,1.4934,1.5117,1.496,1.496,1.6175,1.504
8/6/2002,1.4828,1.4819,1.5142,1.5093,1.5093,1.6182,1.5055
8/5/2002,1.4699,1.4696,1.483,1.4829,1.4829,1.6188,1.5068
8/2/2002,1.4725,1.4625,1.4757,1.468,1.468,1.6195,1.5088
8/1/2002,1.4854,1.4687,1.4919,1.4725,1.4725,1.6204,1.5111
7/31/2002,1.4829,1.4778,1.4899,1.4852,1.4852,1.6213,1.5132
7/30/2002,1.4858,1.4729,1.4907,1.4827,1.4827,1.6222,1.5149
7/29/2002,1.4679,1.4653,1.4902,1.4857,1.4857,1.6231,1.5168
7/26/2002,1.4404,1.4372,1.4706,1.4658,1.4658,1.6239,1.5186
7/25/2002,1.4571,1.4382,1.4598,1.4402,1.4402,1.6248,1.5209
7/24/2002,1.4696,1.4488,1.4722,1.4574,1.4574,1.6258,1.524
7/23/2002,1.4426,1.4422,1.4774,1.4693,1.4693,1.6267,1.5268
7/22/2002,1.442,1.436,1.4493,1.4426,1.4426,1.6275,1.5297
7/19/2002,1.4478,1.4356,1.4495,1.4421,1.4421,1.6285,1.5328
7/18/2002,1.4551,1.4474,1.4576,1.4476,1.4476,1.6294,1.5358
7/17/2002,1.4494,1.445,1.4596,1.455,1.455,1.6304,1.5388
7/16/2002,1.4624,1.4456,1.4626,1.4497,1.4497,1.6312,1.5418
7/15/2002,1.4829,1.454,1.4829,1.4626,1.4626,1.6321,1.5446
7/12/2002,1.4839,1.4799,1.4884,1.4832,1.4832,1.6328,1.5471
7/11/2002,1.4851,1.4772,1.4916,1.4839,1.4839,1.6335,1.5491
7/10/2002,1.4826,1.4789,1.4923,1.4855,1.4855,1.6342,1.5516
7/9/2002,1.4841,1.4792,1.4888,1.4826,1.4826,1.6349,1.554
7/8/2002,1.5055,1.4834,1.5065,1.4841,1.4841,1.6356,1.5567
7/5/2002,1.496,1.4955,1.5089,1.5075,1.5075,1.6362,1.5594
7/4/2002,1.4935,1.49,1.5019,1.4961,1.4961,1.6368,1.5617
7/3/2002,1.4862,1.4856,1.4971,1.4935,1.4935,1.6374,1.5644
7/2/2002,1.4823,1.4815,1.4973,1.4864,1.4864,1.6379,1.5674
7/1/2002,1.4817,1.4755,1.4899,1.4823,1.4823,1.6384,1.5707
6/28/2002,1.4889,1.4738,1.4936,1.481,1.481,1.639,1.5741
6/27/2002,1.4942,1.4863,1.5,1.488,1.488,1.6395,1.5773
6/26/2002,1.4979,1.4769,1.4987,1.494,1.494,1.64,1.5805
6/25/2002,1.5115,1.4974,1.5186,1.4979,1.4979,1.6405,1.5836
6/24/2002,1.5127,1.4984,1.5149,1.5115,1.5115,1.641,1.5869
6/21/2002,1.5244,1.5092,1.5263,1.5114,1.5114,1.6414,1.5901
6/20/2002,1.5356,1.5209,1.5393,1.5242,1.5242,1.642,1.5932
6/19/2002,1.5501,1.5355,1.5503,1.5357,1.5357,1.6426,1.5959
6/18/2002,1.5625,1.5495,1.5645,1.55,1.55,1.6432,1.5986
6/17/2002,1.5609,1.5594,1.5681,1.5624,1.5624,1.6437,1.6009
6/14/2002,1.5628,1.5507,1.5667,1.5603,1.5603,1.6443,1.6031
6/13/2002,1.5661,1.5583,1.5711,1.5628,1.5628,1.6449,1.6053
6/12/2002,1.5554,1.5535,1.5669,1.5662,1.5662,1.6455,1.6073
6/11/2002,1.559,1.5536,1.5696,1.5554,1.5554,1.6462,1.6092
6/10/2002,1.5582,1.5523,1.5655,1.5591,1.5591,1.6469,1.6114
6/7/2002,1.5561,1.5495,1.5593,1.5587,1.5587,1.6475,1.6134
6/6/2002,1.5657,1.5553,1.5734,1.5562,1.5562,1.648,1.6159
6/5/2002,1.5655,1.561,1.5738,1.5659,1.5659,1.6485,1.6184
6/4/2002,1.5595,1.5533,1.5656,1.5653,1.5653,1.649,1.6207
6/3/2002,1.5707,1.5628,1.5774,1.5643,1.5643,1.6495,1.6228
5/31/2002,1.5625,1.5563,1.5777,1.5678,1.5678,1.65,1.6248
5/30/2002,1.5696,1.5551,1.5706,1.5624,1.5624,1.6505,1.6268
5/29/2002,1.5741,1.5656,1.5775,1.5694,1.5694,1.651,1.6287
5/28/2002,1.5823,1.5703,1.5855,1.5742,1.5742,1.6515,1.6304
5/27/2002,1.583,1.5797,1.5883,1.5823,1.5823,1.6519,1.6321
5/24/2002,1.5784,1.5778,1.5901,1.5842,1.5842,1.6523,1.6336
5/23/2002,1.5685,1.5678,1.5838,1.5785,1.5785,1.6526,1.635
5/22/2002,1.5776,1.5661,1.5808,1.5683,1.5683,1.6531,1.6365
5/21/2002,1.5768,1.5751,1.5856,1.5776,1.5776,1.6535,1.6387
5/20/2002,1.5801,1.5741,1.5838,1.5771,1.5771,1.654,1.6407
5/17/2002,1.5987,1.5773,1.5989,1.5803,1.5803,1.6546,1.6427
5/16/2002,1.5954,1.5933,1.602,1.5986,1.5986,1.6552,1.6446
5/15/2002,1.6147,1.5945,1.6195,1.596,1.596,1.6556,1.646
5/14/2002,1.5949,1.5947,1.6171,1.6145,1.6145,1.6562,1.6477
5/13/2002,1.5916,1.5868,1.5989,1.5953,1.5953,1.6567,1.6493
5/10/2002,1.5975,1.5899,1.5998,1.5913,1.5913,1.6573,1.6514
5/9/2002,1.6087,1.5944,1.6104,1.5975,1.5975,1.6579,1.6536
5/8/2002,1.5897,1.5885,1.6109,1.6087,1.6087,1.6584,1.6556
5/7/2002,1.5849,1.5818,1.6003,1.5896,1.5896,1.6589,1.6575
5/6/2002,1.5892,1.5833,1.5943,1.5852,1.5852,1.6596,1.6599
5/3/2002,1.6089,1.5847,1.6123,1.586,1.586,1.6603,1.6622
5/2/2002,1.6027,1.6001,1.6144,1.609,1.609,1.661,1.6643
5/1/2002,1.6169,1.5959,1.6189,1.6023,1.6023,1.6616,1.6661
4/30/2002,1.6198,1.6142,1.6246,1.6175,1.6175,1.6621,1.6681
4/29/2002,1.6232,1.6177,1.6257,1.6195,1.6195,1.6626,1.6695
4/26/2002,1.6297,1.6219,1.6351,1.6251,1.6251,1.6632,1.6711
4/25/2002,1.6426,1.6252,1.6446,1.6297,1.6297,1.6637,1.6725
4/24/2002,1.6509,1.641,1.6526,1.6427,1.6427,1.6642,1.6739
4/23/2002,1.6516,1.6478,1.6572,1.6507,1.6507,1.6646,1.675
4/22/2002,1.6473,1.6458,1.6549,1.6513,1.6513,1.6651,1.6757
4/19/2002,1.6464,1.6431,1.6524,1.6436,1.6436,1.6657,1.6764
4/18/2002,1.6502,1.646,1.654,1.6468,1.6468,1.6663,1.6773
4/17/2002,1.6636,1.6502,1.6656,1.6503,1.6503,1.667,1.6782
4/16/2002,1.6691,1.6623,1.6715,1.6635,1.6635,1.6676,1.6792
4/15/2002,1.6666,1.6622,1.6697,1.669,1.669,1.6681,1.6799
4/12/2002,1.6609,1.6601,1.6712,1.6665,1.6665,1.6688,1.6804
4/11/2002,1.668,1.6562,1.6702,1.6607,1.6607,1.6694,1.6814
4/10/2002,1.6653,1.6626,1.6714,1.6689,1.6689,1.6702,1.6826
4/9/2002,1.6768,1.6644,1.6785,1.6654,1.6654,1.6708,1.6834
4/8/2002,1.6654,1.6643,1.6774,1.6759,1.6759,1.6715,1.6841
4/5/2002,1.6647,1.661,1.6706,1.6671,1.6671,1.6721,1.6847
4/4/2002,1.6598,1.6518,1.6678,1.6651,1.6651,1.6727,1.6854
4/3/2002,1.6634,1.6575,1.6656,1.6597,1.6597,1.6734,1.6856
4/2/2002,1.6618,1.6602,1.6676,1.6635,1.6635,1.6739,1.6858
4/1/2002,1.6821,1.6583,1.6822,1.662,1.662,1.6744,1.6858
3/29/2002,1.6839,1.6785,1.6849,1.6813,1.6813,1.6749,1.6858
3/28/2002,1.6793,1.6762,1.6861,1.6846,1.6846,1.6754,1.6854
3/27/2002,1.6683,1.6674,1.6803,1.6793,1.6793,1.6759,1.685
3/26/2002,1.6656,1.6617,1.6744,1.6682,1.6682,1.6764,1.6846
3/25/2002,1.6666,1.6637,1.669,1.6657,1.6657,1.677,1.6846
3/22/2002,1.6566,1.6553,1.6708,1.6668,1.6668,1.6776,1.6844
3/21/2002,1.6546,1.6525,1.6615,1.6572,1.6572,1.6781,1.6841
3/20/2002,1.6593,1.6534,1.6675,1.6544,1.6544,1.6787,1.6841
3/19/2002,1.6581,1.6572,1.6657,1.6594,1.6594,1.6793,1.6843
3/18/2002,1.6581,1.6578,1.666,1.658,1.658,1.68,1.6842
3/15/2002,1.6547,1.6487,1.6596,1.6538,1.6538,1.6807,1.684
3/14/2002,1.6755,1.6522,1.6763,1.655,1.655,1.6814,1.684
3/13/2002,1.6783,1.6719,1.6827,1.6756,1.6756,1.6821,1.6839
3/12/2002,1.6801,1.6758,1.6856,1.6784,1.6784,1.6827,1.6833
3/11/2002,1.6871,1.6755,1.6877,1.6802,1.6802,1.6832,1.683
3/8/2002,1.6696,1.6692,1.6906,1.6732,1.6732,1.6837,1.6826
3/7/2002,1.6829,1.6652,1.6835,1.6695,1.6695,1.6843,1.6825
3/6/2002,1.6941,1.6805,1.6981,1.6826,1.6826,1.685,1.6827
3/5/2002,1.6992,1.6918,1.7055,1.6941,1.6941,1.6855,1.6828
3/4/2002,1.7073,1.6956,1.7122,1.7006,1.7006,1.6859,1.6827
3/1/2002,1.6968,1.6958,1.7095,1.7,1.7,1.6863,1.6826
2/28/2002,1.7061,1.6954,1.7093,1.6966,1.6966,1.6867,1.6816
2/27/2002,1.7085,1.7039,1.7107,1.7058,1.7058,1.6871,1.6803
2/26/2002,1.698,1.6923,1.7132,1.7092,1.7092,1.6874,1.679
2/25/2002,1.6897,1.6877,1.6992,1.6979,1.6979,1.6877,1.6774
2/22/2002,1.6995,1.6852,1.703,1.6904,1.6904,1.688,1.6761
2/21/2002,1.7008,1.6966,1.7048,1.6994,1.6994,1.6882,1.6749
2/20/2002,1.6887,1.6844,1.7026,1.7011,1.7011,1.6884,1.6739
2/19/2002,1.7002,1.6841,1.7079,1.6881,1.6881,1.6886,1.6728
2/18/2002,1.6982,1.6963,1.7015,1.7001,1.7001,1.6889,1.6721
2/15/2002,1.698,1.6961,1.7035,1.6963,1.6963,1.6891,1.6713
2/14/2002,1.6997,1.6945,1.7084,1.6981,1.6981,1.6894,1.6706
2/13/2002,1.6856,1.6847,1.7012,1.7,1.7,1.6896,1.6696
2/12/2002,1.684,1.6778,1.6886,1.6856,1.6856,1.6898,1.6687
2/11/2002,1.6938,1.6786,1.6943,1.6841,1.6841,1.6901,1.6681
2/8/2002,1.6913,1.6818,1.6934,1.6913,1.6913,1.6904,1.6675
2/7/2002,1.697,1.6878,1.7019,1.6914,1.6914,1.6905,1.6665
2/6/2002,1.6978,1.6885,1.7033,1.697,1.697,1.6908,1.6658
2/5/2002,1.698,1.6885,1.7035,1.6988,1.6988,1.6909,1.6648
2/4/2002,1.7156,1.6951,1.7173,1.6979,1.6979,1.691,1.664
2/1/2002,1.7201,1.7097,1.7226,1.7136,1.7136,1.6912,1.6633
1/31/2002,1.7108,1.7061,1.7227,1.7193,1.7193,1.6913,1.6623
1/30/2002,1.6988,1.6956,1.7133,1.711,1.711,1.6912,1.6612
1/29/2002,1.7077,1.6982,1.7126,1.6991,1.6991,1.6912,1.66
1/28/2002,1.7031,1.701,1.7181,1.7076,1.7076,1.6912,1.659
1/25/2002,1.6732,1.6727,1.7081,1.7043,1.7043,1.6912,1.6581
1/24/2002,1.6714,1.6682,1.6782,1.6734,1.6734,1.6912,1.6571
1/23/2002,1.6604,1.6588,1.675,1.6707,1.6707,1.6913,1.6569
1/22/2002,1.6617,1.6603,1.6664,1.6612,1.6612,1.6916,1.6568
1/21/2002,1.661,1.6584,1.6631,1.6617,1.6617,1.692,1.657
1/18/2002,1.6656,1.6589,1.6713,1.6604,1.6604,1.6922,1.6565
1/17/2002,1.6583,1.6566,1.669,1.6659,1.6659,1.6925,1.6561
1/16/2002,1.6657,1.6543,1.6707,1.6584,1.6584,1.6927,1.6556
1/15/2002,1.6562,1.6554,1.6736,1.6675,1.6675,1.693,1.6551
1/14/2002,1.652,1.6516,1.659,1.6563,1.6563,1.6932,1.6547
1/11/2002,1.6612,1.6518,1.6636,1.6518,1.6518,1.6934,1.6544
1/10/2002,1.6608,1.6527,1.666,1.661,1.661,1.6936,1.6539
1/9/2002,1.6542,1.6501,1.6637,1.6604,1.6604,1.6939,1.6533
1/8/2002,1.6492,1.6482,1.6579,1.6543,1.6543,1.694,1.6528
1/7/2002,1.6525,1.6427,1.6577,1.6497,1.6497,1.6943,1.6522
1/4/2002,1.6508,1.643,1.6539,1.6532,1.6532,1.6947,1.6518
1/3/2002,1.6443,1.64,1.6528,1.6506,1.6506,1.6952,1.6517
1/2/2002,1.6628,1.6357,1.665,1.6442,1.6442,1.6955,1.6518
1/1/2002,1.661,1.6587,1.6633,1.6628,1.6628,1.696,1.652
12/31/2001,1.6745,1.6556,1.6776,1.6603,1.6603,1.6962,1.6519
12/28/2001,1.6777,1.6727,1.6844,1.6727,1.6727,1.6965,1.6519
12/27/2001,1.6877,1.6732,1.6932,1.6779,1.6779,1.6967,1.6513
12/26/2001,1.6874,1.6808,1.693,1.687,1.687,1.697,1.6505
12/25/2001,1.691,1.6863,1.6928,1.6894,1.6894,1.6971,1.6495
12/24/2001,1.6509,1.6485,1.6959,1.6936,1.6936,1.6971,1.6484
12/21/2001,1.6321,1.6282,1.6552,1.6518,1.6518,1.6971,1.6471
12/20/2001,1.6395,1.6287,1.6438,1.6313,1.6313,1.6974,1.6466
12/19/2001,1.6325,1.631,1.6456,1.6392,1.6392,1.6978,1.6468
12/18/2001,1.6337,1.6299,1.6392,1.6321,1.6321,1.6981,1.6466
12/17/2001,1.6305,1.6253,1.6352,1.6329,1.6329,1.6983,1.6464
12/14/2001,1.6511,1.6273,1.6536,1.6291,1.6291,1.6984,1.646
12/13/2001,1.6425,1.6378,1.6535,1.6512,1.6512,1.6986,1.6457
12/12/2001,1.6535,1.6401,1.6545,1.6426,1.6426,1.6986,1.6451
12/11/2001,1.6625,1.6525,1.6648,1.6536,1.6536,1.6986,1.6447
12/10/2001,1.6593,1.6579,1.6736,1.6633,1.6633,1.6986,1.644
12/7/2001,1.6474,1.6466,1.6636,1.6579,1.6579,1.6986,1.6431
12/6/2001,1.6593,1.6461,1.6628,1.6474,1.6474,1.6985,1.6423
12/5/2001,1.653,1.6483,1.6681,1.6592,1.6592,1.6985,1.6416
12/4/2001,1.6551,1.6509,1.6588,1.6531,1.6531,1.6986,1.6404
12/3/2001,1.6423,1.6406,1.6563,1.6553,1.6553,1.6987,1.6391
11/30/2001,1.6557,1.6365,1.6635,1.6415,1.6415,1.6988,1.638
11/29/2001,1.6466,1.6434,1.6571,1.6554,1.6554,1.699,1.6367
11/28/2001,1.6573,1.6391,1.6598,1.6464,1.6464,1.6992,1.6353
11/27/2001,1.6637,1.6556,1.6696,1.6571,1.6571,1.6994,1.6343
11/26/2001,1.6666,1.6585,1.6682,1.6638,1.6638,1.6995,1.6331
