date,eur/usd,gbp/usd,usd/jpy,usd/chf,usd_index,wti_crude,nasdaq,cac_40,gold_usd,fed_rate,euro_libor,us_unemp,eu_unemp,us_retail,eu_retail,us_core_cpi,Year
2016-08-31,1.12054347826087,1.3104391304347829,101.30869565217392,0.9715478260869562,95.38,44.79913043478261,5217.039130434784,4425.346086956522,1338.4800000000002,0.5,-0.3173913043478262,4.9,9.9,2.2,1.4,2.3,2016
2016-09-30,1.1212863636363637,1.3148454545454549,101.83227272727272,0.9737954545454546,95.47909090909091,45.24454545454545,5253.961363636365,4448.589999999998,1326.5127272727273,0.5,-0.3218181818181819,5.0,9.9,3.0,0.9,2.2,2016
2016-10-31,1.1024285714285715,1.2334333333333336,103.85095238095242,0.9871428571428572,97.71476190476193,49.94,5255.989523809524,4497.570952380952,1265.7838095238094,0.5,-0.3200000000000001,4.9,9.8,3.6,2.8,2.1,2016
2016-11-30,1.0786090909090909,1.2441318181818184,108.63,0.996831818181818,99.76772727272729,45.86454545454546,5266.025,4504.290454545455,1234.0863636363638,0.7272727272727273,-0.3277272727272728,4.6,9.8,3.3,2.7,2.1,2016
2016-12-31,1.0538045454545455,1.2472272727272726,116.11954545454545,1.0200863636363635,102.04136363636364,52.21136363636364,5415.37,4767.903636363636,1150.446818181818,0.75,-0.3327272727272728,4.7,9.6,3.7,1.3,2.2,2016
2017-01-31,1.0631045454545454,1.2353909090909092,114.92136363636364,1.0079181818181822,101.2209090909091,52.82045454545455,5553.896363636363,4863.614090909091,1192.7590909090907,0.75,-0.3399999999999999,4.8,9.6,5.7,1.3,2.3,2017
2017-02-28,1.064115,1.248795,112.986,1.001755,100.6955,53.598,5769.764499999998,4846.6915,1234.9644999999996,0.9875,-0.34799999999999986,4.7,9.5,4.4,1.7,2.2,2017
2017-03-31,1.0687304347826083,1.2347043478260868,112.91391304347826,1.0023043478260871,100.76,49.67391304347826,5864.963913043478,5008.347391304345,1231.3865217391306,1.0,-0.3552173913043479,4.5,9.4,4.7,2.8,2.0,2017
2017-04-30,1.0716700000000001,1.2643799999999998,110.042,1.00094,100.07899999999998,51.221,5909.4005000000025,5120.1179999999995,1271.248,1.0,-0.3600000000000001,4.4,9.2,4.8,2.3,1.9,2017
2017-05-31,1.105608695652174,1.2922304347826088,112.24245652173916,0.9863521739130434,98.23478260869564,48.61130434782609,6128.283043478261,5349.918260869566,1245.7326086956525,1.2173913043478262,-0.3669565217391304,4.3,9.2,4.0,2.5,1.7,2017
2017-06-30,1.1241619047619047,1.2818714285714288,110.95209523809523,0.967614285714286,96.93571428571433,45.31285714285713,6223.6957142857145,5262.928095238093,1260.5066666666671,1.25,-0.3700000000000001,4.3,9.0,3.5,3.1,1.7,2017
2017-07-31,1.1532047619047618,1.2999857142857143,112.38423809523808,0.9601285714285716,94.91571428571426,46.643809523809516,6287.825238095237,5174.990952380952,1237.540476190476,1.25,-0.3757142857142857,4.3,9.1,3.7,2.1,1.7,2017
2017-08-31,1.1818260869565216,1.2957130434782609,109.8363695652174,0.9652565217391303,93.17521739130434,48.05782608695652,6311.397391304348,5122.707391304348,1284.3895652173912,1.25,-0.3734782608695652,4.4,9.0,3.7,1.8,1.7,2017
2017-09-30,1.1906333333333332,1.3314428571428572,110.80988095238094,0.9625809523809524,92.34,49.764285714285705,6425.57857142857,5208.769523809523,1315.4504761904766,1.25,-0.3771428571428571,4.2,8.9,5.2,3.9,1.7,2017
2017-10-31,1.1755590909090907,1.3201499999999995,112.96113636363638,0.9821545454545454,93.7031818181818,51.59454545454546,6603.011818181819,5389.8322727272725,1280.7331818181815,1.25,-0.38,4.1,8.8,5.3,0.3,1.8,2017
2017-11-30,1.1744136363636362,1.3230090909090906,112.82477272727272,0.9913272727272728,93.9618181818182,56.74272727272728,6800.277727272728,5397.969999999998,1282.0536363636365,1.4886363636363635,-0.38,4.1,8.7,6.1,3.7,1.7,2017
2017-12-31,1.1837428571428572,1.3404761904761904,112.90338095238093,0.9870761904761904,93.38,58.04333333333334,6891.955238095239,5372.589047619047,1266.659523809524,1.5,-0.38380952380952377,4.1,8.6,5.3,2.2,1.8,2017
2018-01-31,1.2200454545454544,1.3827772727272725,110.89488636363636,0.960740909090909,90.7559090909091,63.70909090909092,7276.961363636365,5482.949090909091,1332.1531818181818,1.5,-0.38045454545454543,4.1,8.6,3.9,1.4,1.8,2018
2018-02-28,1.23436,1.3961749999999995,107.8669,0.9346700000000001,89.69449999999998,62.1585,7165.3989999999985,5257.805499999999,1331.656,1.5,-0.38,4.1,8.6,4.5,1.8,1.8,2018
2018-03-31,1.2336636363636364,1.397690909090909,106.09763636363635,0.9481772727272728,89.87681818181818,62.78272727272727,7291.442272727273,5198.414545454547,1326.2018181818185,1.75,-0.3804545454545453,4.1,8.5,5.1,1.7,2.1,2018
2018-04-30,1.2274095238095235,1.4070095238095242,107.62333333333332,0.9686428571428572,90.29333333333334,66.32571428571428,7084.142380952379,5336.1190476190495,1334.927142857143,1.75,-0.36285714285714304,3.9,8.4,4.8,1.6,2.1,2018
2018-05-31,1.1812347826086955,1.346052173913043,109.71008695652176,0.9972739130434782,93.33652173913043,69.86130434782609,7342.10695652174,5537.093478260868,1303.307391304348,1.9782608695652173,-0.35086956521739115,3.8,8.2,6.4,1.7,2.2,2018
2018-06-30,1.1672761904761908,1.3284619047619048,110.12885714285713,0.9901619047619044,94.37190476190477,67.32285714285715,7644.118571428569,5408.2414285714285,1280.396190476191,2.0,-0.3571428571428573,4.0,8.2,6.1,1.5,2.3,2018
2018-07-31,1.1685863636363636,1.3169909090909093,111.47354545454546,0.9944727272727272,94.60863636363636,70.74727272727272,7745.31,5409.368181818183,1237.8122727272726,2.0,-0.3600000000000001,3.9,8.2,6.7,1.0,2.4,2018
2018-08-31,1.1548043478260868,1.2877913043478262,111.03578260869564,0.9879956521739132,95.47695652173914,67.84,7892.2339130434775,5438.329130434784,1201.6047826086956,2.239130434782609,-0.3595652173913045,3.9,8.1,6.5,2.2,2.2,2018
2018-09-30,1.1660100000000002,1.3056900000000002,112.04137500000002,0.968405,94.75299999999999,70.078,7988.703999999998,5381.654,1197.989,2.25,-0.3539999999999999,3.7,8.1,4.2,0.3,2.2,2018
2018-10-31,1.1480608695652177,1.300795652173913,112.79523913043478,0.9941869565217392,95.8513043478261,70.75782608695653,7527.083913043478,5170.1430434782615,1215.3752173913044,2.25,-0.35304347826086946,3.7,8.0,4.8,2.3,2.1,2018
2018-11-30,1.1363818181818184,1.2895727272727269,113.33715909090913,1.0007954545454545,96.75909090909092,56.56954545454546,7224.089999999998,5035.077727272727,1220.8109090909088,2.4318181818181817,-0.3604545454545456,3.7,7.9,4.1,1.8,2.2,2018
2018-12-31,1.1374789473684213,1.2665736842105262,112.24802631578945,0.9920105263157892,96.89368421052629,49.03947368421053,6870.751578947371,4788.226315789474,1251.9368421052632,2.5,-0.3547368421052632,3.9,7.8,1.6,0.3,2.2,2018
2019-01-31,1.141927272727273,1.290918181818182,108.9489090909091,0.9895545454545456,95.95727272727272,51.665000000000006,6975.970454545455,4822.421363636364,1292.2559090909087,2.5,-0.335,4.0,7.8,2.8,2.2,2.2,2019
2019-02-28,1.134845,1.301245,110.463025,1.001725,96.47650000000002,55.027,7432.912500000001,5118.163000000001,1319.3804999999998,2.5,-0.3384999999999999,3.8,7.8,2.2,2.8,2.1,2019
2019-03-31,1.1298190476190475,1.3171761904761905,111.13623809523807,1.0003238095238094,96.7752380952381,58.16809523809525,7629.36619047619,5315.3052380952395,1300.7866666666666,2.5,-0.3366666666666666,3.8,7.7,3.6,1.9,2.0,2019
2019-04-30,1.1232590909090907,1.3028272727272727,111.68852272727273,1.0086227272727273,97.38454545454547,63.95409090909092,7995.064090909091,5518.67409090909,1285.7550000000006,2.5,-0.3522727272727271,3.6,7.6,3.1,1.5,2.1,2019
2019-05-31,1.118286956521739,1.2840608695652171,109.97758695652172,1.0106347826086957,97.72043478260866,60.79304347826087,7796.235217391306,5368.564782608696,1284.0282608695652,2.5,-0.3539130434782609,3.6,7.5,3.2,1.3,2.0,2019
2019-06-30,1.1295450000000002,1.26749,108.06895,0.9879450000000002,96.87300000000002,54.70649999999999,7825.459000000002,5420.2965,1361.5790000000004,2.4125,-0.369,3.7,7.5,3.4,2.6,2.1,2019
2019-07-31,1.1212956521739132,1.2463347826086957,108.25086956521736,0.988017391304348,97.24652173913042,57.51999999999999,8203.693478260871,5578.656086956522,1415.3891304347824,2.25,-0.4021739130434783,3.7,7.5,3.4,2.2,2.2,2019
2019-08-31,1.1122636363636362,1.21525,106.21863636363639,0.9790681818181816,98.0081818181818,54.84409090909091,7910.93272727273,5351.8890909090915,1503.6004545454548,2.0,-0.43409090909090897,3.7,7.4,4.1,2.1,2.4,2019
2019-09-30,1.1007714285714287,1.235604761904762,107.51228571428571,0.9908380952380952,98.60000000000002,56.85571428571429,8077.530952380955,5607.483809523808,1507.8866666666665,1.9047619047619049,-0.4499999999999999,3.5,7.5,4.1,3.1,2.4,2019
2019-10-31,1.1056391304347826,1.2657608695652172,108.1671956521739,0.9932043478260868,98.2578260869565,54.00608695652174,8079.279130434781,5623.614782608695,1494.871739130435,1.75,-0.43826086956521737,3.6,7.5,3.1,1.4,2.3,2019
2019-11-30,1.1047333333333331,1.2883857142857142,108.90397619047621,0.9932428571428572,98.02095238095238,57.14761904761903,8526.510476190477,5892.759047619048,1470.3109523809524,1.75,-0.4428571428571429,3.5,7.5,3.3,2.2,2.3,2019
2019-12-31,1.1115363636363635,1.3100227272727276,109.10436363636364,0.9820227272727272,97.43,59.80681818181818,8789.673181818183,5926.419999999999,1482.6436363636365,1.75,-0.4336363636363636,3.5,7.4,5.8,1.3,2.3,2019
