date,eur/usd,gbp/usd,usd/jpy,usd/chf,usd_index,wti_crude,snp_500,dow_jones,nasdaq,euro_n100,cac_40,dax,gold_usd,brent_crude,fed_rate,euro_libor,us_unemp,eu_unemp,us_retail,eu_retail,us_indus,eu_indus,us_core_cpi,eu_core_cpi,us_cpi,eu_cpi
2017-02-28,1.064115,1.248795,112.98599999999999,1.001755,100.6955,53.598,2331.6839999999997,20440.087,5769.764499999999,938.175,4846.6915,11745.425,1234.9644999999998,55.996500000000005,0.9875,-0.34799999999999986,4.7,9.5,4.4,1.7,-0.2,1.9,2.2,0.9,2.7,2.0
2017-03-31,1.0687304347826085,1.234704347826087,112.91391304347826,1.002304347826087,100.76,49.67391304347826,2366.822173913043,20823.05782608696,5864.963913043478,966.9843478260866,5008.347391304346,12047.632173913042,1231.3865217391306,52.53869565217391,1.0,-0.3552173913043479,4.5,9.4,4.7,2.8,1.2,1.9,2.0,0.7,2.4,1.5
2017-04-30,1.07167,1.26438,110.04199999999999,1.00094,100.07899999999998,51.221000000000004,2358.7945,20682.305000000004,5909.400500000002,987.619,5120.118,12209.344000000003,1271.248,53.92700000000001,1.0,-0.3600000000000001,4.4,9.2,4.8,2.3,1.9,1.5,1.9,1.2,2.2,1.9
2017-05-31,1.105608695652174,1.2922304347826088,112.24245652173916,0.9863521739130434,98.23478260869564,48.61130434782609,2396.1095652173913,20940.839999999997,6128.28304347826,1030.0134782608695,5349.9182608695655,12654.387391304346,1245.7326086956523,51.39043478260869,1.2173913043478262,-0.3669565217391304,4.3,9.2,4.0,2.5,2.1,3.6,1.7,0.9,1.9,1.4
2017-06-30,1.1241619047619047,1.2818714285714288,110.95209523809523,0.9676142857142859,96.93571428571431,45.31285714285713,2433.960952380952,21314.01,6223.695714285714,1015.5352380952381,5262.928095238093,12705.601904761905,1260.506666666667,47.664761904761896,1.25,-0.37000000000000005,4.3,9.0,3.5,3.1,1.8,2.2,1.7,1.1,1.6,1.3
2017-07-31,1.153204761904762,1.2999857142857143,112.38423809523808,0.9601285714285717,94.91571428571426,46.64380952380952,2453.075714285714,21576.34238095238,6287.825238095237,999.9709523809523,5174.990952380952,12397.470952380952,1237.540476190476,49.14857142857144,1.25,-0.3757142857142857,4.3,9.1,3.7,2.1,1.4,3.9,1.7,1.2,1.7,1.3
2017-08-31,1.1818260869565216,1.2957130434782607,109.83636956521741,0.9652565217391303,93.17521739130434,48.05782608695652,2456.2230434782614,21914.07695652174,6311.397391304348,997.5173913043476,5122.707391304348,12153.805217391302,1284.3895652173912,51.87,1.25,-0.3734782608695652,4.4,9.0,3.7,1.8,1.1,4.2,1.7,1.2,1.9,1.5
2017-09-30,1.1906333333333332,1.3314428571428572,110.80988095238094,0.9625809523809524,92.33999999999999,49.76428571428571,2491.1747619047615,22153.40904761905,6425.578571428571,1014.3576190476191,5208.769523809523,12479.533809523811,1315.4504761904764,55.51476190476191,1.25,-0.3771428571428571,4.2,8.9,5.2,3.9,1.2,4.2,1.7,1.1,2.2,1.5
2017-10-31,1.175559090909091,1.3201499999999997,112.96113636363638,0.9821545454545454,93.7031818181818,51.59454545454546,2556.997272727273,23036.23727272727,6603.011818181819,1050.4536363636364,5389.8322727272725,13030.799090909091,1280.7331818181817,57.649090909090916,1.25,-0.37999999999999995,4.1,8.8,5.3,0.3,2.7,2.7,1.8,0.9,2.0,1.4
2017-11-30,1.1744136363636362,1.3230090909090906,112.82477272727273,0.9913272727272727,93.9618181818182,56.74272727272728,2594.0063636363634,23557.932272727274,6800.277727272728,1046.9854545454546,5397.969999999999,13159.374545454544,1282.0536363636365,62.86590909090908,1.4886363636363635,-0.37999999999999995,4.1,8.7,6.1,3.7,3.4,4.7,1.7,0.9,2.2,1.5
2017-12-31,1.1837428571428572,1.3404761904761904,112.90338095238093,0.9870761904761904,93.38,58.04333333333334,2665.1100000000006,24554.947142857145,6891.955238095239,1041.784761904762,5372.589047619047,13078.960476190476,1266.659523809524,64.23142857142858,1.5,-0.38380952380952377,4.1,8.6,5.3,2.2,2.9,5.2,1.8,0.9,2.1,1.4
2018-01-31,1.2200454545454544,1.3827772727272725,110.89488636363635,0.960740909090909,90.7559090909091,63.70909090909092,2789.195454545454,25803.510454545452,7276.961363636365,1063.9986363636365,5482.949090909091,13270.667272727273,1332.1531818181818,69.07863636363636,1.5,-0.38045454545454543,4.1,8.6,3.9,1.4,2.8,3.6,1.8,1.0,2.1,1.3
2018-02-28,1.2343600000000001,1.3961749999999997,107.86689999999999,0.93467,89.69449999999999,62.158500000000004,2705.7105,24980.705500000004,7165.398999999999,1018.5844999999999,5257.805499999999,12459.364000000001,1331.656,65.73049999999999,1.5,-0.37999999999999995,4.1,8.6,4.5,1.8,3.7,2.7,1.8,1.0,2.2,1.1
2018-03-31,1.2336636363636364,1.397690909090909,106.09763636363635,0.9481772727272727,89.87681818181818,62.78272727272727,2697.278636363637,24539.534999999996,7291.442272727273,1014.9163636363636,5198.414545454547,12158.507727272723,1326.2018181818185,66.71909090909092,1.75,-0.3804545454545453,4.1,8.5,5.1,1.7,3.6,3.2,2.1,1.0,2.4,1.3
2018-04-30,1.2274095238095237,1.407009523809524,107.62333333333332,0.9686428571428571,90.29333333333334,66.32571428571428,2653.6252380952383,24304.212857142862,7084.14238095238,1039.0090476190474,5336.119047619049,12392.114285714288,1334.927142857143,71.74428571428572,1.75,-0.36285714285714304,3.9,8.4,4.8,1.6,3.8,1.7,2.1,0.8,2.5,1.3
2018-05-31,1.1812347826086955,1.3460521739130433,109.71008695652175,0.9972739130434782,93.33652173913045,69.86130434782609,2700.90347826087,24563.35478260869,7342.10695652174,1069.3960869565217,5537.093478260868,12916.15043478261,1303.307391304348,77.00652173913043,1.9782608695652173,-0.35086956521739115,3.8,8.2,6.4,1.7,2.9,2.6,2.2,1.1,2.8,1.9
2018-06-30,1.1672761904761908,1.3284619047619048,110.12885714285713,0.9901619047619045,94.37190476190476,67.32285714285715,2754.3528571428565,24790.108095238094,7644.118571428569,1054.9314285714286,5408.2414285714285,12667.784285714284,1280.3961904761907,75.94142857142857,2.0,-0.35714285714285726,4.0,8.2,6.1,1.5,3.5,2.3,2.3,0.9,2.9,2.0
2018-07-31,1.1685863636363636,1.316990909090909,111.47354545454546,0.9944727272727273,94.60863636363636,70.74727272727272,2791.0509090909095,24949.981818181815,7745.31,1062.9772727272727,5409.368181818183,12581.67181818182,1237.8122727272726,74.95181818181818,2.0,-0.3600000000000001,3.9,8.2,6.7,1.0,4.0,0.3,2.4,1.1,2.9,2.1
2018-08-31,1.1548043478260868,1.2877913043478262,111.03578260869564,0.9879956521739132,95.47695652173914,67.84,2857.8204347826086,25629.98826086956,7892.233913043478,1066.5847826086956,5438.329130434784,12458.920869565218,1201.6047826086956,73.82217391304349,2.239130434782609,-0.3595652173913045,3.9,8.1,6.5,2.2,4.9,1.1,2.2,0.9,2.7,2.0
2018-09-30,1.1660100000000002,1.3056900000000002,112.04137500000002,0.968405,94.753,70.078,2901.2614999999996,26218.658499999998,7988.703999999998,1048.1130000000003,5381.654,12185.245,1197.989,79.1095,2.25,-0.35399999999999987,3.7,8.1,4.2,0.3,5.6,0.8,2.2,0.9,2.3,2.1
2018-10-31,1.1480608695652175,1.300795652173913,112.79523913043478,0.9941869565217393,95.8513043478261,70.75782608695651,2785.4647826086953,25609.341739130436,7527.083913043478,1003.6886956521738,5170.1430434782615,11684.520869565216,1215.3752173913044,80.62956521739132,2.25,-0.35304347826086946,3.7,8.0,4.8,2.3,3.8,1.2,2.1,1.1,2.5,2.2
2018-11-30,1.1363818181818184,1.2895727272727269,113.33715909090911,1.0007954545454545,96.75909090909092,56.569545454545455,2719.1081818181815,25214.460454545453,7224.089999999999,980.2181818181816,5035.077727272727,11359.625000000002,1220.8109090909088,65.9490909090909,2.4318181818181817,-0.3604545454545456,3.7,7.9,4.1,1.8,4.1,-3.0,2.2,1.0,2.2,1.9
2018-12-31,1.1374789473684213,1.2665736842105262,112.24802631578946,0.9920105263157893,96.8936842105263,49.03947368421053,2582.023684210526,23938.237368421058,6870.75157894737,930.2184210526317,4788.226315789474,10771.950526315792,1251.9368421052632,57.88368421052631,2.5,-0.3547368421052632,3.9,7.8,1.6,0.3,4.1,-4.2,2.2,0.9,1.9,1.5
2019-01-31,1.141927272727273,1.2909181818181819,108.9489090909091,0.9895545454545455,95.95727272727271,51.665000000000006,2608.4936363636366,24167.834545454545,6975.970454545455,940.7831818181817,4822.421363636364,10968.719545454547,1292.2559090909087,60.23818181818183,2.5,-0.335,4.0,7.8,2.8,2.2,3.9,-0.7,2.2,1.1,1.6,1.4
2019-02-28,1.1348449999999999,1.301245,110.46302499999999,1.001725,96.47650000000002,55.027,2756.1089999999995,25619.816499999997,7432.912500000001,999.4574999999999,5118.163000000001,11280.836500000001,1319.3804999999998,64.43150000000001,2.5,-0.3384999999999999,3.8,7.8,2.2,2.8,3.5,-0.3,2.1,1.0,1.5,1.5
2019-03-31,1.1298190476190475,1.3171761904761905,111.13623809523807,1.0003238095238094,96.7752380952381,58.16809523809525,2803.9838095238097,25722.620952380956,7629.36619047619,1032.3328571428572,5315.305238095239,11542.591904761906,1300.7866666666666,67.02761904761904,2.5,-0.3366666666666666,3.8,7.7,3.6,1.9,2.8,-0.6,2.0,0.8,1.9,1.4
2019-04-30,1.1232590909090907,1.3028272727272727,111.68852272727271,1.0086227272727273,97.38454545454547,63.95409090909092,2903.989545454545,26406.553181818184,7995.06409090909,1074.6322727272725,5518.674090909091,12083.208181818183,1285.7550000000003,71.73818181818181,2.5,-0.3522727272727271,3.6,7.6,3.1,1.5,0.9,-0.4,2.1,1.2,2.0,1.7
2019-05-31,1.118286956521739,1.2840608695652171,109.97758695652173,1.0106347826086957,97.72043478260866,60.79304347826087,2852.431304347826,25727.526956521742,7796.235217391306,1047.9278260869564,5368.564782608696,12091.128260869566,1284.0282608695652,70.30304347826088,2.5,-0.3539130434782609,3.6,7.5,3.2,1.3,2.0,-0.5,2.0,0.8,1.8,1.2
2019-06-30,1.1295450000000002,1.26749,108.06895,0.9879450000000002,96.87300000000002,54.70649999999999,2890.1659999999997,26160.101000000002,7825.459000000001,1055.197,5420.2965,12161.718499999999,1361.5790000000002,63.03800000000001,2.4125,-0.36899999999999994,3.7,7.5,3.4,2.6,1.3,-2.6,2.1,1.1,1.6,1.2
2019-07-31,1.1212956521739132,1.2463347826086955,108.25086956521737,0.9880173913043481,97.24652173913042,57.51999999999999,2995.865652173913,27081.92304347826,8203.693478260871,1085.2939130434781,5578.656086956522,12406.857391304347,1415.3891304347824,64.21478260869567,2.25,-0.4021739130434783,3.7,7.5,3.4,2.2,0.5,-2.0,2.2,0.9,1.8,1.1
2019-08-31,1.1122636363636362,1.21525,106.2186363636364,0.9790681818181817,98.00818181818181,54.84409090909091,2897.498181818182,26058.225000000002,7910.93272727273,1041.6468181818184,5351.889090909091,11719.749545454546,1503.6004545454548,59.50181818181818,2.0,-0.434090909090909,3.7,7.4,4.1,2.1,0.4,-2.8,2.4,0.9,1.7,1.0
2019-09-30,1.1007714285714287,1.2356047619047619,107.51228571428572,0.9908380952380953,98.60000000000002,56.855714285714285,2978.542380952381,26862.966666666664,8077.530952380954,1085.3590476190477,5607.483809523808,12285.253333333334,1507.8866666666665,62.28714285714287,1.9047619047619047,-0.4499999999999999,3.5,7.5,4.1,3.1,-0.1,-1.7,2.4,1.0,1.7,0.9
2019-10-31,1.1056391304347826,1.2657608695652172,108.1671956521739,0.9932043478260867,98.2578260869565,54.006086956521735,2977.675217391304,26736.796086956525,8079.279130434782,1086.0556521739131,5623.614782608695,12515.358695652172,1494.8717391304347,59.62086956521738,1.75,-0.43826086956521737,3.6,7.5,3.1,1.4,-1.1,-2.2,2.3,1.1,1.8,0.7
2019-11-30,1.1047333333333331,1.2883857142857142,108.90397619047619,0.9932428571428573,98.02095238095238,57.14761904761903,3106.8257142857146,27807.91,8526.510476190477,1126.351904761905,5892.759047619048,13202.466190476189,1470.3109523809524,62.56285714285714,1.75,-0.4428571428571429,3.5,7.5,3.3,2.2,-0.8,-1.5,2.3,1.3,2.1,1.0
2019-12-31,1.1115363636363635,1.3100227272727276,109.10436363636364,0.9820227272727273,97.43,59.80681818181818,3179.1986363636374,28183.19363636363,8789.673181818183,1135.721363636364,5926.419999999999,13201.808636363636,1482.6436363636365,64.88272727272727,1.75,-0.4336363636363636,3.5,7.4,5.8,1.3,-1.0,-4.1,2.3,1.3,2.3,1.3
