 Date,DAX_EC Open,DAX_EC Low,DAX_EC High,DAX_EC Close,DAX_EC Adj. Close,DAX_EC SMA (200D),DAX_EC SMA (50D)
12/18/2018,"10,744.28","10,714.97","10,841.42","10,740.89","10,740.89","12,186.17","11,294.80"
12/17/2018,"10,852.99","10,700.62","10,886.80","10,772.20","10,772.20","12,193.04","11,319.53"
12/14/2018,"10,809.58","10,733.75","10,903.39","10,865.77","10,865.77","12,199.63","11,343.03"
12/13/2018,"10,978.68","10,887.26","10,988.77","10,924.70","10,924.70","12,204.87","11,367.95"
12/12/2018,"10,832.04","10,815.51","10,971.12","10,929.43","10,929.43","12,211.20","11,394.34"
12/11/2018,"10,711.40","10,684.62","10,884.62","10,780.51","10,780.51","12,218.73","11,421.50"
12/10/2018,"10,726.17","10,585.77","10,757.73","10,622.07","10,622.07","12,227.28","11,452.67"
12/7/2018,"10,876.34","10,788.09","10,927.37","10,788.09","10,788.09","12,236.81","11,485.17"
12/6/2018,"11,053.58","10,762.41","11,063.44","10,810.98","10,810.98","12,245.29","11,518.12"
12/5/2018,"11,204.32","11,177.15","11,266.28","11,200.24","11,200.24","12,253.54","11,549.62"
12/4/2018,"11,429.82","11,330.44","11,442.19","11,335.32","11,335.32","12,259.89","11,573.10"
12/3/2018,"11,534.75","11,457.61","11,566.97","11,465.46","11,465.46","12,265.66","11,593.41"
11/30/2018,"11,311.66","11,208.60","11,315.30","11,257.24","11,257.24","12,270.26","11,612.72"
11/29/2018,"11,377.21","11,275.70","11,403.72","11,298.23","11,298.23","12,276.23","11,634.11"
11/28/2018,"11,355.80","11,279.46","11,358.80","11,298.88","11,298.88","12,281.47","11,652.52"
11/27/2018,"11,380.79","11,264.65","11,400.05","11,309.11","11,309.11","12,286.67","11,669.70"
11/26/2018,"11,315.90","11,301.82","11,390.93","11,354.72","11,354.72","12,291.11","11,685.45"
11/23/2018,"11,146.55","11,093.52","11,205.99","11,192.69","11,192.69","12,295.75","11,700.84"
11/22/2018,"11,216.29","11,119.04","11,221.77","11,138.49","11,138.49","12,300.32","11,718.10"
11/21/2018,"11,138.25","11,113.34","11,257.83","11,244.17","11,244.17","12,305.93","11,735.97"
11/20/2018,"11,157.65","11,009.25","11,187.16","11,066.41","11,066.41","12,312.66","11,750.49"
11/19/2018,"11,384.00","11,231.59","11,419.55","11,244.54","11,244.54","12,319.29","11,768.89"
11/16/2018,"11,425.80","11,233.21","11,448.56","11,341.00","11,341.00","12,326.51","11,783.19"
11/15/2018,"11,447.84","11,254.92","11,500.66","11,353.67","11,353.67","12,333.73","11,795.48"
11/14/2018,"11,394.75","11,314.60","11,566.79","11,412.53","11,412.53","12,341.98","11,809.21"
11/13/2018,"11,374.11","11,349.94","11,495.69","11,472.22","11,472.22","12,350.86","11,825.17"
11/12/2018,"11,591.59","11,310.72","11,598.51","11,325.44","11,325.44","12,359.49","11,842.65"
11/9/2018,"11,489.19","11,418.35","11,549.06","11,529.16","11,529.16","12,369.49","11,863.42"
11/8/2018,"11,629.00","11,503.36","11,648.79","11,527.32","11,527.32","12,378.54","11,882.73"
11/7/2018,"11,542.09","11,532.34","11,634.81","11,579.10","11,579.10","12,387.40","11,903.41"
11/6/2018,"11,518.17","11,436.53","11,528.52","11,484.34","11,484.34","12,396.58","11,922.38"
11/5/2018,"11,522.33","11,479.19","11,555.97","11,494.96","11,494.96","12,406.95","11,943.46"
11/2/2018,"11,636.37","11,518.87","11,689.96","11,518.99","11,518.99","12,416.80","11,961.45"
11/1/2018,"11,419.61","11,416.36","11,575.43","11,468.54","11,468.54","12,426.37","11,978.38"
10/31/2018,"11,417.09","11,391.64","11,499.38","11,447.51","11,447.51","12,435.44","11,996.73"
10/30/2018,"11,391.78","11,212.58","11,394.37","11,287.39","11,287.39","12,444.12","12,015.46"
10/29/2018,"11,270.67","11,218.92","11,444.86","11,335.48","11,335.48","12,453.91","12,036.34"
10/26/2018,"11,180.96","11,051.04","11,205.83","11,200.62","11,200.62","12,463.24","12,053.84"
10/25/2018,"11,098.68","11,078.37","11,324.92","11,307.12","11,307.12","12,473.46","12,074.58"
10/24/2018,"11,298.65","11,166.84","11,391.94","11,191.63","11,191.63","12,482.94","12,091.69"
10/23/2018,"11,367.57","11,228.50","11,394.21","11,274.28","11,274.28","12,493.39","12,115.04"
10/22/2018,"11,665.68","11,497.09","11,677.45","11,524.34","11,524.34","12,503.95","12,136.73"
10/19/2018,"11,578.85","11,498.69","11,617.28","11,553.83","11,553.83","12,513.16","12,154.73"
10/18/2018,"11,695.19","11,586.32","11,791.22","11,589.21","11,589.21","12,521.99","12,177.17"
10/17/2018,"11,811.47","11,669.96","11,847.79","11,715.03","11,715.03","12,529.89","12,198.06"
10/16/2018,"11,637.62","11,606.97","11,790.15","11,776.55","11,776.55","12,536.20","12,216.72"
10/15/2018,"11,523.81","11,459.08","11,625.02","11,614.16","11,614.16","12,541.68","12,233.16"
10/12/2018,"11,691.47","11,514.55","11,693.84","11,523.81","11,523.81","12,548.19","12,253.19"
10/11/2018,"11,558.98","11,518.56","11,700.50","11,539.35","11,539.35","12,555.47","12,273.64"
10/10/2018,"11,976.70","11,712.27","11,978.80","11,712.50","11,712.50","12,563.13","12,297.59"
10/9/2018,"11,963.63","11,803.19","11,998.64","11,977.22","11,977.22","12,569.93","12,319.45"
10/8/2018,"12,044.96","11,938.80","12,072.27","11,947.16","11,947.16","12,575.59","12,335.87"
10/5/2018,"12,236.29","12,103.55","12,245.41","12,111.90","12,111.90","12,581.20","12,354.14"
10/4/2018,"12,275.07","12,174.69","12,348.86","12,244.14","12,244.14","12,586.72","12,368.08"
10/2/2018,"12,229.07","12,203.60","12,310.76","12,287.58","12,287.58","12,592.06","12,374.79"
10/1/2018,"12,265.89","12,263.10","12,373.29","12,339.03","12,339.03","12,596.14","12,382.82"
9/28/2018,"12,381.36","12,190.57","12,394.16","12,246.73","12,246.73","12,599.79","12,387.01"
9/27/2018,"12,329.40","12,272.65","12,456.69","12,435.59","12,435.59","12,604.18","12,393.31"
9/26/2018,"12,395.20","12,329.52","12,395.92","12,385.89","12,385.89","12,607.92","12,398.32"
9/25/2018,"12,341.85","12,322.19","12,416.87","12,374.66","12,374.66","12,611.61","12,405.92"
9/24/2018,"12,383.42","12,349.30","12,409.96","12,350.82","12,350.82","12,615.50","12,411.66"
9/21/2018,"12,402.72","12,373.95","12,458.30","12,430.88","12,430.88","12,618.98","12,415.86"
9/20/2018,"12,210.95","12,210.57","12,354.38","12,326.48","12,326.48","12,621.82","12,418.06"
9/19/2018,"12,168.20","12,165.08","12,241.14","12,219.02","12,219.02","12,625.43","12,421.39"
9/18/2018,"12,097.19","12,064.41","12,184.41","12,157.67","12,157.67","12,629.62","12,425.35"
9/17/2018,"12,056.38","12,040.80","12,123.09","12,096.41","12,096.41","12,633.14","12,434.40"
9/14/2018,"12,109.37","12,075.58","12,134.54","12,124.33","12,124.33","12,637.78","12,443.35"
9/13/2018,"12,036.79","12,017.41","12,129.81","12,055.55","12,055.55","12,642.47","12,450.78"
9/12/2018,"11,989.27","11,952.49","12,046.66","12,032.30","12,032.30","12,647.49","12,458.96"
9/11/2018,"12,013.01","11,865.47","12,017.73","11,970.27","11,970.27","12,652.33","12,464.66"
9/10/2018,"11,950.55","11,930.30","12,039.22","11,986.34","11,986.34","12,657.78","12,472.24"
9/7/2018,"11,960.10","11,888.57","11,990.81","11,959.63","11,959.63","12,662.89","12,477.28"
9/6/2018,"11,995.81","11,944.50","12,091.98","11,955.25","11,955.25","12,668.16","12,484.21"
9/5/2018,"12,161.65","12,035.76","12,167.36","12,040.46","12,040.46","12,674.23","12,488.65"
9/4/2018,"12,389.46","12,162.71","12,402.87","12,210.21","12,210.21","12,679.32","12,494.81"
9/3/2018,"12,338.36","12,300.47","12,358.17","12,346.41","12,346.41","12,683.23","12,495.29"
8/31/2018,"12,418.26","12,348.91","12,426.86","12,364.06","12,364.06","12,686.74","12,493.77"
8/30/2018,"12,516.55","12,400.12","12,529.30","12,494.24","12,494.24","12,689.80","12,498.08"
8/29/2018,"12,553.86","12,499.53","12,569.06","12,561.68","12,561.68","12,692.50","12,498.44"
8/28/2018,"12,578.65","12,527.42","12,597.02","12,527.42","12,527.42","12,695.06","12,501.11"
8/27/2018,"12,462.75","12,429.34","12,562.37","12,538.31","12,538.31","12,698.06","12,504.12"
8/24/2018,"12,396.69","12,344.45","12,444.35","12,394.52","12,394.52","12,701.28","12,510.13"
8/23/2018,"12,367.48","12,353.55","12,411.01","12,365.58","12,365.58","12,706.22","12,522.45"
8/22/2018,"12,355.53","12,345.32","12,438.66","12,385.70","12,385.70","12,711.29","12,537.28"
8/21/2018,"12,320.56","12,316.35","12,432.66","12,384.49","12,384.49","12,716.70","12,547.38"
8/20/2018,"12,263.01","12,245.56","12,373.36","12,331.30","12,331.30","12,722.18","12,556.53"
8/17/2018,"12,242.06","12,135.64","12,244.67","12,210.55","12,210.55","12,727.72","12,566.77"
8/16/2018,"12,202.13","12,168.92","12,251.40","12,237.17","12,237.17","12,734.00","12,577.89"
8/15/2018,"12,400.27","12,120.65","12,428.56","12,163.01","12,163.01","12,738.96","12,589.36"
8/14/2018,"12,444.63","12,294.90","12,461.82","12,358.87","12,358.87","12,744.23","12,602.71"
8/13/2018,"12,346.75","12,323.20","12,396.86","12,358.74","12,358.74","12,748.11","12,611.27"
8/10/2018,"12,574.20","12,390.40","12,585.83","12,424.35","12,424.35","12,751.08","12,619.51"
8/9/2018,"12,623.14","12,577.34","12,696.52","12,676.11","12,676.11","12,754.02","12,625.51"
8/8/2018,"12,622.98","12,586.23","12,704.58","12,633.54","12,633.54","12,755.66","12,624.08"
8/7/2018,"12,656.87","12,646.16","12,738.53","12,648.19","12,648.19","12,757.45","12,627.09"
8/6/2018,"12,631.40","12,538.35","12,715.78","12,598.21","12,598.21","12,759.16","12,627.46"
8/3/2018,"12,572.61","12,561.62","12,644.52","12,615.76","12,615.76","12,761.38","12,632.76"
8/2/2018,"12,617.63","12,493.20","12,619.60","12,546.33","12,546.33","12,763.28","12,639.21"
8/1/2018,"12,826.70","12,706.34","12,833.11","12,737.05","12,737.05","12,765.56","12,645.38"
7/31/2018,"12,809.74","12,739.83","12,860.59","12,805.50","12,805.50","12,766.84","12,650.18"
7/30/2018,"12,822.87","12,798.20","12,848.95","12,798.20","12,798.20","12,767.73","12,657.46"
7/27/2018,"12,825.75","12,815.12","12,886.83","12,860.40","12,860.40","12,768.59","12,663.06"
7/26/2018,"12,732.88","12,701.56","12,827.71","12,809.23","12,809.23","12,769.03","12,668.14"
7/25/2018,"12,685.68","12,538.12","12,695.12","12,579.33","12,579.33","12,769.87","12,671.88"
7/24/2018,"12,590.79","12,585.91","12,755.27","12,689.39","12,689.39","12,771.75","12,679.70"
7/23/2018,"12,510.23","12,489.33","12,565.12","12,548.57","12,548.57","12,773.14","12,685.46"
7/20/2018,"12,664.45","12,469.50","12,706.84","12,561.42","12,561.42","12,775.25","12,694.52"
7/19/2018,"12,740.68","12,658.37","12,759.42","12,686.29","12,686.29","12,776.96","12,703.74"
7/18/2018,"12,728.41","12,715.52","12,778.96","12,765.94","12,765.94","12,777.67","12,708.88"
7/17/2018,"12,566.97","12,522.05","12,688.50","12,661.54","12,661.54","12,777.37","12,711.10"
7/16/2018,"12,530.98","12,506.99","12,604.24","12,561.02","12,561.02","12,777.35","12,716.83"
7/13/2018,"12,549.23","12,499.30","12,583.79","12,540.73","12,540.73","12,777.57","12,722.01"
7/12/2018,"12,464.06","12,408.63","12,505.20","12,492.97","12,492.97","12,777.84","12,724.99"
7/11/2018,"12,506.99","12,398.47","12,514.75","12,417.13","12,417.13","12,778.33","12,731.18"
7/10/2018,"12,580.31","12,530.71","12,639.79","12,609.85","12,609.85","12,779.25","12,735.08"
7/9/2018,"12,541.74","12,490.40","12,559.97","12,543.89","12,543.89","12,779.05","12,734.50"
7/6/2018,"12,506.27","12,426.40","12,508.08","12,496.17","12,496.17","12,779.13","12,733.63"
7/5/2018,"12,363.05","12,361.86","12,516.51","12,464.29","12,464.29","12,779.45","12,732.15"
7/4/2018,"12,323.75","12,284.56","12,350.68","12,317.61","12,317.61","12,779.72","12,733.89"
7/3/2018,"12,321.07","12,278.39","12,428.14","12,349.14","12,349.14","12,780.84","12,738.98"
7/2/2018,"12,147.94","12,132.72","12,301.93","12,238.17","12,238.17","12,781.86","12,742.81"
6/29/2018,"12,322.64","12,260.91","12,382.87","12,306.00","12,306.00","12,783.29","12,749.39"
6/28/2018,"12,289.81","12,104.41","12,375.37","12,177.23","12,177.23","12,784.14","12,755.09"
6/27/2018,"12,247.75","12,124.87","12,439.91","12,348.61","12,348.61","12,784.77","12,763.26"
6/26/2018,"12,333.44","12,188.50","12,355.86","12,234.34","12,234.34","12,784.51","12,764.11"
6/25/2018,"12,497.48","12,270.33","12,518.89","12,270.33","12,270.33","12,784.41","12,768.27"
6/22/2018,"12,507.72","12,486.26","12,579.72","12,579.72","12,579.72","12,783.68","12,771.17"
6/21/2018,"12,699.71","12,472.98","12,719.45","12,511.91","12,511.91","12,781.29","12,765.45"
6/20/2018,"12,731.66","12,670.78","12,760.20","12,695.16","12,695.16","12,779.45","12,763.16"
6/19/2018,"12,647.07","12,594.51","12,708.71","12,677.97","12,677.97","12,776.25","12,754.49"
6/18/2018,"12,953.53","12,780.09","12,982.07","12,838.94","12,838.94","12,772.87","12,745.76"
6/15/2018,"13,115.85","13,010.54","13,170.05","13,010.55","13,010.55","12,768.41","12,735.08"
6/14/2018,"12,806.07","12,800.66","13,135.97","13,107.10","13,107.10","12,763.97","12,714.03"
6/13/2018,"12,857.16","12,781.23","12,905.67","12,890.58","12,890.58","12,759.28","12,691.94"
6/12/2018,"12,924.03","12,816.07","12,948.52","12,842.30","12,842.30","12,755.73","12,676.06"
6/11/2018,"12,816.32","12,751.66","12,861.95","12,842.91","12,842.91","12,752.39","12,658.03"
6/8/2018,"12,668.77","12,610.68","12,795.64","12,766.55","12,766.55","12,749.32","12,640.59"
6/7/2018,"12,877.85","12,760.54","12,914.85","12,811.05","12,811.05","12,745.82","12,621.00"
6/6/2018,"12,813.39","12,729.23","12,872.90","12,830.07","12,830.07","12,742.59","12,602.51"
6/5/2018,"12,766.16","12,753.30","12,925.24","12,787.13","12,787.13","12,739.45","12,587.91"
6/4/2018,"12,839.44","12,714.03","12,846.26","12,770.75","12,770.75","12,736.84","12,578.35"
6/1/2018,"12,678.07","12,660.79","12,800.45","12,724.27","12,724.27","12,733.87","12,569.08"
5/31/2018,"12,796.16","12,547.61","12,803.60","12,604.89","12,604.89","12,731.07","12,558.93"
5/30/2018,"12,693.33","12,663.37","12,783.76","12,783.76","12,783.76","12,728.12","12,554.63"
5/29/2018,"12,786.15","12,608.70","12,803.29","12,666.51","12,666.51","12,724.27","12,545.86"
5/28/2018,"13,016.55","12,828.26","13,040.63","12,863.46","12,863.46","12,721.71","12,537.29"
5/25/2018,"12,917.15","12,852.17","13,002.47","12,938.01","12,938.01","12,718.85","12,524.44"
5/24/2018,"12,955.94","12,801.82","13,006.44","12,855.09","12,855.09","12,715.45","12,514.05"
5/23/2018,"13,138.83","12,929.90","13,148.05","12,976.84","12,976.84","12,712.66","12,503.88"
5/22/2018,"13,132.56","13,061.77","13,204.31","13,169.92","13,169.92","12,708.55","12,491.45"
5/18/2018,"13,115.63","13,051.13","13,133.19","13,077.72","13,077.72","12,703.61","12,472.96"
5/17/2018,"12,985.14","12,981.89","13,114.63","13,114.61","13,114.61","12,699.48","12,453.68"
5/16/2018,"12,983.49","12,960.53","13,030.76","12,996.33","12,996.33","12,694.50","12,433.21"
5/15/2018,"12,947.97","12,918.29","13,006.34","12,970.04","12,970.04","12,690.33","12,411.56"
5/14/2018,"13,009.83","12,927.24","13,015.10","12,977.71","12,977.71","12,686.54","12,395.98"
5/11/2018,"13,023.00","12,964.00","13,033.30","13,001.24","13,001.24","12,683.17","12,385.14"
5/10/2018,"13,022.87","13,022.87","13,022.87","13,022.87","13,022.87","12,679.49","12,374.93"
5/9/2018,"12,943.06","12,943.06","12,943.06","12,943.06","12,943.06","12,675.42","12,365.01"
5/8/2018,"12,877.09","12,877.09","12,877.09","12,877.09","12,877.09","12,671.90","12,355.83"
5/7/2018,"12,827.43","12,813.55","12,961.05","12,948.14","12,948.14","12,669.76","12,347.52"
5/4/2018,"12,733.19","12,707.86","12,819.60","12,819.60","12,819.60","12,667.28","12,337.97"
5/3/2018,"12,775.66","12,665.33","12,798.16","12,690.15","12,690.15","12,665.33","12,331.34"
5/2/2018,"12,610.78","12,605.38","12,827.54","12,802.25","12,802.25","12,664.81","12,325.24"
4/30/2018,"12,606.27","12,563.74","12,622.93","12,612.11","12,612.11","12,663.96","12,318.24"
4/27/2018,"12,572.72","12,518.03","12,627.71","12,580.87","12,580.87","12,664.11","12,312.92"
4/26/2018,"12,395.90","12,383.95","12,503.22","12,500.47","12,500.47","12,664.34","12,308.09"
4/25/2018,"12,456.82","12,312.27","12,484.78","12,422.30","12,422.30","12,664.02","12,302.01"
4/24/2018,"12,602.41","12,481.30","12,647.16","12,550.82","12,550.82","12,664.14","12,299.22"
4/23/2018,"12,538.16","12,466.47","12,588.23","12,572.39","12,572.39","12,663.33","12,290.35"
4/20/2018,"12,555.96","12,490.77","12,585.37","12,540.50","12,540.50","12,662.37","12,284.11"
4/19/2018,"12,595.61","12,534.63","12,595.61","12,567.42","12,567.42","12,661.94","12,285.11"
4/18/2018,"12,597.58","12,548.45","12,640.25","12,590.83","12,590.83","12,661.28","12,281.61"
4/17/2018,"12,443.20","12,417.26","12,614.25","12,585.57","12,585.57","12,660.71","12,283.54"
4/16/2018,"12,478.99","12,375.63","12,487.04","12,391.41","12,391.41","12,659.41","12,287.54"
4/13/2018,"12,461.31","12,411.65","12,523.97","12,442.40","12,442.40","12,659.53","12,299.79"
4/12/2018,"12,282.39","12,263.70","12,434.24","12,415.01","12,415.01","12,660.55","12,314.73"
4/11/2018,"12,372.07","12,256.59","12,381.53","12,293.97","12,293.97","12,661.83","12,330.38"
4/10/2018,"12,389.90","12,334.95","12,428.90","12,397.32","12,397.32","12,664.22","12,350.99"
4/9/2018,"12,311.02","12,205.39","12,371.11","12,261.75","12,261.75","12,665.90","12,369.85"
4/6/2018,"12,242.94","12,202.05","12,290.03","12,241.27","12,241.27","12,668.56","12,390.58"
4/5/2018,"12,153.61","12,135.64","12,322.37","12,305.19","12,305.19","12,671.22","12,414.05"
4/4/2018,"12,000.47","11,792.35","12,011.12","11,957.90","11,957.90","12,673.77","12,439.14"
4/3/2018,"11,997.47","11,913.62","12,069.48","12,002.45","12,002.45","12,678.43","12,469.25"
3/29/2018,"11,956.34","11,942.28","12,151.31","12,096.73","12,096.73","12,682.18","12,497.89"
3/28/2018,"11,868.08","11,770.40","11,961.16","11,940.71","11,940.71","12,685.15","12,521.59"
3/27/2018,"11,996.35","11,927.91","12,042.78","11,970.83","11,970.83","12,689.48","12,546.45"
3/26/2018,"11,919.64","11,726.62","11,984.50","11,787.26","11,787.26","12,693.45","12,571.96"
3/23/2018,"11,995.51","11,818.70","12,001.78","11,886.31","11,886.31","12,697.97","12,600.23"
3/22/2018,"12,187.73","12,009.50","12,267.17","12,100.08","12,100.08","12,702.61","12,627.40"
3/21/2018,"12,336.76","12,250.37","12,344.09","12,309.15","12,309.15","12,705.68","12,649.46"
3/20/2018,"12,261.19","12,191.55","12,320.00","12,307.33","12,307.33","12,707.50","12,668.90"
3/19/2018,"12,346.51","12,183.79","12,369.77","12,217.02","12,217.02","12,709.41","12,690.47"
3/16/2018,"12,345.56","12,337.62","12,454.02","12,389.58","12,389.58","12,712.44","12,713.48"
3/15/2018,"12,284.14","12,239.96","12,378.39","12,345.56","12,345.56","12,713.82","12,732.08"
3/14/2018,"12,212.49","12,202.76","12,322.89","12,237.74","12,237.74","12,715.17","12,748.53"
3/13/2018,"12,425.69","12,162.47","12,459.90","12,221.03","12,221.03","12,716.97","12,763.34"
3/12/2018,"12,453.30","12,361.01","12,454.96","12,418.39","12,418.39","12,719.01","12,776.35"
3/9/2018,"12,331.64","12,284.57","12,407.98","12,346.68","12,346.68","12,719.93","12,786.33"
3/8/2018,"12,237.94","12,177.12","12,382.69","12,355.57","12,355.57","12,721.30","12,799.00"
3/7/2018,"12,060.09","12,020.61","12,275.69","12,245.36","12,245.36","12,722.74","12,813.29"
3/6/2018,"12,229.29","12,110.34","12,259.58","12,113.87","12,113.87","12,724.81","12,829.83"
3/5/2018,"11,831.57","11,830.98","12,110.18","12,090.87","12,090.87","12,727.34","12,849.75"
3/2/2018,"12,051.89","11,877.66","12,081.40","11,913.71","11,913.71","12,730.08","12,869.32"
3/1/2018,"12,386.40","12,143.14","12,387.88","12,190.94","12,190.94","12,733.46","12,895.36"
2/28/2018,"12,427.46","12,417.96","12,516.92","12,435.85","12,435.85","12,735.66","12,917.79"
2/27/2018,"12,573.65","12,436.13","12,577.56","12,490.73","12,490.73","12,737.51","12,931.14"
2/26/2018,"12,566.05","12,484.59","12,601.46","12,527.04","12,527.04","12,739.09","12,942.69"
2/23/2018,"12,491.77","12,431.94","12,513.32","12,483.79","12,483.79","12,740.30","12,954.66"
2/22/2018,"12,358.82","12,283.70","12,497.71","12,461.91","12,461.91","12,741.44","12,968.66"
2/21/2018,"12,457.22","12,372.26","12,474.37","12,470.49","12,470.49","12,742.92","12,981.89"
2/20/2018,"12,403.63","12,333.79","12,496.10","12,487.90","12,487.90","12,744.31","12,995.55"
2/19/2018,"12,495.07","12,361.86","12,505.49","12,385.60","12,385.60","12,745.34","13,006.70"
2/16/2018,"12,408.48","12,368.71","12,484.12","12,451.96","12,451.96","12,747.00","13,018.96"
2/15/2018,"12,425.45","12,275.04","12,479.97","12,346.17","12,346.17","12,747.98","13,030.90"
2/14/2018,"12,294.85","12,075.21","12,393.71","12,339.16","12,339.16","12,748.89","13,045.14"
2/13/2018,"12,282.76","12,196.22","12,300.63","12,196.50","12,196.50","12,749.73","13,055.59"
2/12/2018,"12,238.63","12,222.34","12,379.16","12,282.77","12,282.77","12,750.94","13,072.14"
2/9/2018,"12,263.10","12,003.36","12,296.18","12,107.48","12,107.48","12,751.74","13,087.72"
2/8/2018,"12,506.18","12,187.45","12,541.32","12,260.29","12,260.29","12,753.57","13,106.76"
2/7/2018,"12,478.68","12,414.84","12,651.28","12,590.43","12,590.43","12,754.61","13,121.56"
2/6/2018,"12,232.86","12,232.86","12,550.16","12,392.66","12,392.66","12,753.93","13,130.95"
