 Date,SPX Open,SPX Low,SPX High,SPX Close,SPX Adj. Close
11/12/2003,"1,046.57","1,046.57","1,059.10","1,058.56","1,058.56"
11/11/2003,"1,047.11","1,043.46","1,048.23","1,046.57","1,046.57"
11/10/2003,"1,053.21","1,045.58","1,053.65","1,047.11","1,047.11"
11/7/2003,"1,058.05","1,052.17","1,062.39","1,053.21","1,053.21"
11/6/2003,"1,051.81","1,046.93","1,058.94","1,058.05","1,058.05"
11/5/2003,"1,053.25","1,044.88","1,054.54","1,051.81","1,051.81"
11/4/2003,"1,059.02","1,051.70","1,059.02","1,053.25","1,053.25"
11/3/2003,"1,050.71","1,050.71","1,061.44","1,059.02","1,059.02"
10/31/2003,"1,046.94","1,046.94","1,053.09","1,050.71","1,050.71"
10/30/2003,"1,048.11","1,043.82","1,052.82","1,046.94","1,046.94"
10/29/2003,"1,046.79","1,043.35","1,049.83","1,048.11","1,048.11"
10/28/2003,"1,031.13","1,031.13","1,046.79","1,046.79","1,046.79"
10/27/2003,"1,028.91","1,028.91","1,037.75","1,031.13","1,031.13"
10/24/2003,"1,033.77","1,018.32","1,033.77","1,028.91","1,028.91"
10/23/2003,"1,030.36","1,025.87","1,035.44","1,033.77","1,033.77"
10/22/2003,"1,046.03","1,028.39","1,046.03","1,030.36","1,030.36"
10/21/2003,"1,044.68","1,042.50","1,048.57","1,046.03","1,046.03"
10/20/2003,"1,039.32","1,036.13","1,044.69","1,044.68","1,044.68"
10/17/2003,"1,050.07","1,036.57","1,051.90","1,039.32","1,039.32"
10/16/2003,"1,046.76","1,044.04","1,052.94","1,050.07","1,050.07"
10/15/2003,"1,049.48","1,043.15","1,053.79","1,046.76","1,046.76"
10/14/2003,"1,045.35","1,040.84","1,049.49","1,049.48","1,049.48"
10/13/2003,"1,038.06","1,038.06","1,048.90","1,045.35","1,045.35"
10/10/2003,"1,038.73","1,035.74","1,040.84","1,038.06","1,038.06"
10/9/2003,"1,033.78","1,033.78","1,048.28","1,038.73","1,038.73"
10/8/2003,"1,039.25","1,030.96","1,040.08","1,033.78","1,033.78"
10/7/2003,"1,034.35","1,026.19","1,039.25","1,039.25","1,039.25"
10/6/2003,"1,029.85","1,029.15","1,036.48","1,034.35","1,034.35"
10/3/2003,"1,020.24","1,020.24","1,039.31","1,029.85","1,029.85"
10/2/2003,"1,018.22","1,013.38","1,021.87","1,020.24","1,020.24"
10/1/2003,995.97,995.97,"1,018.22","1,018.22","1,018.22"
9/30/2003,"1,006.58",990.36,"1,006.58",995.97,995.97
9/29/2003,996.85,995.31,"1,006.89","1,006.58","1,006.58"
9/26/2003,"1,003.27",996.08,"1,003.45",996.85,996.85
9/25/2003,"1,009.38","1,003.26","1,015.97","1,003.27","1,003.27"
9/24/2003,"1,029.03","1,008.93","1,029.83","1,009.38","1,009.38"
9/23/2003,"1,022.82","1,021.54","1,030.12","1,029.03","1,029.03"
9/22/2003,"1,036.30","1,018.30","1,036.30","1,022.82","1,022.82"
9/19/2003,"1,039.58","1,031.89","1,040.29","1,036.30","1,036.30"
9/18/2003,"1,025.97","1,025.75","1,040.16","1,039.58","1,039.58"
9/17/2003,"1,029.32","1,024.53","1,031.34","1,025.97","1,025.97"
9/16/2003,"1,014.81","1,014.81","1,029.66","1,029.32","1,029.32"
9/15/2003,"1,018.63","1,013.59","1,019.79","1,014.81","1,014.81"
9/12/2003,"1,016.42","1,007.71","1,019.65","1,018.63","1,018.63"
9/11/2003,"1,010.92","1,010.92","1,020.88","1,016.42","1,016.42"
9/10/2003,"1,023.17","1,009.74","1,023.17","1,010.92","1,010.92"
9/9/2003,"1,031.64","1,021.14","1,031.64","1,023.17","1,023.17"
9/8/2003,"1,021.39","1,021.39","1,032.41","1,031.64","1,031.64"
9/5/2003,"1,027.97","1,018.19","1,029.21","1,021.39","1,021.39"
9/4/2003,"1,026.27","1,022.19","1,029.17","1,027.97","1,027.97"
9/3/2003,"1,021.99","1,021.99","1,029.34","1,026.27","1,026.27"
9/2/2003,"1,008.01","1,005.67","1,022.59","1,021.99","1,021.99"
8/29/2003,"1,002.84",999.52,"1,008.85","1,008.01","1,008.01"
8/28/2003,996.79,991.42,"1,004.12","1,002.84","1,002.84"
8/27/2003,996.73,993.33,998.05,996.79,996.79
8/26/2003,993.71,983.57,997.93,996.73,996.73
8/25/2003,993.06,987.91,993.71,993.71,993.71
8/22/2003,"1,003.27",992.62,"1,011.01",993.06,993.06
8/21/2003,"1,000.30",999.33,"1,009.53","1,003.27","1,003.27"
8/20/2003,"1,002.35",996.62,"1,003.54","1,000.30","1,000.30"
8/19/2003,999.74,995.3,"1,003.30","1,002.35","1,002.35"
8/18/2003,990.67,990.67,"1,000.35",999.74,999.74
8/15/2003,987.98,987.1,992.39,990.67,990.67
8/14/2003,984.03,980.36,991.91,990.51,990.51
8/13/2003,990.35,980.85,992.5,984.03,984.03
8/12/2003,980.59,979.9,990.41,990.35,990.35
8/11/2003,977.59,974.21,985.46,980.59,980.59
8/8/2003,974.12,973.83,980.57,977.59,977.59
8/7/2003,967.08,963.82,974.89,974.12,974.12
8/6/2003,965.46,960.84,975.74,967.08,967.08
8/5/2003,982.82,964.97,982.82,965.46,965.46
8/4/2003,980.15,966.79,985.75,982.82,982.82
8/1/2003,990.31,978.86,990.31,980.15,980.15
7/31/2003,987.49,987.49,"1,004.59",990.31,990.31
7/30/2003,989.28,985.96,992.62,987.49,987.49
7/29/2003,996.52,984.15,998.64,989.28,989.28
7/28/2003,998.68,993.59,"1,000.68",996.52,996.52
7/25/2003,981.6,977.42,998.71,998.68,998.68
7/24/2003,988.61,981.07,998.89,981.6,981.6
7/23/2003,988.11,979.79,989.86,988.61,988.61
7/22/2003,978.8,976.08,990.29,988.11,988.11
7/21/2003,993.32,975.63,993.32,978.8,978.8
7/18/2003,981.73,981.7,994.25,993.32,993.32
7/17/2003,994,978.6,994,981.73,981.73
7/16/2003,"1,000.42",989.3,"1,003.47",994,994
7/15/2003,"1,003.86",996.67,"1,009.61","1,000.42","1,000.42"
7/14/2003,998.14,998.14,"1,015.41","1,003.86","1,003.86"
7/11/2003,988.7,988.7,"1,000.86",998.14,998.14
7/10/2003,"1,002.21",983.63,"1,002.21",988.7,988.7
7/9/2003,"1,007.84",998.17,"1,010.43","1,002.21","1,002.21"
7/8/2003,"1,004.42",998.73,"1,008.92","1,007.84","1,007.84"
7/7/2003,985.7,985.7,"1,005.56","1,004.42","1,004.42"
7/3/2003,993.75,983.34,995,985.7,985.7
7/2/2003,982.32,982.32,993.78,993.75,993.75
7/1/2003,974.5,962.1,983.26,982.32,982.32
6/30/2003,976.22,973.6,983.61,974.5,974.5
6/27/2003,985.82,974.29,988.88,976.22,976.22
6/26/2003,975.32,973.8,986.53,985.82,985.82
6/25/2003,983.45,974.86,991.64,975.32,975.32
6/24/2003,981.64,979.08,987.84,983.45,983.45
6/23/2003,995.69,977.4,995.69,981.64,981.64
6/20/2003,994.7,993.36,"1,002.09",995.69,995.69
6/19/2003,"1,010.09",993.08,"1,011.22",994.7,994.7
6/18/2003,"1,011.66","1,004.61","1,015.12","1,010.09","1,010.09"
6/17/2003,"1,010.74","1,007.04","1,015.33","1,011.66","1,011.66"
6/16/2003,988.61,988.61,"1,010.86","1,010.74","1,010.74"
6/13/2003,998.51,984.27,"1,000.92",988.61,988.61
6/12/2003,997.48,991.27,"1,002.74",998.51,998.51
6/11/2003,984.84,981.61,997.48,997.48,997.48
6/10/2003,975.93,975.93,984.84,984.84,984.84
6/9/2003,987.76,972.59,987.76,975.93,975.93
6/6/2003,990.14,986.01,"1,007.69",987.76,987.76
6/5/2003,986.24,978.13,990.14,990.14,990.14
6/4/2003,971.56,970.72,987.85,986.24,986.24
6/3/2003,967,964.47,973.02,971.56,971.56
6/2/2003,963.59,963.59,979.11,967,967
5/30/2003,949.64,949.64,965.38,963.59,963.59
5/29/2003,953.22,946.23,962.08,949.64,949.64
5/28/2003,951.48,950.12,959.39,953.22,953.22
5/27/2003,933.22,927.33,952.76,951.48,951.48
5/23/2003,931.87,927.42,935.2,933.22,933.22
5/22/2003,923.42,922.54,935.3,931.87,931.87
5/21/2003,919.73,914.91,923.85,923.42,923.42
5/20/2003,920.77,912.05,925.34,919.73,919.73
5/19/2003,944.3,920.23,944.3,920.77,920.77
5/16/2003,943.62,938.6,948.65,944.3,944.3
5/15/2003,939.28,938.79,948.23,946.67,946.67
5/14/2003,942.3,935.24,947.29,939.28,939.28
5/13/2003,945.11,938.91,947.51,942.3,942.3
5/12/2003,933.41,929.3,946.84,945.11,945.11
5/9/2003,920.27,920.27,933.77,933.41,933.41
5/8/2003,929.62,919.72,929.62,920.27,920.27
5/7/2003,934.39,926.41,937.22,929.62,929.62
5/6/2003,926.55,926.38,939.61,934.39,934.39
5/5/2003,930.08,924.55,933.88,926.55,926.55
5/2/2003,916.3,912.35,930.56,930.08,930.08
5/1/2003,916.92,902.83,919.68,916.3,916.3
4/30/2003,917.84,911.7,922.01,916.92,916.92
4/29/2003,914.84,911.1,924.24,917.84,917.84
4/28/2003,898.81,898.81,918.15,914.84,914.84
4/25/2003,911.43,897.52,911.43,898.81,898.81
4/24/2003,919.02,906.69,919.02,911.43,911.43
4/23/2003,911.37,909.89,919.74,919.02,919.02
4/22/2003,892.01,886.7,911.74,911.37,911.37
4/21/2003,893.58,888.17,898.01,892.01,892.01
4/17/2003,879.91,879.2,893.83,893.58,893.58
4/16/2003,890.81,877.93,896.77,879.91,879.91
4/15/2003,885.23,881.85,891.27,890.81,890.81
4/14/2003,868.3,868.3,885.26,885.23,885.23
4/11/2003,871.58,865.92,883.34,868.3,868.3
4/10/2003,865.99,862.76,871.78,871.58,871.58
4/9/2003,878.29,865.72,887.35,865.99,865.99
4/8/2003,879.93,874.68,883.11,878.29,878.29
4/7/2003,878.85,878.85,904.89,879.93,879.93
4/4/2003,876.45,874.23,882.73,878.85,878.85
4/3/2003,880.9,876.12,885.89,876.45,876.45
4/2/2003,858.48,858.48,884.57,880.9,880.9
4/1/2003,848.18,847.85,861.28,858.48,858.48
3/31/2003,863.5,843.68,863.5,848.18,848.18
3/28/2003,868.52,860.83,869.88,863.5,863.5
3/27/2003,869.95,858.09,874.15,868.52,868.52
3/26/2003,874.74,866.47,875.8,869.95,869.95
3/25/2003,864.23,862.59,879.87,874.74,874.74
3/24/2003,895.79,862.02,895.79,864.23,864.23
3/21/2003,875.84,875.84,895.9,895.79,895.79
3/20/2003,874.02,859.01,879.6,875.67,875.67
3/19/2003,866.45,861.21,874.99,874.02,874.02
3/18/2003,862.79,857.36,866.94,866.45,866.45
3/17/2003,833.27,827.17,862.79,862.79,862.79
3/14/2003,831.89,828.26,841.39,833.27,833.27
3/13/2003,804.19,804.19,832.02,831.9,831.9
3/12/2003,800.73,788.9,804.19,804.19,804.19
3/11/2003,807.48,800.3,814.25,800.73,800.73
3/10/2003,828.89,806.57,828.89,807.48,807.48
3/7/2003,822.1,811.23,829.55,828.89,828.89
3/6/2003,829.85,819.85,829.85,822.1,822.1
3/5/2003,821.99,819,829.87,829.85,829.85
3/4/2003,834.81,821.96,835.43,821.99,821.99
3/3/2003,841.15,832.74,852.34,834.81,834.81
2/28/2003,837.28,837.28,847,841.15,841.15
2/27/2003,827.55,827.55,842.19,837.28,837.28
2/26/2003,838.57,826.68,840.1,827.55,827.55
2/25/2003,832.58,818.54,839.55,838.57,838.57
2/24/2003,848.17,832.16,848.17,832.58,832.58
2/21/2003,837.1,831.48,852.28,848.17,848.17
2/20/2003,845.13,836.56,849.37,837.1,837.1
2/19/2003,851.17,838.79,851.17,845.13,845.13
2/18/2003,834.89,834.89,852.87,851.17,851.17
2/14/2003,817.37,815.03,834.89,834.89,834.89
2/13/2003,818.68,806.29,821.25,817.37,817.37
2/12/2003,829.2,818.49,832.12,818.68,818.68
2/11/2003,835.97,825.09,843.02,829.2,829.2
2/10/2003,829.69,823.53,837.16,835.97,835.97
2/7/2003,838.15,826.7,845.73,829.69,829.69
2/6/2003,843.59,833.25,844.23,838.15,838.15
2/5/2003,848.2,842.11,861.63,843.59,843.59
2/4/2003,860.32,840.19,860.32,848.2,848.2
2/3/2003,855.7,855.7,864.64,860.32,860.32
1/31/2003,844.61,840.34,858.33,855.7,855.7
1/30/2003,864.36,843.74,865.48,844.61,844.61
1/29/2003,858.54,845.86,868.72,864.36,864.36
1/28/2003,847.48,847.48,860.76,858.54,858.54
1/27/2003,861.4,844.25,863.95,847.48,847.48
1/24/2003,887.34,859.71,887.34,861.4,861.4
1/23/2003,878.36,876.89,890.25,887.34,887.34
1/22/2003,887.62,877.64,889.74,878.36,878.36
1/21/2003,901.78,887.62,906,887.62,887.62
1/17/2003,914.6,899.02,914.6,901.78,901.78
1/16/2003,918.22,911.98,926.03,914.6,914.6
1/15/2003,931.66,916.7,932.59,918.22,918.22
1/14/2003,926.26,921.72,931.66,931.66,931.66
1/13/2003,927.57,922.05,935.05,926.26,926.26
1/10/2003,927.58,917.66,932.89,927.57,927.57
1/9/2003,909.93,909.93,928.31,927.58,927.58
1/8/2003,922.93,908.32,922.93,909.93,909.93
1/7/2003,929.01,919.93,930.81,922.93,922.93
1/6/2003,908.59,908.59,931.77,929.01,929.01
1/3/2003,909.03,903.07,911.25,908.59,908.59
1/2/2003,879.82,879.82,909.03,909.03,909.03
12/31/2002,879.39,869.45,881.93,879.82,879.82
12/30/2002,875.4,870.23,882.1,879.39,879.39
12/27/2002,889.66,873.62,890.46,875.4,875.4
12/26/2002,892.47,887.48,903.89,889.66,889.66
12/24/2002,897.38,892.29,897.38,892.47,892.47
12/23/2002,895.74,892.26,902.43,897.38,897.38
12/20/2002,884.25,884.25,897.79,895.75,895.75
12/19/2002,890.02,880.32,899.19,884.25,884.25
12/18/2002,902.99,887.82,902.99,891.12,891.12
12/17/2002,910.4,901.74,911.22,902.99,902.99
12/16/2002,889.48,889.48,910.42,910.4,910.4
12/13/2002,901.58,888.48,901.58,889.48,889.48
12/12/2002,904.96,897,908.37,901.59,901.59
12/11/2002,904.45,896.48,909.94,904.96,904.96
12/10/2002,892,892,904.95,904.45,904.45
12/9/2002,912.23,891.97,912.23,892,892
12/6/2002,906.55,895.96,915.48,912.23,912.23
12/5/2002,917.58,905.9,921.49,906.55,906.55
12/4/2002,920.75,909.51,925.25,917.57,917.57
12/3/2002,934.53,918.73,934.53,920.75,920.75
12/2/2002,936.31,927.72,954.28,934.53,934.53
11/29/2002,938.87,935.58,941.82,936.31,936.31
11/27/2002,913.31,913.31,940.41,938.87,938.87
11/26/2002,932.87,912.1,932.87,913.31,913.31
11/25/2002,930.55,923.31,937.15,932.88,932.88
11/22/2002,933.76,928.41,937.28,930.55,930.55
11/21/2002,914.15,914.15,935.13,933.76,933.76
11/20/2002,896.74,894.93,915.01,914.15,914.15
11/19/2002,900.36,893.09,905.45,896.74,896.74
11/18/2002,909.83,899.48,915.91,900.36,900.36
11/15/2002,904.27,895.35,910.21,909.83,909.83
11/14/2002,882.53,882.53,904.27,904.27,904.27
11/13/2002,882.95,872.05,892.51,882.53,882.53
11/12/2002,876.19,876.19,894.3,882.95,882.95
11/11/2002,894.74,874.63,894.74,876.19,876.19
11/8/2002,902.65,891.62,910.11,894.74,894.74
11/7/2002,923.76,898.68,923.76,902.65,902.65
11/6/2002,915.39,905,925.66,923.76,923.76
11/5/2002,908.35,904.91,915.83,915.39,915.39
11/4/2002,900.96,900.96,924.58,908.35,908.35
11/1/2002,885.76,877.71,903.42,900.96,900.96
10/31/2002,890.71,879.75,898.83,885.76,885.76
10/30/2002,882.15,879.19,895.28,890.71,890.71
10/29/2002,890.23,867.91,890.64,882.15,882.15
10/28/2002,897.65,886.15,907.44,890.23,890.23
10/25/2002,882.5,877.03,897.71,897.65,897.65
10/24/2002,896.14,879,902.94,882.5,882.5
10/23/2002,890.16,873.82,896.14,896.14,896.14
10/22/2002,899.72,882.4,899.72,890.16,890.16
10/21/2002,884.39,873.06,900.69,899.72,899.72
10/18/2002,879.2,866.58,886.68,884.39,884.39
10/17/2002,860.02,860.02,885.35,879.2,879.2
10/16/2002,881.27,856.28,881.27,860.02,860.02
10/15/2002,841.44,841.44,881.27,881.27,881.27
10/14/2002,835.32,828.37,844.39,841.44,841.44
10/11/2002,803.92,803.92,843.27,835.32,835.32
10/10/2002,776.76,768.63,806.51,803.92,803.92
10/9/2002,798.55,775.8,798.55,776.76,776.76
10/8/2002,785.28,779.5,808.86,798.55,798.55
10/7/2002,800.58,782.96,808.21,785.28,785.28
10/4/2002,818.95,794.1,825.9,800.58,800.58
10/3/2002,827.91,817.25,840.02,818.95,818.95
10/2/2002,843.77,826.5,851.93,827.91,827.91
10/1/2002,815.28,812.82,847.93,847.91,847.91
9/30/2002,827.37,800.2,827.37,815.28,815.28
9/27/2002,854.95,826.84,854.95,827.37,827.37
9/26/2002,839.66,839.66,856.6,854.95,854.95
9/25/2002,819.27,818.46,844.22,839.66,839.66
9/24/2002,833.7,817.38,833.7,819.29,819.29
9/23/2002,845.39,825.76,845.39,833.7,833.7
9/20/2002,843.32,839.09,849.32,845.39,845.39
9/19/2002,869.46,843.09,869.46,843.32,843.32
9/18/2002,873.52,857.39,878.45,869.46,869.46
9/17/2002,891.1,872.38,902.68,873.52,873.52
9/16/2002,889.81,878.91,891.84,891.1,891.1
9/13/2002,886.91,877.05,892.75,889.81,889.81
9/12/2002,909.45,884.84,909.45,886.91,886.91
9/11/2002,910.63,908.47,924.02,909.45,909.45
9/10/2002,902.96,900.5,909.89,909.58,909.58
9/9/2002,893.92,882.92,907.34,902.96,902.96
9/6/2002,879.15,879.15,899.07,893.92,893.92
9/5/2002,893.4,870.5,893.4,879.15,879.15
9/4/2002,878.02,875.73,896.1,893.4,893.4
9/3/2002,916.07,877.51,916.07,878.02,878.02
8/30/2002,917.8,910.17,928.15,916.07,916.07
8/29/2002,917.87,903.33,924.59,917.8,917.8
8/28/2002,934.82,913.21,934.82,917.87,917.87
8/27/2002,947.95,930.36,955.82,934.82,934.82
8/26/2002,940.86,930.42,950.8,947.95,947.95
8/23/2002,962.7,937.17,962.7,940.86,940.86
8/22/2002,949.36,946.43,965,962.7,962.7
8/21/2002,937.43,931.32,951.59,949.36,949.36
8/20/2002,950.7,931.86,950.7,937.43,937.43
8/19/2002,928.77,927.21,951.17,950.72,950.72
8/16/2002,930.25,916.21,935.38,928.77,928.77
8/15/2002,919.62,918.17,933.29,930.25,930.25
8/14/2002,884.21,876.2,920.21,919.62,919.62
8/13/2002,903.8,883.62,911.71,884.21,884.21
8/12/2002,908.64,892.38,908.64,903.8,903.8
8/9/2002,905.46,890.77,913.95,908.64,908.64
8/8/2002,876.77,875.17,905.84,905.46,905.46
8/7/2002,859.57,854.15,878.74,876.77,876.77
8/6/2002,834.6,834.6,874.44,859.57,859.57
8/5/2002,864.24,833.44,864.24,834.6,834.6
8/2/2002,884.66,853.95,884.72,864.24,864.24
8/1/2002,911.62,882.56,911.62,884.66,884.66
7/31/2002,902.78,889.88,911.64,911.62,911.62
7/30/2002,898.96,884.7,909.81,902.78,902.78
7/29/2002,852.84,852.84,898.96,898.96,898.96
7/26/2002,838.68,835.92,852.85,852.84,852.84
7/25/2002,843.42,816.11,853.83,838.68,838.68
7/24/2002,797.71,775.68,844.32,843.42,843.42
7/23/2002,819.85,796.13,827.69,797.7,797.7
7/22/2002,847.76,813.26,854.13,819.85,819.85
7/19/2002,864.12,842.14,881.56,847.76,847.76
7/18/2002,906.04,880.6,907.8,881.56,881.56
7/17/2002,901.05,895.03,926.52,906.04,906.04
7/16/2002,917.93,897.13,918.65,901.05,901.05
7/15/2002,921.39,876.46,921.39,917.93,917.93
7/12/2002,927.37,913.71,934.31,921.39,921.39
7/11/2002,920.47,900.94,929.16,927.37,927.37
7/10/2002,952.83,920.29,956.34,920.47,920.47
7/9/2002,976.98,951.71,979.63,952.83,952.83
7/8/2002,989.03,972.91,993.56,976.98,976.98
7/5/2002,965.79,953.99,989.07,989.03,989.03
7/3/2002,948.09,934.87,954.3,953.99,953.99
7/2/2002,968.65,945.54,968.65,948.09,948.09
7/1/2002,989.82,967.43,994.46,968.65,968.65
6/28/2002,990.64,988.31,"1,001.79",989.81,989.81
6/27/2002,973.53,963.74,990.67,990.64,990.64
6/26/2002,976.14,952.92,977.43,973.53,973.53
6/25/2002,992.72,974.21,"1,005.88",976.14,976.14
6/24/2002,989.14,970.85,"1,002.11",992.72,992.72
6/21/2002,"1,006.29",985.65,"1,006.29",989.14,989.14
6/20/2002,"1,019.99","1,004.59","1,023.33","1,006.29","1,006.29"
6/19/2002,"1,037.14","1,017.88","1,037.61","1,019.99","1,019.99"
6/18/2002,"1,036.17","1,030.92","1,040.83","1,037.14","1,037.14"
6/17/2002,"1,007.27","1,007.27","1,036.17","1,036.17","1,036.17"
6/14/2002,"1,009.56",981.63,"1,009.56","1,007.27","1,007.27"
6/13/2002,"1,020.26","1,008.12","1,023.47","1,009.56","1,009.56"
6/12/2002,"1,013.60","1,002.58","1,021.85","1,020.26","1,020.26"
6/11/2002,"1,030.74","1,012.94","1,039.04","1,013.60","1,013.60"
6/10/2002,"1,027.53","1,025.45","1,038.18","1,030.74","1,030.74"
6/7/2002,"1,029.15","1,012.49","1,033.02","1,027.53","1,027.53"
6/6/2002,"1,049.90","1,026.91","1,049.90","1,029.15","1,029.15"
6/5/2002,"1,040.69","1,038.84","1,050.11","1,049.90","1,049.90"
6/4/2002,"1,040.68","1,030.52","1,046.06","1,040.69","1,040.69"
6/3/2002,"1,067.14","1,039.90","1,070.74","1,040.68","1,040.68"
5/31/2002,"1,064.66","1,064.66","1,079.93","1,067.14","1,067.14"
5/30/2002,"1,067.66","1,054.26","1,069.50","1,064.66","1,064.66"
5/29/2002,"1,074.55","1,067.66","1,074.83","1,067.66","1,067.66"
5/28/2002,"1,083.82","1,070.31","1,085.98","1,074.55","1,074.55"
5/24/2002,"1,097.08","1,082.19","1,097.08","1,083.82","1,083.82"
5/23/2002,"1,086.02","1,080.55","1,097.10","1,097.08","1,097.08"
5/22/2002,"1,079.88","1,075.64","1,086.02","1,086.02","1,086.02"
5/21/2002,"1,091.88","1,079.08","1,099.55","1,079.88","1,079.88"
5/20/2002,"1,106.59","1,090.61","1,106.59","1,091.88","1,091.88"
5/17/2002,"1,098.23","1,096.77","1,106.59","1,106.59","1,106.59"
5/16/2002,"1,091.07","1,089.17","1,099.29","1,098.23","1,098.23"
5/15/2002,"1,097.28","1,088.94","1,104.23","1,091.07","1,091.07"
5/14/2002,"1,074.56","1,074.56","1,097.71","1,097.28","1,097.28"
5/13/2002,"1,054.99","1,053.90","1,074.84","1,074.56","1,074.56"
5/10/2002,"1,073.01","1,053.93","1,075.43","1,054.99","1,054.99"
5/9/2002,"1,088.85","1,072.23","1,088.85","1,073.01","1,073.01"
5/8/2002,"1,049.49","1,049.49","1,088.92","1,088.85","1,088.85"
5/7/2002,"1,052.67","1,048.96","1,058.67","1,049.49","1,049.49"
5/6/2002,"1,073.43","1,052.65","1,075.94","1,052.67","1,052.67"
5/3/2002,"1,084.56","1,068.92","1,084.56","1,073.43","1,073.43"
5/2/2002,"1,086.46","1,079.46","1,091.42","1,084.56","1,084.56"
5/1/2002,"1,076.92","1,065.29","1,088.32","1,086.46","1,086.46"
4/30/2002,"1,065.45","1,063.46","1,082.62","1,076.92","1,076.92"
4/29/2002,"1,076.32","1,063.62","1,078.95","1,065.45","1,065.45"
4/26/2002,"1,091.48","1,076.31","1,096.77","1,076.32","1,076.32"
4/25/2002,"1,093.14","1,084.81","1,094.36","1,091.48","1,091.48"
4/24/2002,"1,100.96","1,092.51","1,108.46","1,093.14","1,093.14"
4/23/2002,"1,107.83","1,098.94","1,111.17","1,100.96","1,100.96"
4/22/2002,"1,125.17","1,105.62","1,125.17","1,107.83","1,107.83"
4/19/2002,"1,124.47","1,122.72","1,128.82","1,125.17","1,125.17"
4/18/2002,"1,126.07","1,109.47","1,130.53","1,124.47","1,124.47"
4/17/2002,"1,128.37","1,123.37","1,132.94","1,126.07","1,126.07"
4/16/2002,"1,102.55","1,102.55","1,129.40","1,128.37","1,128.37"
4/15/2002,"1,111.01","1,099.41","1,114.86","1,102.55","1,102.55"
4/12/2002,"1,103.69","1,102.74","1,112.77","1,111.01","1,111.01"
4/11/2002,"1,130.47","1,102.42","1,130.47","1,103.69","1,103.69"
4/10/2002,"1,119.14","1,118.41","1,131.76","1,130.47","1,130.47"
4/9/2002,"1,125.53","1,116.73","1,128.29","1,117.80","1,117.80"
4/8/2002,"1,122.73","1,111.79","1,125.41","1,125.29","1,125.29"
4/5/2002,"1,127.67","1,119.49","1,133.31","1,122.73","1,122.73"
4/4/2002,"1,124.96","1,120.06","1,130.45","1,126.34","1,126.34"
4/3/2002,"1,137.55","1,119.68","1,138.85","1,125.40","1,125.40"
4/2/2002,"1,143.01","1,135.71","1,143.01","1,136.76","1,136.76"
4/1/2002,"1,145.96","1,132.87","1,147.84","1,146.54","1,146.54"
3/28/2002,"1,146.29","1,144.58","1,154.45","1,147.39","1,147.39"
3/27/2002,"1,137.45","1,135.33","1,146.95","1,144.58","1,144.58"
3/26/2002,"1,131.61","1,131.61","1,147.00","1,138.49","1,138.49"
3/25/2002,"1,149.28","1,131.87","1,151.04","1,131.87","1,131.87"
3/22/2002,"1,153.33","1,144.60","1,156.49","1,148.70","1,148.70"
3/21/2002,"1,151.55","1,139.88","1,155.10","1,153.59","1,153.59"
3/20/2002,"1,170.19","1,151.61","1,170.19","1,151.85","1,151.85"
3/19/2002,"1,165.55","1,165.55","1,173.94","1,170.29","1,170.29"
3/18/2002,"1,166.16","1,159.14","1,172.73","1,165.55","1,165.55"
3/15/2002,"1,153.45","1,153.45","1,166.48","1,166.16","1,166.16"
3/14/2002,"1,154.18","1,151.08","1,157.83","1,153.04","1,153.04"
3/13/2002,"1,162.98","1,151.01","1,164.31","1,154.09","1,154.09"
3/12/2002,"1,168.26","1,154.34","1,168.26","1,165.58","1,165.58"
3/11/2002,"1,164.00","1,159.58","1,173.03","1,168.26","1,168.26"
3/8/2002,"1,161.14","1,159.77","1,172.76","1,164.31","1,164.31"
3/7/2002,"1,164.65","1,150.69","1,167.94","1,157.54","1,157.54"
3/6/2002,"1,145.86","1,145.11","1,165.29","1,162.77","1,162.77"
3/5/2002,"1,153.02","1,144.78","1,157.74","1,146.14","1,146.14"
3/4/2002,"1,130.93","1,130.93","1,153.84","1,153.84","1,153.84"
3/1/2002,"1,108.74","1,108.74","1,131.79","1,131.78","1,131.78"
2/28/2002,"1,110.80","1,106.73","1,121.57","1,106.73","1,106.73"
2/27/2002,"1,111.23","1,102.26","1,123.06","1,109.89","1,109.89"
2/26/2002,"1,110.35","1,101.72","1,115.05","1,109.38","1,109.38"
2/25/2002,"1,090.83","1,089.84","1,112.71","1,109.43","1,109.43"
2/22/2002,"1,078.17","1,074.39","1,093.93","1,089.84","1,089.84"
2/21/2002,"1,094.32","1,080.24","1,101.50","1,080.95","1,080.95"
2/20/2002,"1,084.68","1,074.36","1,098.32","1,097.98","1,097.98"
2/19/2002,"1,102.16","1,082.24","1,102.16","1,083.34","1,083.34"
2/15/2002,"1,116.72","1,103.23","1,117.09","1,104.18","1,104.18"
2/14/2002,"1,118.51","1,112.30","1,124.72","1,116.48","1,116.48"
2/13/2002,"1,107.50","1,107.50","1,120.56","1,118.51","1,118.51"
2/12/2002,"1,106.17","1,102.98","1,112.68","1,107.50","1,107.50"
2/11/2002,"1,095.37","1,094.68","1,112.01","1,111.94","1,111.94"
2/8/2002,"1,082.39","1,079.91","1,096.30","1,096.22","1,096.22"
2/7/2002,"1,083.32","1,078.44","1,094.03","1,080.17","1,080.17"
2/6/2002,"1,091.47","1,077.78","1,093.58","1,083.51","1,083.51"
