 Date,INDU_EC Open,INDU_EC Low,INDU_EC High,INDU_EC Close,INDU_EC Adj. Close
1/4/2005,"10,727.81","10,605.15","10,769.56","10,630.78","10,630.78"
1/3/2005,"10,783.75","10,710.07","10,867.39","10,729.43","10,729.43"
12/31/2004,"10,800.30","10,781.01","10,832.52","10,783.01","10,783.01"
12/30/2004,"10,829.12","10,799.71","10,850.18","10,800.30","10,800.30"
12/29/2004,"10,853.72","10,795.57","10,853.72","10,829.19","10,829.19"
12/28/2004,"10,776.06","10,773.92","10,859.04","10,854.54","10,854.54"
12/27/2004,"10,828.01","10,776.13","10,868.07","10,776.13","10,776.13"
12/24/2004,"10,827.12","10,827.12","10,827.12","10,827.12","10,827.12"
12/23/2004,"10,815.00","10,809.53","10,864.67","10,827.12","10,827.12"
12/22/2004,"10,752.34","10,739.19","10,822.68","10,815.89","10,815.89"
12/21/2004,"10,661.89","10,661.89","10,765.27","10,759.43","10,759.43"
12/20/2004,"10,652.14","10,652.07","10,735.27","10,661.60","10,661.60"
12/17/2004,"10,704.83","10,641.88","10,739.33","10,649.92","10,649.92"
12/16/2004,"10,691.71","10,661.67","10,726.85","10,705.64","10,705.64"
12/15/2004,"10,675.71","10,636.47","10,706.16","10,691.45","10,691.45"
12/14/2004,"10,640.53","10,621.03","10,695.07","10,676.45","10,676.45"
12/13/2004,"10,543.44","10,543.21","10,642.53","10,638.32","10,638.32"
12/10/2004,"10,552.16","10,522.68","10,575.58","10,543.22","10,543.22"
12/9/2004,"10,492.45","10,418.63","10,562.51","10,552.82","10,552.82"
12/8/2004,"10,438.77","10,438.66","10,506.85","10,494.23","10,494.23"
12/7/2004,"10,546.80","10,440.36","10,567.16","10,440.58","10,440.58"
12/6/2004,"10,591.32","10,526.82","10,591.99","10,547.06","10,547.06"
12/3/2004,"10,597.90","10,560.58","10,643.05","10,592.21","10,592.21"
12/2/2004,"10,590.44","10,544.77","10,629.16","10,585.12","10,585.12"
12/1/2004,"10,425.80","10,425.76","10,590.22","10,590.22","10,590.22"
11/30/2004,"10,475.27","10,428.02","10,483.14","10,428.02","10,428.02"
11/29/2004,"10,520.64","10,417.08","10,557.41","10,475.90","10,475.90"
11/26/2004,"10,518.69","10,508.56","10,543.29","10,522.23","10,522.23"
11/25/2004,"10,520.31","10,520.31","10,520.31","10,520.31","10,520.31"
11/24/2004,"10,493.86","10,482.26","10,527.40","10,520.31","10,520.31"
11/23/2004,"10,486.69","10,436.38","10,514.99","10,492.60","10,492.60"
11/22/2004,"10,455.73","10,432.01","10,508.04","10,489.42","10,489.42"
11/19/2004,"10,571.63","10,438.58","10,573.74","10,456.91","10,456.91"
11/18/2004,"10,549.20","10,547.39","10,585.26","10,572.55","10,572.55"
11/17/2004,"10,481.83","10,481.83","10,602.85","10,549.57","10,549.57"
11/16/2004,"10,549.79","10,477.95","10,549.79","10,487.65","10,487.65"
11/15/2004,"10,541.89","10,517.13","10,563.02","10,550.24","10,550.24"
11/12/2004,"10,469.21","10,460.40","10,539.60","10,539.01","10,539.01"
11/11/2004,"10,386.95","10,386.95","10,486.65","10,469.84","10,469.84"
11/10/2004,"10,378.59","10,378.59","10,439.40","10,385.48","10,385.48"
11/9/2004,"10,387.62","10,368.59","10,427.81","10,386.37","10,386.37"
11/8/2004,"10,385.15","10,361.44","10,405.69","10,391.31","10,391.31"
11/5/2004,"10,317.05","10,316.98","10,416.67","10,387.54","10,387.54"
11/4/2004,"10,132.48","10,127.98","10,318.23","10,314.76","10,314.76"
11/3/2004,"10,037.50","10,037.43","10,215.51","10,137.05","10,137.05"
11/2/2004,"10,053.87","10,011.18","10,132.99","10,035.73","10,035.73"
11/1/2004,"10,028.73","10,010.15","10,076.59","10,054.39","10,054.39"
10/29/2004,"10,004.69","9,990.83","10,044.14","10,027.47","10,027.47"
10/28/2004,"9,998.94","9,952.48","10,044.95","10,004.54","10,004.54"
10/27/2004,"9,888.25","9,841.95","10,018.55","10,002.03","10,002.03"
10/26/2004,"9,750.59","9,749.55","9,888.48","9,888.48","9,888.48"
10/25/2004,"9,757.22","9,708.40","9,777.87","9,749.99","9,749.99"
10/22/2004,"9,863.85","9,753.02","9,883.25","9,757.81","9,757.81"
10/21/2004,"9,884.65","9,800.87","9,903.15","9,865.76","9,865.76"
10/20/2004,"9,895.19","9,804.19","9,895.70","9,886.93","9,886.93"
10/19/2004,"9,958.38","9,894.89","10,020.55","9,897.62","9,897.62"
10/18/2004,"9,932.98","9,861.63","9,960.15","9,956.32","9,956.32"
10/15/2004,"9,895.63","9,895.55","9,982.71","9,933.38","9,933.38"
10/14/2004,"10,002.54","9,875.13","10,003.36","9,894.45","9,894.45"
10/13/2004,"10,085.21","9,957.79","10,127.17","10,002.33","10,002.33"
10/12/2004,"10,080.42","10,017.15","10,102.33","10,077.18","10,077.18"
10/11/2004,"10,056.09","10,056.09","10,098.78","10,081.97","10,081.97"
10/8/2004,"10,124.11","10,036.32","10,148.04","10,055.20","10,055.20"
10/7/2004,"10,239.84","10,124.52","10,240.95","10,125.40","10,125.40"
10/6/2004,"10,170.70","10,157.99","10,240.14","10,239.92","10,239.92"
10/5/2004,"10,216.76","10,158.07","10,221.11","10,177.68","10,177.68"
10/4/2004,"10,191.40","10,191.40","10,270.37","10,216.54","10,216.54"
10/1/2004,"10,082.04","10,082.04","10,198.62","10,192.65","10,192.65"
9/30/2004,"10,136.38","10,038.90","10,142.94","10,080.27","10,080.27"
9/29/2004,"10,078.06","10,050.56","10,136.24","10,136.24","10,136.24"
9/28/2004,"9,989.73","9,977.92","10,099.52","10,077.40","10,077.40"
9/27/2004,"10,046.65","9,985.37","10,046.65","9,988.54","9,988.54"
9/24/2004,"10,039.42","10,034.85","10,081.30","10,047.24","10,047.24"
9/23/2004,"10,108.29","10,031.16","10,108.74","10,038.90","10,038.90"
9/22/2004,"10,244.05","10,097.37","10,244.05","10,109.18","10,109.18"
9/21/2004,"10,204.52","10,200.25","10,270.52","10,244.93","10,244.93"
9/20/2004,"10,283.87","10,187.19","10,283.87","10,204.89","10,204.89"
9/17/2004,"10,245.82","10,245.74","10,314.76","10,284.46","10,284.46"
9/16/2004,"10,231.59","10,228.64","10,281.88","10,244.49","10,244.49"
9/15/2004,"10,316.90","10,228.78","10,317.05","10,231.36","10,231.36"
9/14/2004,"10,315.13","10,303.41","10,340.13","10,318.16","10,318.16"
9/13/2004,"10,306.65","10,292.57","10,348.39","10,314.76","10,314.76"
9/10/2004,"10,289.47","10,237.78","10,321.92","10,313.07","10,313.07"
9/9/2004,"10,314.69","10,269.49","10,337.33","10,289.10","10,289.10"
9/8/2004,"10,342.42","10,305.18","10,361.22","10,313.36","10,313.36"
9/7/2004,"10,261.52","10,261.45","10,363.36","10,342.79","10,342.79"
9/6/2004,"10,260.20","10,260.20","10,260.20","10,260.20","10,260.20"
9/3/2004,"10,277.82","10,260.20","10,321.77","10,260.20","10,260.20"
9/2/2004,"10,168.39","10,162.05","10,301.49","10,290.28","10,290.28"
9/1/2004,"10,170.12","10,110.65","10,208.27","10,168.46","10,168.46"
8/31/2004,"10,121.97","10,074.22","10,173.92","10,173.92","10,173.92"
8/30/2004,"10,193.83","10,122.52","10,196.78","10,122.52","10,122.52"
8/27/2004,"10,174.07","10,166.69","10,211.25","10,195.01","10,195.01"
8/26/2004,"10,181.07","10,155.86","10,193.54","10,173.41","10,173.41"
8/25/2004,"10,098.49","10,068.11","10,199.21","10,181.74","10,181.74"
8/24/2004,"10,074.89","10,062.13","10,146.79","10,098.63","10,098.63"
8/23/2004,"10,111.10","10,067.97","10,131.08","10,073.05","10,073.05"
8/20/2004,"10,040.81","10,012.51","10,126.88","10,110.14","10,110.14"
8/19/2004,"10,082.78","9,989.87","10,082.78","10,040.82","10,040.82"
8/18/2004,"9,964.22","9,934.05","10,083.15","10,083.15","10,083.15"
8/17/2004,"9,955.50","9,952.11","10,023.94","9,972.83","9,972.83"
8/16/2004,"9,825.35","9,825.35","9,967.08","9,954.55","9,954.55"
8/13/2004,"9,814.11","9,783.91","9,854.92","9,825.35","9,825.35"
8/12/2004,"9,936.48","9,808.54","9,936.48","9,814.59","9,814.59"
8/11/2004,"9,931.24","9,841.36","9,954.18","9,938.32","9,938.32"
8/10/2004,"9,815.55","9,815.47","9,944.67","9,944.67","9,944.67"
8/9/2004,"9,816.14","9,811.12","9,858.68","9,814.66","9,814.66"
8/6/2004,"9,960.67","9,793.05","9,960.74","9,815.33","9,815.33"
8/5/2004,"10,127.10","9,955.73","10,129.09","9,963.03","9,963.03"
8/4/2004,"10,117.96","10,068.11","10,162.42","10,126.51","10,126.51"
8/3/2004,"10,178.27","10,102.84","10,178.28","10,120.24","10,120.24"
8/2/2004,"10,138.45","10,101.36","10,203.56","10,179.16","10,179.16"
7/30/2004,"10,129.12","10,086.32","10,149.65","10,139.71","10,139.71"
7/29/2004,"10,115.52","10,084.84","10,163.01","10,129.24","10,129.24"
7/28/2004,"10,084.03","9,994.22","10,146.86","10,117.07","10,117.07"
7/27/2004,"9,963.54","9,963.54","10,103.13","10,085.14","10,085.14"
7/26/2004,"9,964.71","9,913.92","10,003.80","9,961.92","9,961.92"
7/23/2004,"10,045.46","9,931.77","10,045.47","9,962.22","9,962.22"
7/22/2004,"10,047.60","9,946.88","10,073.49","10,050.33","10,050.33"
7/21/2004,"10,156.30","10,045.61","10,237.12","10,046.13","10,046.13"
7/20/2004,"10,094.43","10,072.68","10,155.63","10,149.07","10,149.07"
7/19/2004,"10,140.95","10,063.31","10,148.63","10,094.06","10,094.06"
7/16/2004,"10,162.34","10,135.13","10,238.37","10,139.78","10,139.78"
7/15/2004,"10,208.20","10,162.94","10,235.65","10,163.16","10,163.16"
7/14/2004,"10,232.84","10,172.39","10,286.89","10,208.80","10,208.80"
7/13/2004,"10,238.37","10,230.63","10,257.10","10,247.59","10,247.59"
7/12/2004,"10,211.75","10,162.18","10,257.10","10,238.22","10,238.22"
7/9/2004,"10,173.12","10,173.12","10,239.25","10,213.22","10,213.22"
7/8/2004,"10,238.52","10,166.25","10,263.73","10,171.56","10,171.56"
7/7/2004,"10,211.92","10,199.29","10,266.61","10,240.29","10,240.29"
7/6/2004,"10,280.26","10,191.40","10,280.26","10,219.34","10,219.34"
7/5/2004,"10,282.83","10,282.83","10,282.83","10,282.83","10,282.83"
7/2/2004,"10,334.00","10,264.92","10,334.08","10,282.83","10,282.83"
7/1/2004,"10,434.00","10,274.51","10,448.09","10,334.16","10,334.16"
6/30/2004,"10,413.43","10,375.67","10,471.24","10,435.48","10,435.48"
6/29/2004,"10,356.35","10,341.68","10,429.13","10,413.43","10,413.43"
6/28/2004,"10,377.52","10,337.70","10,464.38","10,357.09","10,357.09"
6/25/2004,"10,444.24","10,369.92","10,487.54","10,371.84","10,371.84"
6/24/2004,"10,477.43","10,433.56","10,487.46","10,443.81","10,443.81"
6/23/2004,"10,395.14","10,359.46","10,486.87","10,479.57","10,479.57"
6/22/2004,"10,370.21","10,307.25","10,401.18","10,395.07","10,395.07"
6/21/2004,"10,417.82","10,363.36","10,440.05","10,371.47","10,371.47"
6/18/2004,"10,375.82","10,358.00","10,437.90","10,416.41","10,416.41"
6/17/2004,"10,378.59","10,338.13","10,390.01","10,377.52","10,377.52"
6/16/2004,"10,380.23","10,355.51","10,393.42","10,379.58","10,379.58"
6/15/2004,"10,336.51","10,336.51","10,428.05","10,380.43","10,380.43"
6/14/2004,"10,401.23","10,307.05","10,401.30","10,334.73","10,334.73"
6/11/2004,"10,410.10","10,410.10","10,410.10","10,410.10","10,410.10"
6/10/2004,"10,367.80","10,367.80","10,410.95","10,410.10","10,410.10"
6/9/2004,"10,431.10","10,364.96","10,431.32","10,368.44","10,368.44"
6/8/2004,"10,389.41","10,353.05","10,432.81","10,432.52","10,432.52"
6/7/2004,"10,243.31","10,243.31","10,391.15","10,391.08","10,391.08"
6/4/2004,"10,196.83","10,196.69","10,302.08","10,242.82","10,242.82"
6/3/2004,"10,261.85","10,193.78","10,281.92","10,195.91","10,195.91"
6/2/2004,"10,199.78","10,197.06","10,288.81","10,262.97","10,262.97"
6/1/2004,"10,187.18","10,134.86","10,214.57","10,202.65","10,202.65"
5/31/2004,"10,188.45","10,188.45","10,188.45","10,188.45","10,188.45"
5/28/2004,"10,205.83","10,172.77","10,216.63","10,188.45","10,188.45"
5/27/2004,"10,109.89","10,109.89","10,222.24","10,205.20","10,205.20"
5/26/2004,"10,116.84","10,077.81","10,128.84","10,109.89","10,109.89"
5/25/2004,"9,958.08","9,915.86","10,121.67","10,117.62","10,117.62"
5/24/2004,"9,968.02","9,927.14","10,045.45","9,958.43","9,958.43"
5/21/2004,"9,939.34","9,939.27","10,036.78","9,966.74","9,966.74"
5/20/2004,"9,939.12","9,900.59","9,970.64","9,937.64","9,937.64"
5/19/2004,"9,962.55","9,933.11","10,093.21","9,937.71","9,937.71"
5/18/2004,"9,906.71","9,906.64","9,987.04","9,968.51","9,968.51"
5/17/2004,"10,009.92","9,862.77","10,009.92","9,906.91","9,906.91"
5/14/2004,"10,008.43","9,938.42","10,065.68","10,012.87","10,012.87"
5/13/2004,"10,044.31","9,970.93","10,074.11","10,010.74","10,010.74"
5/12/2004,"10,011.52","9,852.19","10,048.21","10,045.16","10,045.16"
5/11/2004,"9,989.24","9,974.05","10,038.35","10,019.47","10,019.47"
5/10/2004,"10,116.28","9,932.74","10,116.28","9,990.02","9,990.02"
5/7/2004,"10,240.62","10,114.86","10,271.99","10,117.34","10,117.34"
5/6/2004,"10,308.20","10,170.51","10,308.20","10,241.26","10,241.26"
5/5/2004,"10,316.98","10,291.08","10,348.35","10,310.95","10,310.95"
5/4/2004,"10,314.32","10,266.17","10,386.32","10,317.20","10,317.20"
5/3/2004,"10,227.27","10,227.13","10,329.05","10,314.00","10,314.00"
4/30/2004,"10,273.06","10,225.57","10,333.87","10,225.57","10,225.57"
4/29/2004,"10,339.41","10,219.18","10,407.97","10,272.27","10,272.27"
4/28/2004,"10,476.67","10,333.87","10,476.95","10,342.60","10,342.60"
4/27/2004,"10,445.38","10,441.75","10,537.35","10,478.16","10,478.16"
4/26/2004,"10,472.91","10,418.12","10,512.79","10,444.73","10,444.73"
4/23/2004,"10,463.11","10,410.60","10,482.91","10,472.84","10,472.84"
4/22/2004,"10,314.99","10,292.28","10,496.61","10,461.20","10,461.20"
4/21/2004,"10,311.87","10,250.48","10,332.88","10,317.27","10,317.27"
4/20/2004,"10,437.85","10,313.58","10,487.67","10,314.50","10,314.50"
4/19/2004,"10,451.62","10,399.47","10,451.76","10,437.85","10,437.85"
4/16/2004,"10,398.32","10,376.39","10,460.06","10,451.97","10,451.97"
4/15/2004,"10,377.95","10,322.16","10,430.62","10,397.46","10,397.46"
4/14/2004,"10,378.10","10,322.94","10,415.28","10,377.95","10,377.95"
4/13/2004,"10,516.05","10,361.99","10,552.61","10,381.28","10,381.28"
4/12/2004,"10,444.38","10,443.81","10,526.27","10,515.56","10,515.56"
4/9/2004,"10,442.03","10,442.03","10,442.03","10,442.03","10,442.03"
4/8/2004,"10,482.77","10,393.91","10,554.10","10,442.03","10,442.03"
4/7/2004,"10,569.26","10,465.33","10,569.26","10,480.15","10,480.15"
4/6/2004,"10,553.76","10,505.11","10,570.81","10,570.81","10,570.81"
4/5/2004,"10,470.59","10,465.63","10,558.66","10,558.37","10,558.37"
4/2/2004,"10,375.33","10,375.33","10,496.44","10,470.59","10,470.59"
4/1/2004,"10,357.52","10,342.59","10,419.04","10,373.33","10,373.33"
3/31/2004,"10,380.89","10,314.89","10,401.70","10,357.70","10,357.70"
3/30/2004,"10,327.63","10,306.15","10,387.26","10,381.70","10,381.70"
3/29/2004,"10,212.91","10,212.91","10,350.45","10,329.63","10,329.63"
3/26/2004,"10,218.37","10,181.04","10,271.78","10,212.97","10,212.97"
3/25/2004,"10,049.56","10,049.49","10,226.08","10,218.82","10,218.82"
3/24/2004,"10,065.41","10,007.49","10,108.15","10,048.23","10,048.23"
3/23/2004,"10,066.67","10,047.41","10,131.35","10,063.64","10,063.64"
3/22/2004,"10,185.93","10,012.16","10,186.15","10,064.75","10,064.75"
3/19/2004,"10,295.85","10,182.60","10,314.59","10,186.60","10,186.60"
3/18/2004,"10,298.96","10,214.15","10,328.82","10,295.78","10,295.78"
3/17/2004,"10,184.30","10,184.30","10,326.52","10,300.30","10,300.30"
3/16/2004,"10,103.41","10,103.41","10,221.11","10,184.67","10,184.67"
3/15/2004,"10,238.45","10,092.47","10,241.11","10,102.89","10,102.89"
3/12/2004,"10,130.67","10,130.67","10,241.19","10,240.08","10,240.08"
3/11/2004,"10,288.85","10,120.38","10,321.41","10,128.38","10,128.38"
3/10/2004,"10,457.59","10,284.67","10,473.86","10,296.89","10,296.89"
3/9/2004,"10,529.52","10,424.07","10,529.70","10,456.96","10,456.96"
3/8/2004,"10,595.37","10,526.89","10,634.29","10,529.48","10,529.48"
3/5/2004,"10,582.59","10,524.59","10,651.33","10,595.55","10,595.55"
3/4/2004,"10,593.48","10,562.74","10,603.25","10,588.00","10,588.00"
3/3/2004,"10,588.59","10,550.14","10,610.00","10,593.11","10,593.11"
3/2/2004,"10,678.36","10,568.88","10,678.36","10,591.48","10,591.48"
3/1/2004,"10,582.25","10,582.22","10,695.55","10,678.14","10,678.14"
2/27/2004,"10,581.55","10,563.63","10,652.36","10,583.92","10,583.92"
2/26/2004,"10,598.14","10,539.33","10,612.14","10,580.14","10,580.14"
2/25/2004,"10,566.59","10,560.07","10,615.56","10,601.62","10,601.62"
2/24/2004,"10,609.55","10,521.70","10,637.11","10,566.37","10,566.37"
2/23/2004,"10,619.55","10,560.44","10,644.96","10,609.62","10,609.62"
2/20/2004,"10,666.29","10,580.66","10,688.22","10,619.03","10,619.03"
2/19/2004,"10,674.59","10,656.59","10,753.63","10,664.73","10,664.73"
2/18/2004,"10,706.68","10,646.96","10,720.51","10,671.99","10,671.99"
2/17/2004,"10,628.88","10,628.74","10,735.25","10,714.88","10,714.88"
2/16/2004,"10,627.85","10,627.85","10,627.85","10,627.85","10,627.85"
2/13/2004,"10,696.22","10,604.14","10,734.69","10,627.85","10,627.85"
2/12/2004,"10,735.18","10,688.36","10,735.29","10,694.07","10,694.07"
2/11/2004,"10,605.48","10,572.59","10,746.88","10,737.70","10,737.70"
2/10/2004,"10,578.74","10,559.26","10,626.66","10,613.85","10,613.85"
2/9/2004,"10,592.00","10,564.44","10,618.51","10,579.03","10,579.03"
2/6/2004,"10,494.89","10,464.52","10,593.40","10,593.03","10,593.03"
2/5/2004,"10,469.33","10,453.55","10,522.52","10,495.55","10,495.55"
2/4/2004,"10,503.11","10,447.18","10,524.22","10,470.74","10,470.74"
2/3/2004,"10,499.48","10,457.11","10,528.96","10,505.18","10,505.18"
2/2/2004,"10,487.78","10,434.67","10,568.96","10,499.18","10,499.18"
1/30/2004,"10,510.22","10,438.96","10,510.81","10,488.07","10,488.07"
1/29/2004,"10,467.41","10,417.85","10,522.59","10,510.29","10,510.29"
1/28/2004,"10,610.07","10,437.78","10,658.43","10,468.37","10,468.37"
1/27/2004,"10,701.10","10,609.92","10,701.77","10,609.92","10,609.92"
1/26/2004,"10,568.00","10,561.85","10,705.18","10,702.51","10,702.51"
1/23/2004,"10,625.25","10,523.85","10,643.48","10,568.29","10,568.29"
1/22/2004,"10,624.22","10,607.40","10,660.88","10,623.18","10,623.18"
1/21/2004,"10,522.77","10,490.96","10,643.55","10,623.62","10,623.62"
1/20/2004,"10,601.40","10,519.49","10,616.96","10,528.66","10,528.66"
1/19/2004,"10,600.51","10,600.51","10,600.51","10,600.51","10,600.51"
1/16/2004,"10,556.37","10,542.52","10,600.74","10,600.51","10,600.51"
1/15/2004,"10,534.52","10,477.18","10,592.74","10,553.85","10,553.85"
1/14/2004,"10,428.67","10,428.67","10,548.51","10,538.37","10,538.37"
1/13/2004,"10,485.18","10,367.41","10,509.85","10,427.18","10,427.18"
1/12/2004,"10,461.55","10,444.15","10,491.63","10,485.18","10,485.18"
1/9/2004,"10,589.25","10,448.67","10,589.25","10,458.89","10,458.89"
1/8/2004,"10,530.07","10,530.07","10,592.59","10,592.44","10,592.44"
1/7/2004,"10,535.46","10,466.29","10,539.46","10,529.03","10,529.03"
1/6/2004,"10,543.85","10,499.85","10,549.18","10,538.66","10,538.66"
1/5/2004,"10,411.85","10,411.85","10,544.07","10,544.07","10,544.07"
1/2/2004,"10,452.74","10,384.30","10,527.03","10,409.85","10,409.85"
1/1/2004,"10,453.92","10,453.92","10,453.92","10,453.92","10,453.92"
12/31/2003,"10,426.30","10,407.04","10,462.44","10,453.92","10,453.92"
12/30/2003,"10,449.70","10,405.85","10,456.07","10,425.04","10,425.04"
12/29/2003,"10,321.35","10,321.35","10,450.00","10,450.00","10,450.00"
12/26/2003,"10,305.85","10,304.82","10,343.04","10,324.67","10,324.67"
12/25/2003,"10,305.19","10,305.19","10,305.19","10,305.19","10,305.19"
12/24/2003,"10,341.41","10,305.12","10,341.48","10,305.19","10,305.19"
12/23/2003,"10,337.56","10,296.15","10,375.93","10,341.26","10,341.26"
12/22/2003,"10,276.48","10,255.26","10,338.00","10,338.00","10,338.00"
12/19/2003,"10,249.48","10,230.08","10,293.19","10,278.22","10,278.22"
12/18/2003,"10,141.41","10,137.34","10,254.08","10,248.08","10,248.08"
12/17/2003,"10,128.75","10,094.75","10,146.38","10,145.26","10,145.26"
12/16/2003,"10,023.34","10,023.34","10,137.63","10,129.56","10,129.56"
12/15/2003,"10,046.53","10,021.64","10,139.63","10,022.82","10,022.82"
12/12/2003,"10,008.75","9,976.79","10,052.07","10,042.16","10,042.16"
12/11/2003,"9,922.45","9,920.97","10,026.53","10,008.16","10,008.16"
12/10/2003,"9,922.38","9,882.38","9,958.38","9,921.86","9,921.86"
12/9/2003,"9,966.45","9,916.90","10,003.12","9,923.42","9,923.42"
12/8/2003,"9,862.01","9,859.57","9,970.16","9,965.27","9,965.27"
12/5/2003,"9,923.27","9,846.31","9,923.42","9,862.68","9,862.68"
12/4/2003,"9,874.83","9,865.78","9,933.86","9,930.82","9,930.82"
12/3/2003,"9,851.94","9,851.42","9,942.01","9,873.42","9,873.42"
12/2/2003,"9,899.64","9,837.27","9,900.45","9,853.64","9,853.64"
12/1/2003,"9,785.35","9,785.35","9,902.23","9,899.05","9,899.05"
11/28/2003,"9,779.72","9,764.83","9,804.98","9,782.46","9,782.46"
11/27/2003,"9,779.57","9,779.57","9,779.57","9,779.57","9,779.57"
11/26/2003,"9,763.49","9,706.01","9,794.68","9,779.57","9,779.57"
11/25/2003,"9,748.68","9,723.79","9,795.21","9,763.94","9,763.94"
11/24/2003,"9,629.87","9,629.87","9,749.35","9,747.79","9,747.79"
11/21/2003,"9,622.02","9,585.50","9,650.31","9,628.53","9,628.53"
11/20/2003,"9,688.46","9,613.72","9,726.09","9,619.42","9,619.42"
11/19/2003,"9,620.68","9,614.24","9,707.64","9,690.46","9,690.46"
11/18/2003,"9,711.44","9,622.39","9,750.46","9,624.16","9,624.16"
11/17/2003,"9,765.64","9,629.87","9,765.64","9,710.83","9,710.83"
11/14/2003,"9,836.46","9,737.79","9,892.97","9,768.68","9,768.68"
11/13/2003,"9,846.97","9,792.01","9,852.90","9,837.94","9,837.94"
11/12/2003,"9,729.50","9,729.42","9,859.34","9,848.83","9,848.83"
11/11/2003,"9,756.53","9,719.05","9,761.20","9,737.79","9,737.79"
11/10/2003,"9,807.49","9,736.90","9,824.38","9,756.53","9,756.53"
11/7/2003,"9,857.12","9,798.61","9,903.57","9,809.79","9,809.79"
11/6/2003,"9,820.68","9,773.12","9,870.60","9,856.97","9,856.97"
11/5/2003,"9,837.64","9,778.31","9,859.34","9,820.83","9,820.83"
11/4/2003,"9,857.49","9,819.86","9,874.83","9,838.83","9,838.83"
11/3/2003,"9,802.46","9,802.38","9,896.16","9,858.46","9,858.46"
10/31/2003,"9,786.75","9,786.75","9,839.86","9,801.12","9,801.12"
10/30/2003,"9,772.01","9,754.01","9,838.76","9,786.61","9,786.61"
10/29/2003,"9,747.05","9,724.68","9,787.27","9,774.53","9,774.53"
10/28/2003,"9,609.72","9,609.72","9,749.94","9,748.31","9,748.31"
10/27/2003,"9,584.54","9,584.54","9,663.79","9,608.16","9,608.16"
10/24/2003,"9,600.98","9,497.72","9,600.98","9,582.46","9,582.46"
10/23/2003,"9,597.20","9,551.73","9,622.16","9,613.13","9,613.13"
10/22/2003,"9,741.98","9,580.24","9,742.05","9,598.24","9,598.24"
10/21/2003,"9,778.31","9,736.68","9,784.31","9,747.64","9,747.64"
10/20/2003,"9,721.50","9,705.57","9,777.94","9,777.94","9,777.94"
10/17/2003,"9,791.86","9,701.72","9,815.79","9,721.79","9,721.79"
10/16/2003,"9,798.68","9,730.38","9,823.42","9,791.72","9,791.72"
10/15/2003,"9,824.09","9,764.46","9,850.01","9,803.05","9,803.05"
10/14/2003,"9,763.27","9,732.31","9,812.98","9,812.98","9,812.98"
10/13/2003,"9,675.72","9,675.57","9,783.49","9,764.38","9,764.38"
10/10/2003,"9,682.90","9,656.53","9,712.24","9,674.68","9,674.68"
10/9/2003,"9,633.35","9,633.20","9,768.69","9,680.01","9,680.01"
10/8/2003,"9,653.33","9,595.28","9,672.02","9,630.90","9,630.90"
10/7/2003,"9,593.28","9,536.02","9,654.61","9,654.61","9,654.61"
10/6/2003,"9,572.39","9,562.53","9,624.91","9,594.98","9,594.98"
10/3/2003,"9,492.54","9,492.54","9,666.53","9,572.31","9,572.31"
10/2/2003,"9,464.76","9,427.65","9,511.06","9,487.80","9,487.80"
10/1/2003,"9,276.80","9,276.80","9,472.76","9,469.20","9,469.20"
9/30/2003,"9,378.10","9,230.47","9,378.10","9,275.06","9,275.06"
9/29/2003,"9,314.42","9,293.22","9,395.32","9,380.24","9,380.24"
9/26/2003,"9,342.43","9,303.82","9,358.28","9,313.08","9,313.08"
9/25/2003,"9,425.58","9,342.98","9,458.49","9,343.96","9,343.96"
9/24/2003,"9,575.97","9,423.54","9,592.67","9,425.51","9,425.51"
9/23/2003,"9,535.76","9,511.41","9,583.48","9,576.04","9,576.04"
9/22/2003,"9,641.80","9,501.72","9,641.87","9,535.41","9,535.41"
9/19/2003,"9,661.80","9,610.15","9,686.08","9,644.82","9,644.82"
9/18/2003,"9,544.04","9,538.28","9,662.84","9,659.13","9,659.13"
9/17/2003,"9,566.08","9,536.81","9,594.43","9,545.65","9,545.65"
9/16/2003,"9,449.16","9,449.16","9,571.13","9,567.34","9,567.34"
9/15/2003,"9,471.19","9,436.60","9,490.91","9,448.81","9,448.81"
9/12/2003,"9,456.88","9,380.95","9,488.32","9,471.55","9,471.55"
9/11/2003,"9,415.05","9,410.42","9,502.84","9,459.76","9,459.76"
9/10/2003,"9,504.88","9,400.38","9,504.95","9,420.46","9,420.46"
9/9/2003,"9,584.92","9,490.84","9,584.95","9,507.20","9,507.20"
9/8/2003,"9,503.41","9,503.41","9,599.34","9,586.29","9,586.29"
9/5/2003,"9,589.52","9,461.37","9,589.52","9,503.34","9,503.34"
9/4/2003,"9,569.09","9,541.72","9,609.09","9,587.90","9,587.90"
9/3/2003,"9,521.86","9,514.49","9,597.38","9,568.46","9,568.46"
9/2/2003,"9,416.67","9,389.58","9,535.97","9,523.27","9,523.27"
9/1/2003,"9,415.82","9,415.82","9,415.82","9,415.82","9,415.82"
8/29/2003,"9,373.33","9,350.07","9,421.23","9,415.82","9,415.82"
8/28/2003,"9,334.35","9,261.57","9,392.59","9,374.21","9,374.21"
8/27/2003,"9,339.82","9,306.49","9,346.98","9,333.79","9,333.79"
8/26/2003,"9,316.03","9,233.08","9,353.86","9,340.45","9,340.45"
8/25/2003,"9,349.44","9,280.94","9,350.77","9,317.64","9,317.64"
