 Date,GBPUSD Open,GBPUSD Low,GBPUSD High,GBPUSD Close,GBPUSD Adj. Close
4/25/2018,1.3976,1.3924,1.3996,1.3932,1.3932
4/24/2018,1.394,1.392,1.3986,1.3977,1.3977
4/23/2018,1.4,1.3927,1.403,1.3941,1.3941
4/20/2018,1.4087,1.4008,1.409,1.4015,1.4015
4/19/2018,1.4203,1.4072,1.4244,1.4088,1.4088
4/18/2018,1.4288,1.4174,1.4314,1.4204,1.4204
4/17/2018,1.4337,1.4283,1.4377,1.4287,1.4287
4/16/2018,1.4247,1.4232,1.4344,1.4338,1.4338
4/13/2018,1.4231,1.4222,1.4295,1.4246,1.4246
4/12/2018,1.4176,1.4146,1.4246,1.4228,1.4228
4/11/2018,1.4175,1.4163,1.4221,1.4177,1.4177
4/10/2018,1.4132,1.4121,1.4188,1.4176,1.4176
4/9/2018,1.409,1.4081,1.4161,1.4131,1.4131
4/6/2018,1.4003,1.3984,1.4104,1.4089,1.4089
4/5/2018,1.408,1.3968,1.4095,1.4004,1.4004
4/4/2018,1.4055,1.4015,1.4097,1.408,1.408
4/3/2018,1.4044,1.4023,1.4087,1.4057,1.4057
4/2/2018,1.4027,1.4022,1.4077,1.4044,1.4044
3/30/2018,1.4017,1.4014,1.406,1.4029,1.4029
3/29/2018,1.4078,1.4012,1.4096,1.4021,1.4021
3/28/2018,1.4156,1.4072,1.42,1.4076,1.4076
3/27/2018,1.423,1.4067,1.4242,1.4157,1.4157
3/26/2018,1.414,1.4132,1.4244,1.4228,1.4228
3/23/2018,1.4097,1.4086,1.4171,1.4133,1.4133
3/22/2018,1.414,1.4078,1.4193,1.4097,1.4097
3/21/2018,1.3998,1.3997,1.415,1.4141,1.4141
3/20/2018,1.4024,1.3984,1.4065,1.3998,1.3998
3/19/2018,1.3941,1.3914,1.4085,1.4024,1.4024
3/16/2018,1.3937,1.3891,1.3978,1.3947,1.3947
3/15/2018,1.3962,1.3924,1.3987,1.3937,1.3937
3/14/2018,1.3962,1.3928,1.3996,1.3962,1.3962
3/13/2018,1.3905,1.3875,1.3993,1.3963,1.3963
3/12/2018,1.3852,1.3842,1.3917,1.3906,1.3906
3/9/2018,1.381,1.3789,1.3885,1.3851,1.3851
3/8/2018,1.3895,1.3792,1.391,1.381,1.381
3/7/2018,1.3888,1.3846,1.391,1.3904,1.3904
3/6/2018,1.3849,1.3818,1.3929,1.3887,1.3887
3/5/2018,1.3801,1.3769,1.3877,1.3848,1.3848
3/2/2018,1.3775,1.3757,1.3815,1.3797,1.3797
3/1/2018,1.3761,1.3713,1.3782,1.3776,1.3776
2/28/2018,1.3908,1.3758,1.3915,1.376,1.376
2/27/2018,1.3968,1.386,1.3995,1.3908,1.3908
2/26/2018,1.3988,1.3929,1.407,1.3968,1.3968
2/23/2018,1.3954,1.3926,1.4004,1.3968,1.3968
2/22/2018,1.3917,1.3857,1.3979,1.3956,1.3956
2/21/2018,1.3995,1.3908,1.4008,1.3918,1.3918
2/20/2018,1.4001,1.3933,1.4024,1.3996,1.3996
2/19/2018,1.4014,1.3962,1.4049,1.3999,1.3999
2/16/2018,1.4099,1.3999,1.4144,1.4024,1.4024
2/15/2018,1.3999,1.3996,1.4103,1.41,1.41
2/14/2018,1.3892,1.3804,1.4016,1.3999,1.3999
2/13/2018,1.3836,1.3833,1.3924,1.3893,1.3893
2/12/2018,1.3809,1.3797,1.3874,1.3838,1.3838
2/9/2018,1.3913,1.3768,1.3986,1.3827,1.3827
2/8/2018,1.3876,1.3848,1.4063,1.3912,1.3912
2/7/2018,1.3947,1.3849,1.399,1.3881,1.3881
2/6/2018,1.3959,1.3841,1.3999,1.3951,1.3951
2/5/2018,1.4106,1.3957,1.4149,1.3961,1.3961
2/2/2018,1.426,1.4105,1.4277,1.4117,1.4117
2/1/2018,1.4191,1.4162,1.4277,1.4259,1.4259
1/31/2018,1.4148,1.4128,1.4228,1.4193,1.4193
1/30/2018,1.4074,1.3984,1.4164,1.4149,1.4149
1/29/2018,1.4139,1.4028,1.4158,1.4075,1.4075
1/26/2018,1.4136,1.4113,1.4278,1.4153,1.4153
1/25/2018,1.4244,1.4086,1.4338,1.4143,1.4143
1/24/2018,1.3981,1.3981,1.4255,1.4235,1.4235
1/23/2018,1.3985,1.3917,1.4024,1.4,1.4
1/22/2018,1.389,1.3858,1.399,1.3986,1.3986
1/19/2018,1.3894,1.3843,1.3942,1.3861,1.3861
1/18/2018,1.3828,1.3805,1.3908,1.3893,1.3893
1/17/2018,1.3792,1.3758,1.394,1.3832,1.3832
1/16/2018,1.3795,1.3744,1.3806,1.3792,1.3792
1/15/2018,1.3731,1.3727,1.3819,1.3792,1.3792
1/12/2018,1.3537,1.3534,1.3742,1.3733,1.3733
1/11/2018,1.3509,1.3459,1.3554,1.3537,1.3537
1/10/2018,1.3538,1.3484,1.3561,1.3507,1.3507
1/9/2018,1.3568,1.3509,1.3582,1.354,1.354
1/8/2018,1.3559,1.3524,1.3584,1.357,1.357
1/5/2018,1.3549,1.3524,1.3581,1.3565,1.3565
1/4/2018,1.3515,1.3506,1.3559,1.355,1.355
1/3/2018,1.3593,1.35,1.3613,1.3516,1.3516
1/2/2018,1.3513,1.3501,1.36,1.3589,1.3589
12/29/2017,1.3437,1.343,1.3538,1.3501,1.3501
12/28/2017,1.3401,1.3397,1.3456,1.3441,1.3441
12/27/2017,1.3373,1.3369,1.3429,1.3399,1.3399
12/26/2017,1.3369,1.3349,1.3389,1.3374,1.3374
12/25/2017,1.3366,1.3356,1.3396,1.3393,1.3393
12/22/2017,1.3438,1.3351,1.3438,1.3368,1.3368
12/21/2017,1.3377,1.3336,1.3388,1.3386,1.3386
12/20/2017,1.3385,1.3373,1.342,1.3375,1.3375
12/19/2017,1.3382,1.3333,1.34,1.3386,1.3386
12/18/2017,1.3316,1.3311,1.3417,1.3383,1.3383
12/15/2017,1.343,1.3305,1.3447,1.3324,1.3324
12/14/2017,1.3416,1.3366,1.3455,1.3431,1.3431
12/13/2017,1.332,1.3313,1.342,1.3419,1.3419
12/12/2017,1.3343,1.3305,1.3374,1.3317,1.3317
12/11/2017,1.3379,1.3333,1.3426,1.3339,1.3339
12/8/2017,1.3474,1.3357,1.3518,1.3402,1.3402
12/7/2017,1.339,1.3325,1.3484,1.3474,1.3474
12/6/2017,1.3492,1.3359,1.3492,1.3392,1.3392
12/5/2017,1.3479,1.3375,1.3479,1.3443,1.3443
12/4/2017,1.3441,1.3422,1.3538,1.348,1.348
12/1/2017,1.3529,1.3454,1.3549,1.3473,1.3473
11/30/2017,1.3417,1.3408,1.3547,1.3524,1.3524
11/29/2017,1.3344,1.3343,1.3445,1.3408,1.3408
11/28/2017,1.3318,1.3224,1.3382,1.3342,1.3342
11/27/2017,1.3324,1.331,1.3381,1.3319,1.3319
11/24/2017,1.3309,1.3281,1.336,1.3328,1.3328
11/23/2017,1.3323,1.3285,1.3336,1.3308,1.3308
11/22/2017,1.3242,1.3216,1.3329,1.3326,1.3326
11/21/2017,1.3234,1.3217,1.3266,1.3239,1.3239
11/20/2017,1.3219,1.3187,1.3276,1.3235,1.3235
11/17/2017,1.3193,1.3172,1.326,1.3214,1.3214
11/16/2017,1.3172,1.314,1.3206,1.3195,1.3195
11/15/2017,1.3164,1.3131,1.3211,1.3172,1.3172
11/14/2017,1.3117,1.3076,1.3185,1.3165,1.3165
11/13/2017,1.3167,1.3063,1.318,1.3116,1.3116
11/10/2017,1.3146,1.3115,1.3229,1.3193,1.3193
11/9/2017,1.3111,1.3086,1.3165,1.3146,1.3146
11/8/2017,1.3166,1.3088,1.3176,1.3116,1.3116
11/7/2017,1.317,1.3112,1.3177,1.3167,1.3167
11/6/2017,1.3071,1.3059,1.3174,1.3172,1.3172
11/3/2017,1.3061,1.3041,1.312,1.3073,1.3073
11/2/2017,1.3245,1.3045,1.3299,1.3059,1.3059
11/1/2017,1.3281,1.3241,1.3318,1.3245,1.3245
10/31/2017,1.3207,1.3193,1.3288,1.3283,1.3283
10/30/2017,1.3131,1.3124,1.3215,1.3208,1.3208
10/27/2017,1.3157,1.3075,1.3162,1.3134,1.3134
10/26/2017,1.3257,1.315,1.3279,1.316,1.316
10/25/2017,1.3139,1.3113,1.3271,1.3253,1.3253
10/24/2017,1.3197,1.3115,1.3227,1.3136,1.3136
10/23/2017,1.3185,1.3161,1.322,1.3198,1.3198
10/20/2017,1.3161,1.3089,1.32,1.3189,1.3189
10/19/2017,1.3204,1.3139,1.3228,1.3153,1.3153
10/18/2017,1.3188,1.3142,1.3205,1.3205,1.3205
10/17/2017,1.3182,1.3155,1.3286,1.3189,1.3189
10/16/2017,1.3299,1.3232,1.3311,1.3251,1.3251
10/13/2017,1.3262,1.326,1.3336,1.3289,1.3289
10/12/2017,1.3223,1.3127,1.3288,1.3264,1.3264
10/11/2017,1.3203,1.3177,1.3234,1.3224,1.3224
10/10/2017,1.314,1.3132,1.3224,1.3203,1.3203
10/9/2017,1.3095,1.3076,1.3183,1.3142,1.3142
10/6/2017,1.3118,1.303,1.3121,1.307,1.307
10/5/2017,1.3246,1.3109,1.3249,1.3119,1.3119
10/4/2017,1.3236,1.3235,1.3288,1.3248,1.3248
10/3/2017,1.3275,1.3225,1.3286,1.3238,1.3238
10/2/2017,1.3377,1.3257,1.3402,1.3277,1.3277
9/29/2017,1.3443,1.3351,1.3443,1.3396,1.3396
9/28/2017,1.3385,1.3347,1.3452,1.3444,1.3444
9/27/2017,1.346,1.3365,1.3461,1.3387,1.3387
9/26/2017,1.3466,1.341,1.3512,1.3459,1.3459
9/25/2017,1.3488,1.3432,1.3571,1.347,1.347
9/22/2017,1.3576,1.3456,1.3596,1.3458,1.3458
9/21/2017,1.3494,1.3472,1.3585,1.3579,1.3579
9/20/2017,1.3506,1.3458,1.3625,1.3494,1.3494
9/19/2017,1.3479,1.3471,1.3552,1.3496,1.3496
9/18/2017,1.3559,1.3466,1.357,1.3495,1.3495
9/15/2017,1.3391,1.3383,1.3613,1.3598,1.3598
9/14/2017,1.3212,1.3191,1.3405,1.3398,1.3398
9/13/2017,1.3287,1.3193,1.3329,1.321,1.321
9/12/2017,1.3164,1.3162,1.3298,1.3283,1.3283
9/11/2017,1.3186,1.3162,1.3221,1.3164,1.3164
9/8/2017,1.31,1.3095,1.3223,1.3201,1.3201
9/7/2017,1.3043,1.3034,1.3116,1.3102,1.3102
9/6/2017,1.3034,1.302,1.3081,1.3043,1.3043
9/5/2017,1.2926,1.2913,1.3042,1.3033,1.3033
9/4/2017,1.2961,1.2915,1.2966,1.2937,1.2937
9/1/2017,1.2919,1.2906,1.2995,1.2956,1.2956
8/31/2017,1.2925,1.2854,1.2935,1.2931,1.2931
8/30/2017,1.2917,1.2882,1.2938,1.2924,1.2924
8/29/2017,1.2936,1.2918,1.2977,1.292,1.292
8/28/2017,1.2919,1.2874,1.2943,1.2932,1.2932
8/25/2017,1.2801,1.2795,1.2887,1.2877,1.2877
8/24/2017,1.2801,1.2777,1.2837,1.2802,1.2802
8/23/2017,1.2823,1.278,1.2833,1.2799,1.2799
8/22/2017,1.29,1.2813,1.2909,1.2824,1.2824
8/21/2017,1.2873,1.2852,1.2913,1.2899,1.2899
8/18/2017,1.2869,1.2834,1.2914,1.2884,1.2884
8/17/2017,1.2891,1.2853,1.2909,1.2869,1.2869
8/16/2017,1.2867,1.2843,1.2901,1.2892,1.2892
8/15/2017,1.2961,1.2848,1.297,1.2869,1.2869
8/14/2017,1.3001,1.2959,1.3022,1.2964,1.2964
8/11/2017,1.2977,1.2946,1.3029,1.3011,1.3011
8/10/2017,1.3003,1.2953,1.3015,1.2976,1.2976
8/9/2017,1.2991,1.2969,1.3024,1.3003,1.3003
8/8/2017,1.3034,1.2953,1.3054,1.2994,1.2994
8/7/2017,1.3039,1.3015,1.3059,1.3034,1.3034
8/4/2017,1.3138,1.3025,1.3164,1.3044,1.3044
8/3/2017,1.3221,1.3114,1.326,1.3138,1.3138
8/2/2017,1.32,1.3192,1.3249,1.3223,1.3223
8/1/2017,1.3216,1.3191,1.3243,1.3205,1.3205
7/31/2017,1.3137,1.31,1.3218,1.3214,1.3214
7/28/2017,1.3065,1.3063,1.3151,1.3145,1.3145
7/27/2017,1.3121,1.3056,1.3156,1.3067,1.3067
7/26/2017,1.3022,1.3003,1.3123,1.3123,1.3123
7/25/2017,1.3029,1.3011,1.3083,1.3025,1.3025
7/24/2017,1.3014,1.2992,1.3051,1.3029,1.3029
7/21/2017,1.2973,1.2954,1.3019,1.2996,1.2996
7/20/2017,1.3021,1.2935,1.3032,1.297,1.297
7/19/2017,1.3042,1.3012,1.3052,1.3024,1.3024
7/18/2017,1.3055,1.3006,1.3121,1.304,1.304
7/17/2017,1.3101,1.3048,1.3113,1.3055,1.3055
7/14/2017,1.2941,1.2937,1.3114,1.311,1.311
7/13/2017,1.288,1.288,1.2952,1.2939,1.2939
7/12/2017,1.2845,1.2812,1.2904,1.2882,1.2882
7/11/2017,1.288,1.2832,1.2925,1.2847,1.2847
7/10/2017,1.288,1.286,1.2908,1.2882,1.2882
7/7/2017,1.2969,1.2868,1.2975,1.2881,1.2881
7/6/2017,1.2926,1.292,1.2975,1.2972,1.2972
7/5/2017,1.2926,1.2896,1.2947,1.2934,1.2934
7/4/2017,1.2937,1.2916,1.2959,1.2919,1.2919
7/3/2017,1.3007,1.2933,1.3024,1.2943,1.2943
6/30/2017,1.3002,1.2952,1.303,1.3028,1.3028
6/29/2017,1.2931,1.2924,1.301,1.3007,1.3007
6/28/2017,1.2805,1.2794,1.297,1.2926,1.2926
6/27/2017,1.272,1.2717,1.2839,1.2814,1.2814
6/26/2017,1.2739,1.2708,1.2759,1.2723,1.2723
6/23/2017,1.2682,1.2676,1.2743,1.2719,1.2719
6/21/2017,1.2627,1.259,1.2708,1.2669,1.2669
6/20/2017,1.2737,1.2606,1.2755,1.263,1.263
6/19/2017,1.2775,1.2725,1.2813,1.2737,1.2737
6/16/2017,1.2757,1.2751,1.2805,1.2778,1.2778
6/15/2017,1.2755,1.2692,1.2793,1.2756,1.2756
6/14/2017,1.2755,1.2725,1.2816,1.2752,1.2752
6/13/2017,1.2659,1.2644,1.2756,1.2755,1.2755
6/12/2017,1.2718,1.2641,1.2768,1.2659,1.2659
6/9/2017,1.2795,1.2641,1.282,1.2739,1.2739
6/8/2017,1.296,1.2909,1.2976,1.2957,1.2957
6/7/2017,1.2911,1.2889,1.2966,1.296,1.296
6/6/2017,1.2905,1.2873,1.2948,1.2911,1.2911
6/5/2017,1.2863,1.2861,1.2939,1.2904,1.2904
6/2/2017,1.2883,1.2846,1.2904,1.2889,1.2889
6/1/2017,1.2891,1.2833,1.2914,1.288,1.288
5/31/2017,1.2859,1.2774,1.2917,1.289,1.289
5/30/2017,1.284,1.2795,1.2884,1.2859,1.2859
5/29/2017,1.2805,1.2804,1.285,1.2842,1.2842
5/26/2017,1.2941,1.2777,1.2947,1.2805,1.2805
5/25/2017,1.2971,1.2933,1.2999,1.2942,1.2942
5/24/2017,1.2954,1.2927,1.2998,1.2977,1.2977
5/23/2017,1.3005,1.2957,1.303,1.2961,1.2961
5/22/2017,1.3006,1.2966,1.304,1.3,1.3
5/19/2017,1.2939,1.2928,1.304,1.3035,1.3035
5/18/2017,1.2968,1.2913,1.3048,1.2943,1.2943
5/17/2017,1.2918,1.2909,1.2988,1.2969,1.2969
5/16/2017,1.2899,1.2867,1.2947,1.2918,1.2918
5/15/2017,1.2888,1.2882,1.2939,1.2896,1.2896
5/12/2017,1.2885,1.2846,1.2899,1.2884,1.2884
5/11/2017,1.2939,1.2851,1.2949,1.2886,1.2886
5/10/2017,1.2933,1.2928,1.2987,1.2938,1.2938
5/9/2017,1.2939,1.2904,1.2958,1.2934,1.2934
5/8/2017,1.2985,1.293,1.2989,1.2941,1.2941
5/5/2017,1.2923,1.2902,1.2984,1.2977,1.2977
5/4/2017,1.2868,1.2832,1.2929,1.2924,1.2924
5/3/2017,1.2939,1.2866,1.2948,1.2867,1.2867
5/2/2017,1.2886,1.2865,1.294,1.2939,1.2939
5/1/2017,1.2951,1.2883,1.2966,1.2886,1.2886
4/28/2017,1.2904,1.2889,1.2965,1.2951,1.2951
4/27/2017,1.2849,1.2839,1.2917,1.2904,1.2904
4/26/2017,1.2841,1.2805,1.2863,1.2848,1.2848
4/25/2017,1.2796,1.2775,1.2846,1.2842,1.2842
4/24/2017,1.2844,1.2773,1.287,1.2796,1.2796
4/21/2017,1.2813,1.2757,1.2835,1.2817,1.2817
4/20/2017,1.2777,1.2773,1.2847,1.2813,1.2813
4/19/2017,1.2841,1.2771,1.286,1.2777,1.2777
4/18/2017,1.2565,1.2516,1.2905,1.2841,1.2841
4/17/2017,1.253,1.2524,1.2596,1.2565,1.2565
4/14/2017,1.2503,1.2501,1.2535,1.2523,1.2523
4/13/2017,1.254,1.2501,1.2574,1.2503,1.2503
4/12/2017,1.2491,1.248,1.2548,1.254,1.254
4/11/2017,1.2415,1.2404,1.2495,1.2491,1.2491
4/10/2017,1.2376,1.2351,1.2429,1.2415,1.2415
4/7/2017,1.247,1.2366,1.2478,1.2371,1.2371
4/6/2017,1.2483,1.245,1.2506,1.247,1.247
4/5/2017,1.244,1.2423,1.2498,1.2483,1.2483
4/4/2017,1.2486,1.2419,1.2496,1.244,1.244
4/3/2017,1.2548,1.2466,1.2567,1.2486,1.2486
3/31/2017,1.2469,1.2434,1.2558,1.255,1.255
3/30/2017,1.2434,1.2403,1.2524,1.2468,1.2468
3/29/2017,1.245,1.2377,1.2476,1.2434,1.2434
3/28/2017,1.2559,1.2441,1.2596,1.245,1.245
3/27/2017,1.2488,1.2476,1.2615,1.2559,1.2559
3/24/2017,1.2521,1.2469,1.2522,1.2473,1.2473
3/23/2017,1.2485,1.2463,1.2531,1.2521,1.2521
3/22/2017,1.2479,1.2424,1.2507,1.2485,1.2485
3/21/2017,1.2358,1.2341,1.2494,1.2478,1.2478
3/20/2017,1.2399,1.2335,1.2436,1.2358,1.2358
3/17/2017,1.236,1.2324,1.2405,1.2396,1.2396
3/16/2017,1.2291,1.2241,1.2377,1.236,1.236
3/15/2017,1.2153,1.2146,1.2309,1.2291,1.2291
3/14/2017,1.2219,1.211,1.2224,1.2153,1.2153
3/13/2017,1.2171,1.2147,1.2251,1.2219,1.2219
3/10/2017,1.2165,1.214,1.2189,1.2167,1.2167
3/9/2017,1.2169,1.2135,1.2195,1.2165,1.2165
3/8/2017,1.22,1.2139,1.2214,1.2168,1.2168
3/7/2017,1.2236,1.217,1.2252,1.22,1.22
3/6/2017,1.2282,1.2224,1.2301,1.2236,1.2236
3/3/2017,1.2268,1.2215,1.23,1.2291,1.2291
3/2/2017,1.2292,1.2243,1.2307,1.2267,1.2267
3/1/2017,1.238,1.228,1.2405,1.2293,1.2293
2/28/2017,1.2442,1.2375,1.2471,1.238,1.238
2/27/2017,1.2468,1.2384,1.2491,1.2442,1.2442
2/24/2017,1.2556,1.2448,1.257,1.2462,1.2462
2/23/2017,1.245,1.2428,1.2561,1.2556,1.2556
2/22/2017,1.2473,1.2424,1.2508,1.245,1.245
2/21/2017,1.2463,1.2402,1.2481,1.2473,1.2473
2/20/2017,1.2412,1.2396,1.2483,1.2463,1.2463
2/17/2017,1.2489,1.2388,1.2511,1.2412,1.2412
2/16/2017,1.2461,1.2455,1.2524,1.2489,1.2489
2/15/2017,1.2468,1.2383,1.2481,1.2461,1.2461
2/14/2017,1.2526,1.2444,1.2548,1.2468,1.2468
2/13/2017,1.2484,1.2456,1.2539,1.2526,1.2526
2/10/2017,1.2496,1.244,1.2522,1.2491,1.2491
2/9/2017,1.2541,1.2491,1.2582,1.2497,1.2497
2/8/2017,1.2509,1.2475,1.255,1.2541,1.2541
2/7/2017,1.2469,1.2347,1.2546,1.2509,1.2509
2/6/2017,1.2497,1.2428,1.2509,1.2469,1.2469
2/3/2017,1.2527,1.246,1.2538,1.2484,1.2484
2/2/2017,1.2659,1.2518,1.2706,1.2527,1.2527
2/1/2017,1.2579,1.2543,1.268,1.2659,1.2659
1/31/2017,1.2486,1.2413,1.2597,1.2579,1.2579
1/30/2017,1.2558,1.2466,1.2601,1.2486,1.2486
1/27/2017,1.2597,1.2517,1.2606,1.2555,1.2555
1/26/2017,1.2634,1.2557,1.2673,1.2597,1.2597
1/25/2017,1.2521,1.2491,1.2639,1.2634,1.2634
1/24/2017,1.2536,1.2419,1.2545,1.252,1.252
1/23/2017,1.2358,1.2331,1.2538,1.2535,1.2535
1/20/2017,1.2341,1.2261,1.238,1.2375,1.2375
1/19/2017,1.2261,1.2254,1.2342,1.2342,1.2342
1/18/2017,1.2414,1.2255,1.2415,1.2261,1.2261
1/17/2017,1.2047,1.2018,1.2416,1.2414,1.2414
1/16/2017,1.2056,1.1986,1.2085,1.2047,1.2047
1/13/2017,1.2162,1.2122,1.2233,1.2182,1.2182
1/12/2017,1.2213,1.2153,1.2317,1.2162,1.2162
1/11/2017,1.2177,1.2039,1.2272,1.2213,1.2213
1/10/2017,1.2163,1.2108,1.219,1.2177,1.2177
1/9/2017,1.2271,1.2125,1.2278,1.2163,1.2163
1/6/2017,1.2418,1.2261,1.2431,1.2287,1.2287
1/5/2017,1.2323,1.227,1.2432,1.2419,1.2419
1/4/2017,1.2237,1.2221,1.2353,1.2323,1.2323
1/3/2017,1.2278,1.22,1.2307,1.2237,1.2237
1/2/2017,1.2334,1.2275,1.2356,1.2278,1.2278
12/30/2016,1.226,1.2247,1.2388,1.234,1.234
12/29/2016,1.2226,1.221,1.2275,1.2261,1.2261
12/28/2016,1.2271,1.2201,1.2297,1.2226,1.2226
12/27/2016,1.2282,1.2241,1.2289,1.2271,1.2271
12/26/2016,1.2273,1.2265,1.2305,1.2282,1.2282
12/23/2016,1.2283,1.2229,1.2299,1.2282,1.2282
12/22/2016,1.2353,1.2277,1.2379,1.2283,1.2283
12/21/2016,1.2368,1.2324,1.2391,1.2353,1.2353
12/20/2016,1.2395,1.2313,1.2409,1.2368,1.2368
12/19/2016,1.2496,1.2356,1.2504,1.2395,1.2395
12/16/2016,1.2418,1.2383,1.2509,1.2496,1.2496
12/15/2016,1.2564,1.2376,1.2568,1.2418,1.2418
12/14/2016,1.2658,1.2531,1.2722,1.2564,1.2564
12/13/2016,1.2679,1.2654,1.2728,1.2658,1.2658
12/12/2016,1.257,1.2546,1.27,1.2679,1.2679
12/9/2016,1.2586,1.2553,1.2621,1.2572,1.2572
12/8/2016,1.2625,1.2549,1.2705,1.2586,1.2586
12/7/2016,1.2678,1.257,1.2683,1.2626,1.2626
12/6/2016,1.2732,1.2657,1.2775,1.2678,1.2678
12/5/2016,1.2722,1.2628,1.2745,1.2732,1.2732
12/2/2016,1.2591,1.257,1.2738,1.2729,1.2729
12/1/2016,1.2506,1.2505,1.2696,1.2591,1.2591
11/30/2016,1.2492,1.242,1.2523,1.2506,1.2506
11/29/2016,1.2416,1.2389,1.2526,1.2493,1.2493
11/28/2016,1.2491,1.2386,1.2532,1.2416,1.2416
11/25/2016,1.2451,1.2416,1.2487,1.2477,1.2477
11/24/2016,1.2442,1.2402,1.2495,1.2451,1.2451
11/23/2016,1.2423,1.2361,1.2469,1.2443,1.2443
11/22/2016,1.2494,1.2385,1.2513,1.2423,1.2423
11/21/2016,1.2338,1.2313,1.2511,1.2494,1.2494
11/18/2016,1.2417,1.2302,1.2436,1.2342,1.2342
11/17/2016,1.2443,1.2409,1.2505,1.2417,1.2417
11/16/2016,1.2457,1.241,1.2503,1.2443,1.2443
11/15/2016,1.2491,1.238,1.2529,1.2457,1.2457
11/14/2016,1.2615,1.2444,1.2618,1.249,1.249
11/11/2016,1.2555,1.2526,1.2674,1.2596,1.2596
11/10/2016,1.2406,1.2378,1.2585,1.2555,1.2555
11/9/2016,1.2379,1.2354,1.2547,1.2406,1.2406
11/8/2016,1.2396,1.2361,1.244,1.2379,1.2379
11/7/2016,1.251,1.2379,1.2528,1.2396,1.2396
11/4/2016,1.2461,1.2449,1.2557,1.2517,1.2517
11/3/2016,1.2304,1.2298,1.2494,1.2461,1.2461
11/2/2016,1.2243,1.2221,1.2354,1.2304,1.2304
11/1/2016,1.2242,1.2206,1.228,1.2243,1.2243
10/31/2016,1.2183,1.2141,1.2249,1.2242,1.2242
10/28/2016,1.2164,1.2114,1.2212,1.2185,1.2185
10/27/2016,1.2247,1.2149,1.2272,1.2164,1.2164
10/26/2016,1.2188,1.2157,1.2249,1.2247,1.2247
10/25/2016,1.2238,1.2083,1.2244,1.2188,1.2188
10/24/2016,1.2226,1.2186,1.2249,1.2238,1.2238
10/21/2016,1.2254,1.2172,1.226,1.2234,1.2234
10/20/2016,1.2285,1.221,1.2298,1.2254,1.2254
10/19/2016,1.2298,1.2254,1.2332,1.2285,1.2285
10/18/2016,1.2183,1.2179,1.2325,1.2298,1.2298
10/17/2016,1.2192,1.2127,1.2205,1.2183,1.2183
10/14/2016,1.2254,1.2169,1.2262,1.2191,1.2191
10/13/2016,1.2204,1.2133,1.2272,1.2254,1.2254
10/12/2016,1.2122,1.2106,1.2325,1.2204,1.2204
10/11/2016,1.2362,1.209,1.2376,1.2123,1.2123
10/10/2016,1.2436,1.2345,1.2472,1.2362,1.2362
10/7/2016,1.2616,1.1841,1.2623,1.2434,1.2434
10/6/2016,1.2749,1.2602,1.276,1.2616,1.2616
10/5/2016,1.2728,1.2686,1.2771,1.2749,1.2749
10/4/2016,1.2842,1.272,1.2861,1.2728,1.2728
10/3/2016,1.2941,1.2818,1.2953,1.2842,1.2842
9/30/2016,1.2968,1.2937,1.3023,1.2972,1.2972
9/29/2016,1.3019,1.2955,1.3059,1.2968,1.2968
9/28/2016,1.3023,1.298,1.3032,1.3019,1.3019
9/27/2016,1.2975,1.2937,1.3026,1.3023,1.3023
9/26/2016,1.2951,1.2917,1.2987,1.2975,1.2975
9/23/2016,1.3078,1.2915,1.3088,1.2966,1.2966
9/22/2016,1.3032,1.3028,1.3121,1.3078,1.3078
9/21/2016,1.2988,1.2946,1.3047,1.3032,1.3032
9/20/2016,1.303,1.2947,1.3065,1.2988,1.2988
9/19/2016,1.3017,1.2996,1.3091,1.303,1.303
9/16/2016,1.3239,1.2998,1.3248,1.3002,1.3002
9/15/2016,1.3235,1.318,1.3279,1.3239,1.3239
9/14/2016,1.3193,1.3139,1.3241,1.3235,1.3235
9/13/2016,1.3337,1.3168,1.3341,1.3193,1.3193
9/12/2016,1.3267,1.3236,1.3347,1.3337,1.3337
9/9/2016,1.3295,1.324,1.3336,1.3267,1.3267
9/8/2016,1.3341,1.3284,1.3376,1.3295,1.3295
9/7/2016,1.344,1.3319,1.3441,1.3341,1.3341
9/6/2016,1.3304,1.3297,1.3445,1.344,1.344
9/5/2016,1.3288,1.3282,1.3376,1.3304,1.3304
9/2/2016,1.3268,1.3253,1.3352,1.3294,1.3294
9/1/2016,1.3138,1.3129,1.3318,1.3268,1.3268
8/31/2016,1.308,1.3067,1.3158,1.3138,1.3138
8/30/2016,1.3106,1.306,1.312,1.308,1.308
8/29/2016,1.3151,1.306,1.3172,1.3106,1.3106
8/26/2016,1.3192,1.3122,1.3279,1.3137,1.3137
8/25/2016,1.3232,1.3169,1.3264,1.3192,1.3192
8/24/2016,1.3198,1.3162,1.3273,1.3232,1.3232
8/23/2016,1.3137,1.3129,1.3211,1.3198,1.3198
8/22/2016,1.306,1.3035,1.3157,1.3137,1.3137
8/19/2016,1.3168,1.3024,1.3185,1.3075,1.3075
8/18/2016,1.3042,1.3037,1.3173,1.3168,1.3168
8/17/2016,1.3046,1.2979,1.3086,1.3042,1.3042
8/16/2016,1.288,1.2878,1.3051,1.3046,1.3046
8/15/2016,1.2924,1.2866,1.2945,1.288,1.288
8/12/2016,1.2956,1.2904,1.3035,1.292,1.292
