 Date,N100 Open,N100 Low,N100 High,N100 Close,N100 Adj. Close,N100 SMA (200D),N100 SMA (50D)
11/14/2018,985.34,978.96,997.51,988.3,988.3,"1,039.74","1,016.42"
11/13/2018,989.2,984.78,994.66,993.46,993.46,"1,040.09","1,017.30"
11/12/2018,998.89,986.07,"1,000.78",986.19,986.19,"1,040.44","1,018.39"
11/9/2018,992.56,988.79,995.37,994.39,994.39,"1,040.82","1,019.86"
11/8/2018,"1,001.59",995.84,"1,005.66",997.76,997.76,"1,041.19","1,021.14"
11/7/2018,992,992,"1,000.94",999.21,999.21,"1,041.57","1,022.61"
11/6/2018,991.49,984,991.64,986.43,986.43,"1,041.89","1,024.15"
11/5/2018,991.12,988.79,994.07,989.44,989.44,"1,042.30","1,025.89"
11/2/2018,999.84,990.93,"1,002.42",991.01,991.01,"1,042.73","1,027.56"
11/1/2018,983.97,983.05,992.26,987.44,987.44,"1,043.16","1,029.04"
10/31/2018,979.92,979.49,988.95,985.64,985.64,"1,043.60","1,030.56"
10/30/2018,970.09,957.4,972.32,966.29,966.29,"1,044.01","1,032.12"
10/29/2018,963.79,963.79,976.88,968.64,968.64,"1,044.51","1,034.03"
10/26/2018,965.49,951.33,965.69,964.6,964.6,"1,045.00","1,035.82"
10/25/2018,958.84,957.08,975.82,975.01,975.01,"1,045.51","1,037.55"
10/24/2018,973.6,967.14,983.74,967.69,967.69,"1,045.97","1,039.10"
10/23/2018,975.22,967.1,978.1,968.77,968.77,"1,046.45","1,040.65"
10/22/2018,"1,001.66",986.67,"1,001.66",986.91,986.91,"1,046.94","1,042.50"
10/19/2018,997.03,986.96,999.4,993.91,993.91,"1,047.36","1,043.98"
10/18/2018,"1,001.56",996.07,"1,006.41",996.22,996.22,"1,047.71","1,045.36"
10/17/2018,"1,009.24",996.47,"1,012.91","1,001.12","1,001.12","1,048.03","1,047.00"
10/16/2018,988.65,986.88,"1,005.11","1,004.38","1,004.38","1,048.29","1,048.54"
10/15/2018,988.63,981.31,989.88,988.36,988.36,"1,048.45","1,050.08"
10/12/2018,"1,000.00",988.77,"1,000.42",988.77,988.77,"1,048.67","1,051.81"
10/11/2018,994.04,989.43,"1,002.87",990.24,990.24,"1,048.89","1,053.53"
10/10/2018,"1,031.11","1,008.51","1,031.24","1,008.74","1,008.74","1,049.12","1,055.12"
10/9/2018,"1,029.72","1,019.94","1,032.45","1,030.96","1,030.96","1,049.29","1,056.47"
10/8/2018,"1,035.99","1,026.63","1,037.73","1,028.10","1,028.10","1,049.34","1,057.41"
10/5/2018,"1,047.25","1,038.16","1,048.26","1,038.87","1,038.87","1,049.42","1,058.36"
10/4/2018,"1,060.53","1,046.44","1,060.93","1,047.60","1,047.60","1,049.42","1,059.20"
10/3/2018,"1,060.66","1,058.11","1,065.91","1,063.77","1,063.77","1,049.41","1,059.77"
10/2/2018,"1,058.09","1,051.66","1,058.55","1,056.86","1,056.86","1,049.35","1,059.94"
10/1/2018,"1,060.93","1,060.33","1,065.81","1,063.39","1,063.39","1,049.25","1,060.25"
9/28/2018,"1,065.49","1,055.10","1,067.13","1,060.91","1,060.91","1,049.13","1,060.25"
9/27/2018,"1,063.96","1,061.01","1,070.67","1,069.42","1,069.42","1,049.05","1,060.38"
9/26/2018,"1,063.56","1,061.26","1,066.18","1,066.18","1,066.18","1,048.96","1,060.37"
9/25/2018,"1,060.27","1,060.26","1,066.20","1,063.07","1,063.07","1,048.85","1,060.46"
9/24/2018,"1,061.98","1,058.47","1,063.31","1,060.49","1,060.49","1,048.76","1,060.49"
9/21/2018,"1,059.87","1,059.87","1,065.52","1,063.94","1,063.94","1,048.67","1,060.54"
9/20/2018,"1,048.43","1,048.43","1,058.87","1,057.22","1,057.22","1,048.55","1,060.58"
9/19/2018,"1,045.45","1,044.09","1,049.46","1,047.71","1,047.71","1,048.48","1,060.68"
9/18/2018,"1,042.83","1,040.96","1,049.10","1,045.59","1,045.59","1,048.45","1,060.78"
9/17/2018,"1,041.57","1,038.88","1,044.44","1,042.32","1,042.32","1,048.37","1,061.17"
9/14/2018,"1,043.31","1,041.28","1,044.64","1,042.70","1,042.70","1,048.36","1,061.51"
9/13/2018,"1,039.43","1,038.78","1,045.75","1,038.95","1,038.95","1,048.36","1,061.73"
9/12/2018,"1,035.44","1,034.73","1,041.65","1,039.86","1,039.86","1,048.38","1,061.95"
9/11/2018,"1,035.32","1,027.85","1,035.47","1,034.19","1,034.19","1,048.37","1,062.03"
9/10/2018,"1,028.03","1,027.81","1,036.82","1,033.24","1,033.24","1,048.41","1,062.22"
9/7/2018,"1,028.78","1,022.99","1,030.75","1,029.38","1,029.38","1,048.44","1,062.27"
9/6/2018,"1,030.81","1,027.23","1,035.72","1,027.23","1,027.23","1,048.48","1,062.58"
9/5/2018,"1,044.78","1,032.55","1,045.15","1,032.62","1,032.62","1,048.54","1,062.76"
9/4/2018,"1,061.62","1,044.57","1,062.72","1,047.83","1,047.83","1,048.55","1,063.01"
9/3/2018,"1,057.52","1,055.14","1,060.22","1,059.41","1,059.41","1,048.46","1,062.76"
8/31/2018,"1,069.05","1,057.54","1,069.10","1,058.73","1,058.73","1,048.34","1,062.27"
8/30/2018,"1,074.98","1,069.46","1,075.16","1,071.34","1,071.34","1,048.19","1,062.19"
8/29/2018,"1,075.33","1,071.50","1,076.47","1,075.98","1,075.98","1,048.00","1,061.60"
8/28/2018,"1,075.31","1,073.05","1,077.70","1,073.33","1,073.33","1,047.82","1,061.06"
8/27/2018,"1,069.05","1,067.99","1,074.19","1,072.97","1,072.97","1,047.68","1,060.61"
8/24/2018,"1,064.07","1,063.54","1,068.58","1,065.10","1,065.10","1,047.58","1,060.42"
8/23/2018,"1,064.04","1,063.39","1,066.93","1,063.48","1,063.48","1,047.58","1,060.50"
8/22/2018,"1,059.80","1,059.80","1,066.48","1,063.52","1,063.52","1,047.59","1,060.73"
8/21/2018,"1,056.66","1,055.94","1,065.20","1,061.85","1,061.85","1,047.62","1,060.73"
8/20/2018,"1,054.06","1,053.10","1,060.76","1,057.97","1,057.97","1,047.67","1,060.74"
8/17/2018,"1,053.80","1,045.31","1,055.24","1,051.14","1,051.14","1,047.73","1,060.87"
8/16/2018,"1,049.18","1,045.87","1,054.06","1,052.92","1,052.92","1,047.83","1,060.99"
8/15/2018,"1,063.82","1,041.57","1,064.00","1,045.03","1,045.03","1,047.90","1,061.08"
8/14/2018,"1,065.30","1,059.18","1,067.49","1,061.29","1,061.29","1,048.00","1,061.38"
8/13/2018,"1,060.30","1,056.66","1,063.07","1,060.97","1,060.97","1,048.01","1,061.42"
8/10/2018,"1,070.28","1,058.14","1,071.50","1,062.51","1,062.51","1,048.00","1,061.50"
8/9/2018,"1,074.86","1,072.10","1,078.60","1,078.52","1,078.52","1,047.91","1,061.45"
8/8/2018,"1,080.56","1,076.86","1,082.66","1,077.88","1,077.88","1,047.78","1,060.96"
8/7/2018,"1,077.36","1,076.97","1,084.11","1,081.31","1,081.31","1,047.65","1,060.46"
8/6/2018,"1,076.40","1,071.87","1,078.93","1,074.99","1,074.99","1,047.49","1,060.16"
8/3/2018,"1,073.35","1,071.34","1,077.01","1,075.09","1,075.09","1,047.36","1,060.10"
8/2/2018,"1,072.46","1,066.87","1,073.78","1,069.68","1,069.68","1,047.25","1,060.04"
8/1/2018,"1,081.35","1,075.14","1,081.67","1,075.85","1,075.85","1,047.15","1,060.16"
7/31/2018,"1,075.79","1,073.98","1,081.20","1,078.16","1,078.16","1,047.02","1,060.39"
7/30/2018,"1,076.01","1,075.06","1,079.38","1,075.87","1,075.87","1,046.87","1,060.55"
7/27/2018,"1,074.95","1,074.87","1,081.36","1,080.72","1,080.72","1,046.73","1,060.66"
7/26/2018,"1,074.84","1,069.56","1,076.04","1,076.03","1,076.03","1,046.56","1,060.71"
7/25/2018,"1,074.17","1,070.27","1,075.67","1,072.27","1,072.27","1,046.41","1,060.66"
7/24/2018,"1,067.14","1,065.34","1,075.34","1,072.30","1,072.30","1,046.28","1,060.65"
7/23/2018,"1,064.83","1,061.23","1,065.61","1,063.62","1,063.62","1,046.13","1,060.63"
7/20/2018,"1,067.34","1,058.71","1,071.70","1,067.38","1,067.38","1,046.05","1,060.77"
7/19/2018,"1,069.66","1,066.08","1,070.79","1,068.53","1,068.53","1,045.94","1,060.83"
7/18/2018,"1,068.92","1,068.74","1,072.41","1,070.94","1,070.94","1,045.82","1,060.86"
7/17/2018,"1,062.45","1,057.77","1,065.46","1,064.64","1,064.64","1,045.67","1,060.72"
7/16/2018,"1,066.43","1,061.75","1,068.74","1,062.74","1,062.74","1,045.53","1,060.74"
7/13/2018,"1,065.03","1,064.20","1,068.13","1,066.17","1,066.17","1,045.37","1,060.75"
7/12/2018,"1,055.05","1,052.57","1,062.10","1,061.95","1,061.95","1,045.17","1,060.59"
7/11/2018,"1,057.90","1,052.89","1,058.82","1,052.89","1,052.89","1,044.99","1,060.62"
7/10/2018,"1,060.79","1,059.98","1,066.00","1,065.22","1,065.22","1,044.84","1,060.83"
7/9/2018,"1,058.66","1,057.10","1,062.11","1,059.06","1,059.06","1,044.62","1,060.72"
7/6/2018,"1,054.09","1,048.25","1,055.21","1,053.74","1,053.74","1,044.43","1,060.66"
7/5/2018,"1,044.77","1,044.26","1,055.26","1,050.13","1,050.13","1,044.26","1,060.56"
7/4/2018,"1,042.83","1,041.55","1,045.87","1,043.72","1,043.72","1,044.10","1,060.66"
7/3/2018,"1,040.77","1,037.75","1,046.94","1,043.61","1,043.61","1,043.98","1,060.86"
7/2/2018,"1,034.18","1,029.80","1,038.80","1,035.81","1,035.81","1,043.84","1,060.99"
6/29/2018,"1,046.61","1,044.18","1,050.66","1,044.81","1,044.81","1,043.76","1,061.24"
6/28/2018,"1,041.62","1,031.18","1,046.97","1,036.49","1,036.49","1,043.63","1,061.32"
6/27/2018,"1,037.26","1,029.71","1,051.61","1,044.79","1,044.79","1,043.53","1,061.49"
6/26/2018,"1,038.69","1,035.63","1,041.33","1,035.63","1,035.63","1,043.36","1,061.33"
6/25/2018,"1,048.83","1,034.77","1,051.24","1,034.77","1,034.77","1,043.18","1,061.38"
6/22/2018,"1,044.12","1,043.92","1,055.08","1,054.80","1,054.80","1,043.00","1,061.42"
6/21/2018,"1,051.69","1,039.51","1,054.41","1,041.82","1,041.82","1,042.70","1,060.97"
6/20/2018,"1,053.56","1,048.83","1,057.05","1,048.83","1,048.83","1,042.45","1,060.87"
6/19/2018,"1,049.46","1,046.28","1,052.41","1,050.75","1,050.75","1,042.18","1,060.46"
6/18/2018,"1,063.47","1,063.47","1,063.47","1,063.47","1,063.47","1,041.91","1,060.00"
6/15/2018,"1,077.21","1,069.46","1,080.94","1,069.46","1,069.46","1,041.55","1,059.34"
6/14/2018,"1,058.16","1,055.81","1,077.83","1,075.04","1,075.04","1,041.14","1,058.07"
6/13/2018,"1,063.11","1,061.80","1,067.31","1,063.49","1,063.49","1,040.66","1,056.73"
6/12/2018,"1,068.66","1,061.06","1,069.17","1,062.07","1,062.07","1,040.27","1,055.70"
6/11/2018,"1,060.96","1,060.08","1,065.61","1,064.43","1,064.43","1,039.93","1,054.59"
6/8/2018,"1,051.81","1,049.14","1,058.81","1,057.54","1,057.54","1,039.58","1,053.35"
6/7/2018,"1,064.66","1,055.52","1,066.84","1,057.38","1,057.38","1,039.27","1,052.01"
6/6/2018,"1,064.59","1,053.25","1,065.80","1,060.08","1,060.08","1,038.98","1,050.79"
6/5/2018,"1,064.13","1,063.09","1,072.65","1,063.09","1,063.09","1,038.63","1,049.79"
6/4/2018,"1,066.31","1,064.21","1,068.02","1,065.05","1,065.05","1,038.29","1,048.99"
6/1/2018,"1,056.19","1,056.19","1,063.28","1,059.77","1,059.77","1,037.98","1,048.19"
5/30/2018,"1,051.69","1,046.66","1,055.20","1,053.94","1,053.94","1,037.71","1,047.38"
5/29/2018,"1,059.37","1,044.21","1,061.37","1,052.84","1,052.84","1,037.44","1,046.89"
5/28/2018,"1,075.86","1,063.22","1,077.52","1,066.52","1,066.52","1,037.16","1,046.36"
5/25/2018,"1,076.32","1,066.96","1,079.63","1,071.81","1,071.81","1,036.76","1,045.45"
5/24/2018,"1,077.86","1,068.45","1,081.35","1,072.27","1,072.27","1,036.38","1,044.49"
5/23/2018,"1,084.67","1,071.76","1,084.67","1,075.71","1,075.71","1,036.04","1,043.70"
5/22/2018,"1,086.83","1,085.38","1,090.20","1,087.39","1,087.39","1,035.74","1,042.79"
5/21/2018,"1,083.60","1,083.60","1,089.34","1,086.14","1,086.14","1,035.37","1,041.56"
5/18/2018,"1,081.54","1,079.37","1,087.00","1,081.35","1,081.35","1,035.00","1,040.09"
5/17/2018,"1,074.24","1,073.95","1,083.43","1,083.43","1,083.43","1,034.60","1,038.65"
5/16/2018,"1,070.26","1,069.16","1,074.04","1,073.57","1,073.57","1,034.16","1,037.11"
5/15/2018,"1,068.59","1,067.96","1,073.70","1,071.49","1,071.49","1,033.80","1,035.60"
5/14/2018,"1,070.50","1,068.19","1,071.49","1,071.23","1,071.23","1,033.42","1,034.54"
5/11/2018,"1,069.47","1,067.77","1,071.15","1,070.68","1,070.68","1,033.07","1,033.68"
5/10/2018,"1,070.39","1,070.39","1,070.39","1,070.39","1,070.39","1,032.77","1,032.91"
5/9/2018,"1,069.90","1,069.90","1,069.90","1,069.90","1,069.90","1,032.46","1,032.16"
5/8/2018,"1,063.98","1,063.98","1,063.98","1,063.98","1,063.98","1,032.11","1,031.30"
5/7/2018,"1,062.20","1,061.17","1,065.98","1,065.98","1,065.98","1,031.77","1,030.50"
5/4/2018,"1,058.63","1,058.19","1,063.02","1,063.02","1,063.02","1,031.41","1,029.65"
5/3/2018,"1,060.75","1,055.91","1,062.23","1,058.06","1,058.06","1,031.13","1,028.82"
5/2/2018,"1,061.94","1,061.52","1,067.03","1,063.32","1,063.32","1,030.89","1,027.99"
4/30/2018,"1,056.69","1,056.16","1,063.75","1,063.55","1,063.55","1,030.57","1,027.14"
4/27/2018,"1,055.66","1,055.49","1,060.59","1,059.94","1,059.94","1,030.30","1,026.06"
4/26/2018,"1,047.81","1,046.04","1,056.90","1,055.97","1,055.97","1,030.04","1,024.90"
4/25/2018,"1,048.92","1,044.06","1,053.39","1,048.80","1,048.80","1,029.79","1,023.63"
4/24/2018,"1,051.48","1,049.99","1,055.68","1,055.12","1,055.12","1,029.56","1,022.63"
4/23/2018,"1,048.09","1,045.32","1,053.71","1,053.47","1,053.47","1,029.23","1,021.28"
4/20/2018,"1,048.75","1,045.67","1,053.17","1,050.02","1,050.02","1,028.93","1,020.23"
4/19/2018,"1,050.43","1,046.84","1,050.92","1,048.44","1,048.44","1,028.63","1,019.66"
4/18/2018,"1,045.80","1,045.00","1,049.25","1,049.04","1,049.04","1,028.34","1,018.73"
4/17/2018,"1,039.07","1,037.71","1,047.75","1,044.91","1,044.91","1,028.07","1,018.30"
4/16/2018,"1,038.96","1,034.15","1,039.06","1,036.83","1,036.83","1,027.82","1,018.27"
4/13/2018,"1,038.60","1,035.87","1,041.58","1,037.88","1,037.88","1,027.62","1,018.72"
4/12/2018,"1,033.00","1,029.70","1,037.57","1,037.08","1,037.08","1,027.37","1,019.22"
4/11/2018,"1,035.13","1,029.41","1,035.89","1,031.99","1,031.99","1,027.14","1,019.72"
4/10/2018,"1,034.91","1,032.55","1,037.40","1,036.99","1,036.99","1,027.02","1,020.48"
4/9/2018,"1,029.24","1,024.94","1,032.24","1,028.45","1,028.45","1,026.90","1,021.19"
4/6/2018,"1,027.03","1,025.12","1,031.32","1,027.42","1,027.42","1,026.85","1,021.90"
4/5/2018,"1,019.83","1,019.09","1,031.79","1,030.88","1,030.88","1,026.78","1,022.70"
4/4/2018,"1,008.52",996.93,"1,010.58","1,005.53","1,005.53","1,026.72","1,023.61"
4/3/2018,"1,005.84","1,001.52","1,011.33","1,008.44","1,008.44","1,026.78","1,025.05"
3/29/2018,"1,010.76","1,006.44","1,016.68","1,011.72","1,011.72","1,026.84","1,026.35"
3/28/2018,994.54,988.26,"1,006.86","1,006.86","1,006.86","1,026.91","1,027.47"
3/27/2018,"1,004.79",999.85,"1,007.21","1,002.01","1,002.01","1,026.96","1,028.67"
3/26/2018,998.8,986.63,"1,002.58",990.98,990.98,"1,027.00","1,029.98"
3/23/2018,"1,000.21",989.21,"1,002.52",996.32,996.32,"1,027.11","1,031.49"
3/22/2018,"1,015.85","1,001.43","1,022.19","1,009.74","1,009.74","1,027.21","1,032.90"
3/21/2018,"1,026.20","1,019.44","1,026.26","1,023.45","1,023.45","1,027.22","1,033.96"
3/20/2018,"1,021.00","1,016.78","1,025.84","1,025.01","1,025.01","1,027.22","1,034.83"
3/19/2018,"1,026.68","1,016.76","1,026.72","1,019.19","1,019.19","1,027.19","1,035.74"
3/16/2018,"1,025.81","1,025.76","1,032.86","1,029.47","1,029.47","1,027.19","1,036.64"
3/15/2018,"1,024.61","1,020.39","1,027.78","1,026.42","1,026.42","1,027.13","1,037.28"
3/14/2018,"1,022.78","1,019.12","1,028.56","1,020.95","1,020.95","1,027.13","1,037.79"
3/13/2018,"1,033.56","1,020.71","1,036.51","1,023.93","1,023.93","1,027.18","1,038.13"
3/12/2018,"1,035.66","1,029.60","1,036.83","1,032.40","1,032.40","1,027.19","1,038.27"
3/9/2018,"1,024.30","1,024.00","1,033.16","1,030.32","1,030.32","1,027.13","1,038.27"
3/8/2018,"1,012.59","1,012.36","1,028.05","1,026.14","1,026.14","1,027.09","1,038.41"
3/7/2018,"1,005.43","1,002.81","1,014.64","1,012.67","1,012.67","1,027.09","1,038.73"
3/6/2018,"1,013.06","1,009.24","1,015.90","1,009.25","1,009.25","1,027.17","1,039.29"
3/5/2018,995.65,995.63,"1,007.89","1,006.27","1,006.27","1,027.26","1,039.98"
3/2/2018,"1,011.98",995.28,"1,012.76",998.18,998.18,"1,027.37","1,040.64"
3/1/2018,"1,027.34","1,015.63","1,029.29","1,018.44","1,018.44","1,027.52","1,041.60"
2/28/2018,"1,028.18","1,027.27","1,034.88","1,028.34","1,028.34","1,027.55","1,042.25"
2/27/2018,"1,035.98","1,029.67","1,036.61","1,032.08","1,032.08","1,027.54","1,042.45"
2/26/2018,"1,032.01","1,031.06","1,036.04","1,032.99","1,032.99","1,027.47","1,042.58"
2/23/2018,"1,024.68","1,020.82","1,027.55","1,026.71","1,026.71","1,027.44","1,042.82"
2/22/2018,"1,014.72","1,014.54","1,026.04","1,024.02","1,024.02","1,027.52","1,043.32"
2/21/2018,"1,019.38","1,015.06","1,024.22","1,023.65","1,023.65","1,027.61","1,043.72"
2/20/2018,"1,016.37","1,014.51","1,021.93","1,021.40","1,021.40","1,027.70","1,044.16"
2/19/2018,"1,023.81","1,015.10","1,023.81","1,016.42","1,016.42","1,027.78","1,044.58"
2/16/2018,"1,015.22","1,014.87","1,022.83","1,021.00","1,021.00","1,027.90","1,045.05"
2/15/2018,"1,008.37","1,006.23","1,014.44","1,009.50","1,009.50","1,028.00","1,045.47"
2/14/2018,998.31,987.92,"1,005.68","1,001.69","1,001.69","1,028.14","1,046.13"
2/13/2018,"1,000.20",992.55,"1,001.65",992.55,992.55,"1,028.35","1,046.71"
2/12/2018,997.41,993.9,"1,003.52",998.78,998.78,"1,028.55","1,047.64"
2/9/2018,997.19,982.36,"1,001.42",987.55,987.55,"1,028.65","1,048.53"
2/8/2018,"1,014.89",997.43,"1,018.51","1,001.17","1,001.17","1,028.80","1,049.65"
2/7/2018,"1,010.75","1,005.38","1,024.25","1,021.67","1,021.67","1,028.85","1,050.36"
2/6/2018,991.25,991.23,"1,014.06","1,001.65","1,001.65","1,028.80","1,050.77"
2/5/2018,"1,034.95","1,026.30","1,035.70","1,027.73","1,027.73","1,028.87","1,051.55"
2/2/2018,"1,055.68","1,043.49","1,056.30","1,043.52","1,043.52","1,028.79","1,051.71"
2/1/2018,"1,067.70","1,056.20","1,071.55","1,059.27","1,059.27","1,028.63","1,051.62"
1/31/2018,"1,063.34","1,061.05","1,065.53","1,063.00","1,063.00","1,028.22","1,051.13"
1/30/2018,"1,065.47","1,060.34","1,069.10","1,061.90","1,061.90","1,027.79","1,050.47"
1/29/2018,"1,073.31","1,069.12","1,073.49","1,069.90","1,069.90","1,027.33","1,049.93"
1/26/2018,"1,066.90","1,066.50","1,074.25","1,072.39","1,072.39","1,026.82","1,049.12"
1/25/2018,"1,066.98","1,060.54","1,072.64","1,064.17","1,064.17","1,026.36","1,048.34"
1/24/2018,"1,074.95","1,067.59","1,075.21","1,067.59","1,067.59","1,025.97","1,047.85"
1/23/2018,"1,081.62","1,073.78","1,081.76","1,076.30","1,076.30","1,025.56","1,047.43"
1/22/2018,"1,073.04","1,072.26","1,077.39","1,077.20","1,077.20","1,025.12","1,046.97"
1/19/2018,"1,067.45","1,066.98","1,074.61","1,073.77","1,073.77","1,024.68","1,046.70"
1/18/2018,"1,069.96","1,064.25","1,070.82","1,067.79","1,067.79","1,024.25","1,046.52"
1/17/2018,"1,065.42","1,063.87","1,069.69","1,066.48","1,066.48","1,023.82","1,046.58"
1/16/2018,"1,067.48","1,065.78","1,071.40","1,067.85","1,067.85","1,023.40","1,046.68"
1/15/2018,"1,066.83","1,064.27","1,069.01","1,066.50","1,066.50","1,022.97","1,046.71"
1/12/2018,"1,065.03","1,062.13","1,067.08","1,066.79","1,066.79","1,022.56","1,046.81"
1/11/2018,"1,068.19","1,061.09","1,068.34","1,062.71","1,062.71","1,022.14","1,046.83"
1/10/2018,"1,069.71","1,064.22","1,071.76","1,066.64","1,066.64","1,021.71","1,046.86"
1/9/2018,"1,066.59","1,066.01","1,071.72","1,070.79","1,070.79","1,021.25","1,046.82"
1/8/2018,"1,064.23","1,062.88","1,066.47","1,064.02","1,064.02","1,020.74","1,046.56"
1/5/2018,"1,053.63","1,053.35","1,061.69","1,061.69","1,061.69","1,020.26","1,046.19"
1/4/2018,"1,043.34","1,043.32","1,054.16","1,051.58","1,051.58","1,019.81","1,045.97"
1/3/2018,"1,032.08","1,031.20","1,041.17","1,038.31","1,038.31","1,019.37","1,045.98"
1/2/2018,"1,034.11","1,024.59","1,034.12","1,030.60","1,030.60","1,019.02","1,046.21"
12/29/2017,"1,036.44","1,032.25","1,038.04","1,032.74","1,032.74","1,018.72","1,046.57"
12/28/2017,"1,041.88","1,035.69","1,042.15","1,037.07","1,037.07","1,018.42","1,047.00"
12/27/2017,"1,040.31","1,038.68","1,044.79","1,042.00","1,042.00","1,018.08","1,047.26"
12/22/2017,"1,041.57","1,039.16","1,044.35","1,041.04","1,041.04","1,017.69","1,047.40"
12/21/2017,"1,036.01","1,033.89","1,044.70","1,043.83","1,043.83","1,017.29","1,047.55"
12/20/2017,"1,044.91","1,036.65","1,045.68","1,039.27","1,039.27","1,016.90","1,047.62"
12/19/2017,"1,050.25","1,045.51","1,052.24","1,045.95","1,045.95","1,016.52","1,047.77"
12/18/2017,"1,044.40","1,044.40","1,052.42","1,050.94","1,050.94","1,016.10","1,047.77"
12/15/2017,"1,035.92","1,033.74","1,038.52","1,038.24","1,038.24","1,015.62","1,047.66"
12/14/2017,"1,044.08","1,038.51","1,045.14","1,038.51","1,038.51","1,015.22","1,047.77"
12/13/2017,"1,049.17","1,045.01","1,051.01","1,045.20","1,045.20","1,014.82","1,047.96"
12/12/2017,"1,046.03","1,040.67","1,051.72","1,051.72","1,051.72","1,014.41","1,047.94"
12/11/2017,"1,047.88","1,043.34","1,047.90","1,044.16","1,044.16","1,013.94","1,047.79"
12/8/2017,"1,047.45","1,044.34","1,049.08","1,045.49","1,045.49","1,013.52","1,047.73"
12/7/2017,"1,040.83","1,038.85","1,043.86","1,042.17","1,042.17","1,013.01","1,047.55"
12/6/2017,"1,033.87","1,030.82","1,042.13","1,040.21","1,040.21","1,012.50","1,047.32"
12/5/2017,"1,042.53","1,037.16","1,043.96","1,041.84","1,041.84","1,012.00","1,047.07"
12/4/2017,"1,039.37","1,037.07","1,044.82","1,042.67","1,042.67","1,011.53","1,046.72"
12/1/2017,"1,039.65","1,027.90","1,041.03","1,030.43","1,030.43","1,011.06","1,046.33"
11/30/2017,"1,043.68","1,039.35","1,049.33","1,039.35","1,039.35","1,010.65","1,046.17"
11/29/2017,"1,048.20","1,041.87","1,051.50","1,043.09","1,043.09","1,010.17","1,045.80"
11/28/2017,"1,038.91","1,037.20","1,045.21","1,043.61","1,043.61","1,009.67","1,045.31"
11/27/2017,"1,038.53","1,036.84","1,045.50","1,036.84","1,036.84","1,009.18","1,044.82"
11/24/2017,"1,040.49","1,040.35","1,047.45","1,041.77","1,041.77","1,008.75","1,044.46"
11/23/2017,"1,033.25","1,031.63","1,042.25","1,040.72","1,040.72","1,008.27","1,043.95"
11/22/2017,"1,038.94","1,035.83","1,043.59","1,035.83","1,035.83","1,007.78","1,043.53"
11/21/2017,"1,033.88","1,032.11","1,041.81","1,039.06","1,039.06","1,007.27","1,043.18"
11/20/2017,"1,028.42","1,027.31","1,036.25","1,034.79","1,034.79","1,006.75","1,042.72"
11/17/2017,"1,035.11","1,027.12","1,035.98","1,030.01","1,030.01","1,006.20","1,042.24"
11/16/2017,"1,032.94","1,030.91","1,036.72","1,034.88","1,034.88","1,005.66","1,041.64"
11/15/2017,"1,030.36","1,022.98","1,031.73","1,029.19","1,029.19","1,005.11","1,040.92"
11/14/2017,"1,039.80","1,031.17","1,042.64","1,033.68","1,033.68","1,004.62","1,040.24"
11/13/2017,"1,047.43","1,033.07","1,047.77","1,039.54","1,039.54","1,004.09","1,039.41"
